---------- Players ----------
Player 0: title
Player 1: like
Player 2: attack
Player 3: killer
Player 4: tomatoes!
Player 5: ",
Player 6: anyone
Player 7: going
Player 8: thing
Player 9: would
Player 10: expecting
Player 11: either
Player 12: a )
Player 13: bad
Player 14: science
Player 15: fiction
Player 16: movie
Player 17: b )
Player 18: comedy
Player 19: making
Player 20: fun
Player 21: bad
Player 22: science
Player 23: fiction
Player 24: movies.
Player 25: supposed
Player 26: mix
Player 27: both,
Player 28: dose
Player 29: parody
Player 30: splashed
Player 31: in.
Player 32: unfortunately,
Player 33: falls
Player 34: flat
Player 35: soon.
Player 36: never
Player 37: supposed
Player 38: take
Player 39: movie
Player 40: seriously,
Player 41: realize
Player 42: that,
Player 43: supposed
Player 44: think
Player 45: funny,
Player 46: right?
Player 47: found
Player 48: jokes
Player 49: situations
Player 50: funny
Player 51: ( i. e,
Player 52: side - by - side
Player 53: phone
Player 54: conversations,
Player 55: russian
Player 56: olympic
Player 57: spy
Player 58: eating
Player 59: steroid
Player 60: cereal,
Player 61: superman
Player 62: walking
Player 63: lois,
Player 64: etc. ).
Player 65: " attack
Player 66: killer
Player 67: tomatoes
Player 68: "
Player 69: strives
---------- Rewards ----------
v(): 2.251527786254883	 ([])
v(13,63): 2.735306739807129, EP: 5.839348316192627	 ([bad][lois,])
v(7,33): 2.7310791015625, EP: 5.830323219299316	 ([going][falls])
v(13,41): 2.729403495788574, EP: 5.826745986938477	 ([bad][realize])
v(13,54): 2.727288246154785, EP: 5.822230339050293	 ([bad][conversations,])
v(35): -2.727165460586548, EP: -5.8219685554504395	 ([soon.])
v(27,35): -2.723768949508667, EP: -5.8147172927856445	 ([both,][soon.])
v(3,10): 2.7221755981445312, EP: 5.811316013336182	 ([killer][expecting])
v(33,67): 2.7198057174682617, EP: 5.8062567710876465	 ([falls][tomatoes])
v(22,66): 2.713446617126465, EP: 5.7926812171936035	 ([science][killer])
v(16,33): 2.70316743850708, EP: 5.770737171173096	 ([movie][falls])
v(33,48): 2.698019027709961, EP: 5.759746551513672	 ([falls][jokes])
v(13,58): 2.6902780532836914, EP: 5.743220806121826	 ([bad][eating])
v(5,32): 2.689743995666504, EP: 5.7420806884765625	 ([",][unfortunately,])
v(32,35): 2.689126968383789, EP: 5.7407636642456055	 ([unfortunately,][soon.])
v(33,57): 2.687190055847168, EP: 5.736628532409668	 ([falls][spy])
v(2,66): 2.6797914505004883, EP: 5.720834255218506	 ([attack][killer])
v(12,35): -2.6713345050811768, EP: -5.702780246734619	 ([a )][soon.])
v(32,64): 2.671128273010254, EP: 5.7023396492004395	 ([unfortunately,][etc. ).])
v(13,61): 2.6701745986938477, EP: 5.70030403137207	 ([bad][superman])
v(35,36): -2.67006516456604, EP: -5.700070381164551	 ([soon.][never])
v(61,63): -2.6656007766723633, EP: -5.690539836883545	 ([superman][lois,])
v(33,58): 2.6622681617736816, EP: 5.683425426483154	 ([falls][eating])
v(14,33): 2.6593213081359863, EP: 5.6771345138549805	 ([science][falls])
v(5,13): 2.6588239669799805, EP: 5.676072597503662	 ([",][bad])
v(33,60): 2.65513277053833, EP: 5.668192386627197	 ([falls][cereal,])
v(32,56): 2.6542978286743164, EP: 5.666409969329834	 ([unfortunately,][olympic])
v(33,41): 2.652531147003174, EP: 5.6626386642456055	 ([falls][realize])
v(3,28): 2.6430325508117676, EP: 5.642361164093018	 ([killer][dose])
v(32,62): 2.6289844512939453, EP: 5.61237096786499	 ([unfortunately,][walking])
v(17,35): -2.6280436515808105, EP: -5.610362529754639	 ([b )][soon.])
v(6,32): 2.6274890899658203, EP: 5.60917854309082	 ([anyone][unfortunately,])
v(1,13): 2.6178321838378906, EP: 5.588562965393066	 ([like][bad])
v(38,66): 2.6082019805908203, EP: 5.568004608154297	 ([take][killer])
v(17,32): 2.6071343421936035, EP: 5.565725326538086	 ([b )][unfortunately,])
v(12,32): 2.602245330810547, EP: 5.555288314819336	 ([a )][unfortunately,])
v(23,32): 2.6012020111083984, EP: 5.553061008453369	 ([fiction][unfortunately,])
v(24,66): 2.5986576080322266, EP: 5.547628879547119	 ([movies.][killer])
v(13,56): 2.596224784851074, EP: 5.542435646057129	 ([bad][olympic])
v(30,35): -2.5955991744995117, EP: -5.541100025177002	 ([splashed][soon.])
v(65,66): 2.5894784927368164, EP: 5.528033256530762	 ([" attack][killer])
v(24,65): 2.5873961448669434, EP: 5.523588180541992	 ([movies.][" attack])
v(32,44): 2.576927661895752, EP: 5.501239776611328	 ([unfortunately,][think])
v(33,68): 2.5754647254943848, EP: 5.498116970062256	 ([falls]["])
v(35,47): -2.571674108505249, EP: -5.490024566650391	 ([soon.][found])
v(22,35): -2.5615434646606445, EP: -5.468397617340088	 ([science][soon.])
v(18,54): -2.5611040592193604, EP: -5.467459678649902	 ([comedy][conversations,])
v(33,47): 2.5577621459960938, EP: 5.460325241088867	 ([falls][found])
v(33,59): 2.5566744804382324, EP: 5.458003044128418	 ([falls][steroid])
v(66,67): 2.556365966796875, EP: 5.4573445320129395	 ([killer][tomatoes])
v(13,69): 2.5511951446533203, EP: 5.446305751800537	 ([bad][strives])
v(32,42): 2.5476417541503906, EP: 5.438720226287842	 ([unfortunately,][that,])
v(32,55): 2.5392513275146484, EP: 5.4208083152771	 ([unfortunately,][russian])
v(3,50): 2.5372395515441895, EP: 5.416513442993164	 ([killer][funny])
v(23,33): 2.536778450012207, EP: 5.415529251098633	 ([fiction][falls])
v(32,63): 2.5365309715270996, EP: 5.415000915527344	 ([unfortunately,][lois,])
v(4,33): 2.536320209503174, EP: 5.41455078125	 ([tomatoes!][falls])
v(44,66): 2.5302391052246094, EP: 5.40156888961792	 ([think][killer])
v(35,59): -2.5279018878936768, EP: -5.396579265594482	 ([soon.][steroid])
v(1,32): 2.5253233909606934, EP: 5.3910746574401855	 ([like][unfortunately,])
v(13,17): 2.5217700004577637, EP: 5.38348913192749	 ([bad][b )])
v(35,68): -2.5215859413146973, EP: -5.383096218109131	 ([soon.]["])
v(13,48): 2.518707752227783, EP: 5.376951694488525	 ([bad][jokes])
v(25,29): 2.506196975708008, EP: 5.35024356842041	 ([supposed][parody])
v(54,69): -2.5056276321411133, EP: -5.34902811050415	 ([conversations,][strives])
v(16,66): 2.504201889038086, EP: 5.34598445892334	 ([movie][killer])
v(35,52): -2.5010416507720947, EP: -5.339238166809082	 ([soon.][side - by - side])
v(10,29): 2.499535083770752, EP: 5.336021900177002	 ([expecting][parody])
v(6,35): -2.4977099895477295, EP: -5.332125663757324	 ([anyone][soon.])
v(13,53): 2.4959092140197754, EP: 5.328281402587891	 ([bad][phone])
v(18,63): -2.4908487796783447, EP: -5.317478179931641	 ([comedy][lois,])
v(3,39): 2.4888978004455566, EP: 5.313313007354736	 ([killer][movie])
v(3,26): 2.4888291358947754, EP: 5.313166618347168	 ([killer][mix])
v(19,33): 2.4878463745117188, EP: 5.311068534851074	 ([making][falls])
v(9,33): 2.4819955825805664, EP: 5.298578262329102	 ([would][falls])
v(14,35): -2.481323480606079, EP: -5.297143459320068	 ([science][soon.])
v(0,13): 2.478397846221924, EP: 5.290897846221924	 ([title][bad])
v(54,63): -2.475318431854248, EP: -5.284323692321777	 ([conversations,][lois,])
v(58,66): 2.472505569458008, EP: 5.278318881988525	 ([eating][killer])
v(15,33): 2.470216751098633, EP: 5.273432731628418	 ([fiction][falls])
v(18,32): 2.4668874740600586, EP: 5.2663254737854	 ([comedy][unfortunately,])
v(7,66): 2.4666481018066406, EP: 5.265814304351807	 ([going][killer])
v(33): 2.4660263061523438, EP: 5.264486789703369	 ([falls])
v(37,66): 2.4634532928466797, EP: 5.258994102478027	 ([supposed][killer])
v(13,34): 2.461606025695801, EP: 5.2550506591796875	 ([bad][flat])
v(11,35): -2.4594497680664062, EP: -5.2504472732543945	 ([either][soon.])
v(45,56): -2.456329107284546, EP: -5.243785381317139	 ([funny,][olympic])
v(11,13): 2.4534292221069336, EP: 5.2375946044921875	 ([either][bad])
v(16,35): -2.4492056369781494, EP: -5.228578090667725	 ([movie][soon.])
v(11,33): 2.443357467651367, EP: 5.21609354019165	 ([either][falls])
v(32,69): 2.4262189865112305, EP: 5.179506301879883	 ([unfortunately,][strives])
v(33,56): 2.42581844329834, EP: 5.178650856018066	 ([falls][olympic])
v(33,44): 2.4210128784179688, EP: 5.168392181396484	 ([falls][think])
v(3,24): 2.4200501441955566, EP: 5.166337013244629	 ([killer][movies.])
v(20,33): 2.4183239936828613, EP: 5.162652015686035	 ([fun][falls])
v(32,61): 2.413449287414551, EP: 5.15224552154541	 ([unfortunately,][superman])
v(32,48): 2.405482292175293, EP: 5.135237216949463	 ([unfortunately,][jokes])
v(10,40): 2.4033102989196777, EP: 5.130600452423096	 ([expecting][seriously,])
v(30,33): 2.3978142738342285, EP: 5.11886739730835	 ([splashed][falls])
v(3,8): 2.396042823791504, EP: 5.115086078643799	 ([killer][thing])
v(20,35): -2.3905282020568848, EP: -5.103313446044922	 ([fun][soon.])
v(59,66): 2.3836770057678223, EP: 5.088687419891357	 ([steroid][killer])
v(3,65): 2.376755714416504, EP: 5.073911666870117	 ([killer][" attack])
v(27,45): -2.375382661819458, EP: -5.070980548858643	 ([both,][funny,])
v(13,43): 2.368014335632324, EP: 5.055250644683838	 ([bad][supposed])
v(33,51): 2.3679842948913574, EP: 5.0551862716674805	 ([falls][( i. e,])
v(32,36): 2.355341911315918, EP: 5.028197288513184	 ([unfortunately,][never])
v(32,53): 2.354982376098633, EP: 5.027429580688477	 ([unfortunately,][phone])
v(26,35): -2.353666067123413, EP: -5.0246195793151855	 ([mix][soon.])
v(0,45): -2.344881057739258, EP: -5.005865573883057	 ([title][funny,])
v(6,13): 2.3444862365722656, EP: 5.0050225257873535	 ([anyone][bad])
v(3,7): 2.3404006958007812, EP: 4.99630069732666	 ([killer][going])
v(8,29): 2.3388843536376953, EP: 4.993063449859619	 ([thing][parody])
v(3,22): 2.3365392684936523, EP: 4.9880571365356445	 ([killer][science])
v(3,38): 2.3345632553100586, EP: 4.98383903503418	 ([killer][take])
v(14,66): 2.3269834518432617, EP: 4.967657566070557	 ([science][killer])
v(10,25): 2.324838638305664, EP: 4.96307897567749	 ([expecting][supposed])
v(4,66): 2.3215761184692383, EP: 4.956113815307617	 ([tomatoes!][killer])
v(35,42): -2.314699172973633, EP: -4.941432952880859	 ([soon.][that,])
v(8,28): 2.314345359802246, EP: 4.940677642822266	 ([thing][dose])
v(2,25): 2.3131213188171387, EP: 4.9380645751953125	 ([attack][supposed])
v(19,66): 2.3073058128356934, EP: 4.925649642944336	 ([making][killer])
v(36,66): 2.3036794662475586, EP: 4.917908191680908	 ([never][killer])
v(32,54): 2.302705764770508, EP: 4.915829181671143	 ([unfortunately,][conversations,])
v(30,66): 2.300534725189209, EP: 4.911194801330566	 ([splashed][killer])
v(35,39): -2.2991011142730713, EP: -4.9081339836120605	 ([soon.][movie])
v(5,45): -2.2977049350738525, EP: -4.905153751373291	 ([",][funny,])
v(32,46): 2.297456741333008, EP: 4.904623985290527	 ([unfortunately,][right?])
v(29,65): 2.293283462524414, EP: 4.89571475982666	 ([parody][" attack])
v(7,8): 2.2922258377075195, EP: 4.893456935882568	 ([going][thing])
v(26,29): 2.2818098068237305, EP: 4.871220588684082	 ([mix][parody])
v(9,66): 2.2776060104370117, EP: 4.862246513366699	 ([would][killer])
v(3,44): 2.2750167846679688, EP: 4.856719017028809	 ([killer][think])
v(31,66): 2.2737040519714355, EP: 4.853916168212891	 ([in.][killer])
v(12,33): 2.2680912017822266, EP: 4.8419342041015625	 ([a )][falls])
v(23,45): -2.264361619949341, EP: -4.833971977233887	 ([fiction][funny,])
v(28,29): 2.26406192779541, EP: 4.833332538604736	 ([dose][parody])
v(8,10): 2.2632837295532227, EP: 4.831671237945557	 ([thing][expecting])
v(4,35): -2.2597901821136475, EP: -4.824213027954102	 ([tomatoes!][soon.])
v(2,29): 2.2536377906799316, EP: 4.811079025268555	 ([attack][parody])
v(35,67): -2.2492668628692627, EP: -4.801747798919678	 ([soon.][tomatoes])
v(61,62): -2.2375874519348145, EP: -4.7768144607543945	 ([superman][walking])
v(33,42): 2.2368345260620117, EP: 4.775207042694092	 ([falls][that,])
v(34,45): -2.235137939453125, EP: -4.771584987640381	 ([flat][funny,])
v(0,32): 2.2324352264404297, EP: 4.765815258026123	 ([title][unfortunately,])
v(45,55): -2.2321248054504395, EP: -4.765152931213379	 ([funny,][russian])
v(33,62): 2.226006031036377, EP: 4.7520904541015625	 ([falls][walking])
v(17,33): 2.2214832305908203, EP: 4.742434978485107	 ([b )][falls])
v(25,40): 2.220881462097168, EP: 4.741150379180908	 ([supposed][seriously,])
v(33,61): 2.21995210647583, EP: 4.739166259765625	 ([falls][superman])
v(29,50): 2.219120979309082, EP: 4.737391948699951	 ([parody][funny])
v(32,43): 2.218621253967285, EP: 4.736325263977051	 ([unfortunately,][supposed])
v(25,65): 2.2158470153808594, EP: 4.730402946472168	 ([supposed][" attack])
v(33,55): 2.2121434211730957, EP: 4.722496509552002	 ([falls][russian])
v(13,46): 2.210099697113037, EP: 4.718133449554443	 ([bad][right?])
v(66,68): 2.208730697631836, EP: 4.715210914611816	 ([killer]["])
v(33,63): 2.2080469131469727, EP: 4.713751316070557	 ([falls][lois,])
v(3,37): 2.2034382820129395, EP: 4.703912734985352	 ([killer][supposed])
v(45,64): -2.2011067867279053, EP: -4.698935508728027	 ([funny,][etc. ).])
v(47,66): 2.1999402046203613, EP: 4.696444988250732	 ([found][killer])
v(2,40): 2.195298194885254, EP: 4.686534881591797	 ([attack][seriously,])
v(33,69): 2.1949644088745117, EP: 4.685822486877441	 ([falls][strives])
v(29,40): 2.191987991333008, EP: 4.679468631744385	 ([parody][seriously,])
v(29,38): 2.190876007080078, EP: 4.677094459533691	 ([parody][take])
v(66): 2.1884384155273438, EP: 4.671890735626221	 ([killer])
v(33,64): 2.1879873275756836, EP: 4.670928001403809	 ([falls][etc. ).])
v(28,65): 2.187314033508301, EP: 4.669490337371826	 ([dose][" attack])
v(3,16): 2.186178207397461, EP: 4.667065620422363	 ([killer][movie])
v(46,54): -2.183767795562744, EP: -4.661920070648193	 ([right?][conversations,])
v(6,33): 2.174703598022461, EP: 4.642569541931152	 ([anyone][falls])
v(39,45): -2.17221999168396, EP: -4.637267589569092	 ([movie][funny,])
v(33,52): 2.170355796813965, EP: 4.6332879066467285	 ([falls][side - by - side])
v(32,49): 2.1676292419433594, EP: 4.627467155456543	 ([unfortunately,][situations])
v(17,66): 2.167341709136963, EP: 4.6268534660339355	 ([b )][killer])
v(50,65): 2.1634984016418457, EP: 4.618648529052734	 ([funny][" attack])
v(11,66): 2.162644386291504, EP: 4.616825580596924	 ([either][killer])
v(51,66): 2.15960693359375, EP: 4.6103410720825195	 ([( i. e,][killer])
v(25,50): 2.1489200592041016, EP: 4.587526798248291	 ([supposed][funny])
v(1,33): 2.146554470062256, EP: 4.582476615905762	 ([like][falls])
v(10,28): 2.1463608741760254, EP: 4.5820631980896	 ([expecting][dose])
v(42,66): 2.1462597846984863, EP: 4.581847667694092	 ([that,][killer])
v(40,65): 2.1453819274902344, EP: 4.5799736976623535	 ([seriously,][" attack])
v(41,45): -2.144859552383423, EP: -4.578858375549316	 ([realize][funny,])
v(10,24): 2.141517162322998, EP: 4.571722984313965	 ([expecting][movies.])
v(48,66): 2.137085437774658, EP: 4.562262058258057	 ([jokes][killer])
v(2,3): 2.1369028091430664, EP: 4.561872482299805	 ([attack][killer])
v(1,45): -2.1136152744293213, EP: -4.512157917022705	 ([like][funny,])
v(3,59): 2.111081123352051, EP: 4.506748199462891	 ([killer][steroid])
v(13,35): 2.109719753265381, EP: 4.503841876983643	 ([bad][soon.])
v(18,20): -2.109679698944092, EP: -4.503756046295166	 ([comedy][fun])
v(65,67): 2.098025321960449, EP: 4.47887659072876	 ([" attack][tomatoes])
v(10,50): 2.0954413414001465, EP: 4.473360061645508	 ([expecting][funny])
v(25,28): 2.091665267944336, EP: 4.465299129486084	 ([supposed][dose])
v(2,10): 2.0878829956054688, EP: 4.457224369049072	 ([attack][expecting])
v(12,66): 2.086483955383301, EP: 4.454237937927246	 ([a )][killer])
v(3,9): 2.08370304107666, EP: 4.448301315307617	 ([killer][would])
v(3,58): 2.081895351409912, EP: 4.444442272186279	 ([killer][eating])
v(64,66): 2.0771236419677734, EP: 4.434255599975586	 ([etc. ).][killer])
v(25,39): 2.076383113861084, EP: 4.432674407958984	 ([supposed][movie])
v(33,43): 2.0739998817443848, EP: 4.427586555480957	 ([falls][supposed])
v(29,39): 2.073248863220215, EP: 4.425983428955078	 ([parody][movie])
v(29,37): 2.0726375579833984, EP: 4.424678325653076	 ([parody][supposed])
v(39,65): 2.0610461235046387, EP: 4.399932861328125	 ([movie][" attack])
v(45,53): -2.0594470500946045, EP: -4.396519184112549	 ([funny,][phone])
v(8,40): 2.0573253631591797, EP: 4.391989707946777	 ([thing][seriously,])
v(35,57): -2.051511764526367, EP: -4.379579067230225	 ([soon.][spy])
v(45,52): -2.051453113555908, EP: -4.379453659057617	 ([funny,][side - by - side])
v(25,26): 2.050845146179199, EP: 4.378155708312988	 ([supposed][mix])
v(9,35): -2.0500905513763428, EP: -4.376544952392578	 ([would][soon.])
v(3,36): 2.0496959686279297, EP: 4.375702857971191	 ([killer][never])
v(8,25): 2.0433621406555176, EP: 4.362181186676025	 ([thing][supposed])
v(33,54): 2.03969144821167, EP: 4.354344844818115	 ([falls][conversations,])
v(3,14): 2.036921501159668, EP: 4.348431587219238	 ([killer][science])
v(53,66): 2.0320487022399902, EP: 4.338029384613037	 ([phone][killer])
v(24,25): 2.0256242752075195, EP: 4.324314117431641	 ([movies.][supposed])
v(3,51): 2.024944305419922, EP: 4.32286262512207	 ([killer][( i. e,])
v(35,43): -2.018548011779785, EP: -4.309207916259766	 ([soon.][supposed])
v(31,33): 2.0182461738586426, EP: 4.308563232421875	 ([in.][falls])
v(2,28): 2.0135860443115234, EP: 4.298614978790283	 ([attack][dose])
v(10,65): 2.0088934898376465, EP: 4.288597106933594	 ([expecting][" attack])
v(3,68): 2.0049495697021484, EP: 4.280177593231201	 ([killer]["])
v(2,39): 2.0040640830993652, EP: 4.278287410736084	 ([attack][movie])
v(12,13): 2.003803253173828, EP: 4.277730464935303	 ([a )][bad])
v(40,50): 2.0000839233398438, EP: 4.2697906494140625	 ([seriously,][funny])
v(15,66): 1.99934720993042, EP: 4.268218040466309	 ([fiction][killer])
v(55,66): 1.9937095642089844, EP: 4.256182670593262	 ([russian][killer])
v(35,44): -1.9906063079833984, EP: -4.2495574951171875	 ([soon.][think])
v(13,49): 1.9846720695495605, EP: 4.236889362335205	 ([bad][situations])
v(29,44): 1.9839239120483398, EP: 4.235291957855225	 ([parody][think])
v(18,62): -1.9833595752716064, EP: -4.2340874671936035	 ([comedy][walking])
v(18,61): -1.9802840948104858, EP: -4.227521896362305	 ([comedy][superman])
v(45,69): -1.9724314212799072, EP: -4.210757732391357	 ([funny,][strives])
v(3,47): 1.9712390899658203, EP: 4.208212375640869	 ([killer][found])
v(27,54): -1.9685033559799194, EP: -4.202372074127197	 ([both,][conversations,])
v(19,35): -1.9671037197113037, EP: -4.1993842124938965	 ([making][soon.])
v(49,54): -1.9666259288787842, EP: -4.1983642578125	 ([situations][conversations,])
v(3,19): 1.9642481803894043, EP: 4.193288326263428	 ([killer][making])
v(45,57): -1.960458755493164, EP: -4.1851983070373535	 ([funny,][spy])
v(15,45): -1.9594837427139282, EP: -4.183116912841797	 ([fiction][funny,])
v(7,35): -1.9592446088790894, EP: -4.1826066970825195	 ([going][soon.])
v(18,33): 1.9582786560058594, EP: 4.180544376373291	 ([comedy][falls])
v(56,66): 1.9529094696044922, EP: 4.169082164764404	 ([olympic][killer])
v(54,61): -1.9489279985427856, EP: -4.160582542419434	 ([conversations,][superman])
v(28,40): 1.9446344375610352, EP: 4.151416778564453	 ([dose][seriously,])
v(33,53): 1.9390878677368164, EP: 4.139575958251953	 ([falls][phone])
v(29,36): 1.935211181640625, EP: 4.13129997253418	 ([parody][never])
v(3,30): 1.9346280097961426, EP: 4.130054950714111	 ([killer][splashed])
v(18,27): -1.929908037185669, EP: -4.119978904724121	 ([comedy][both,])
v(10,37): 1.9281587600708008, EP: 4.116244316101074	 ([expecting][supposed])
v(31,45): -1.9279543161392212, EP: -4.115808010101318	 ([in.][funny,])
v(5,33): 1.9268102645874023, EP: 4.113365650177002	 ([",][falls])
v(7,29): 1.9257230758666992, EP: 4.111044406890869	 ([going][parody])
v(3,4): 1.9256725311279297, EP: 4.110936641693115	 ([killer][tomatoes!])
v(2,26): 1.924851894378662, EP: 4.109184741973877	 ([attack][mix])
v(3,31): 1.9219613075256348, EP: 4.10301399230957	 ([killer][in.])
v(32,45): 1.9145731925964355, EP: 4.0872416496276855	 ([unfortunately,][funny,])
v(41,66): 1.91267728805542, EP: 4.083194255828857	 ([realize][killer])
v(10,39): 1.912449836730957, EP: 4.082708835601807	 ([expecting][movie])
v(0,54): -1.9123915433883667, EP: -4.082584381103516	 ([title][conversations,])
v(33,46): 1.9100332260131836, EP: 4.077549934387207	 ([falls][right?])
v(2,38): 1.9088563919067383, EP: 4.075037479400635	 ([attack][take])
v(12,45): -1.9040666818618774, EP: -4.064812183380127	 ([a )][funny,])
v(25,38): 1.9022722244262695, EP: 4.060981750488281	 ([supposed][take])
v(3,67): 1.9001193046569824, EP: 4.056385517120361	 ([killer][tomatoes])
v(32,34): 1.8943309783935547, EP: 4.0440287590026855	 ([unfortunately,][flat])
v(60,65): 1.893388271331787, EP: 4.04201602935791	 ([cereal,][" attack])
v(28,50): 1.8919696807861328, EP: 4.038987636566162	 ([dose][funny])
v(20,45): -1.889670968055725, EP: -4.034080505371094	 ([fun][funny,])
v(52,66): 1.8875422477722168, EP: 4.02953577041626	 ([side - by - side][killer])
v(2,50): 1.8856091499328613, EP: 4.02540922164917	 ([attack][funny])
v(43,66): 1.8769259452819824, EP: 4.006872177124023	 ([supposed][killer])
v(10,26): 1.8756732940673828, EP: 4.00419807434082	 ([expecting][mix])
v(1,66): 1.871631145477295, EP: 3.9955687522888184	 ([like][killer])
v(3,17): 1.8673624992370605, EP: 3.9864561557769775	 ([killer][b )])
v(5,54): -1.8658437728881836, EP: -3.9832139015197754	 ([",][conversations,])
v(5,18): -1.8645045757293701, EP: -3.9803550243377686	 ([",][comedy])
v(20,66): 1.8594813346862793, EP: 3.9696314334869385	 ([fun][killer])
v(10,38): 1.858421802520752, EP: 3.967369556427002	 ([expecting][take])
v(45): -1.8555357456207275, EP: -3.9612083435058594	 ([funny,])
v(26,40): 1.8535184860229492, EP: 3.956901788711548	 ([mix][seriously,])
v(6,66): 1.8500871658325195, EP: 3.9495766162872314	 ([anyone][killer])
v(3,11): 1.847686767578125, EP: 3.9444522857666016	 ([killer][either])
v(62,66): 1.8431286811828613, EP: 3.9347217082977295	 ([walking][killer])
v(18,46): -1.84251070022583, EP: -3.9334022998809814	 ([comedy][right?])
v(3,55): 1.8408417701721191, EP: 3.929839611053467	 ([killer][russian])
v(3): 1.8389625549316406, EP: 3.925827741622925	 ([killer])
v(16,29): 1.8389430046081543, EP: 3.925786018371582	 ([movie][parody])
v(50,51): 1.8362822532653809, EP: 3.9201059341430664	 ([funny][( i. e,])
v(27,66): 1.8267083168029785, EP: 3.899667263031006	 ([both,][killer])
v(54,55): -1.8244743347167969, EP: -3.8948981761932373	 ([conversations,][russian])
v(18,69): -1.8150705099105835, EP: -3.8748228549957275	 ([comedy][strives])
v(27,33): 1.8143806457519531, EP: 3.873350143432617	 ([both,][falls])
v(22,65): 1.811697006225586, EP: 3.8676211833953857	 ([science][" attack])
v(39,50): 1.8106932640075684, EP: 3.865478277206421	 ([movie][funny])
v(8,65): 1.8102293014526367, EP: 3.864487886428833	 ([thing][" attack])
v(38,39): 1.8080096244812012, EP: 3.8597493171691895	 ([take][movie])
v(30,45): -1.805152177810669, EP: -3.853649139404297	 ([splashed][funny,])
v(29,68): 1.8024210929870605, EP: 3.8478188514709473	 ([parody]["])
v(17,45): -1.795673131942749, EP: -3.8334131240844727	 ([b )][funny,])
v(34,66): 1.7878055572509766, EP: 3.816617488861084	 ([flat][killer])
v(28,39): 1.7863426208496094, EP: 3.8134944438934326	 ([dose][movie])
v(3,42): 1.7849111557006836, EP: 3.810438632965088	 ([killer][that,])
v(29,58): 1.7839889526367188, EP: 3.808469772338867	 ([parody][eating])
v(23,66): 1.782945156097412, EP: 3.806241512298584	 ([fiction][killer])
v(3,12): 1.780275821685791, EP: 3.8005430698394775	 ([killer][a )])
v(2,44): 1.7740421295166016, EP: 3.7872352600097656	 ([attack][think])
v(18,64): -1.7740099430084229, EP: -3.7871665954589844	 ([comedy][etc. ).])
v(18,41): -1.770546793937683, EP: -3.779773473739624	 ([comedy][realize])
v(3,64): 1.7698116302490234, EP: 3.7782039642333984	 ([killer][etc. ).])
v(0,18): -1.7686798572540283, EP: -3.775787830352783	 ([title][comedy])
v(9,29): 1.7676057815551758, EP: 3.7734949588775635	 ([would][parody])
v(25,58): 1.765514850616455, EP: 3.769031286239624	 ([supposed][eating])
v(24,45): -1.7649646997451782, EP: -3.7678565979003906	 ([movies.][funny,])
v(29,51): 1.7646303176879883, EP: 3.7671427726745605	 ([parody][( i. e,])
v(3,53): 1.7574505805969238, EP: 3.7518155574798584	 ([killer][phone])
v(24,29): 1.7541818618774414, EP: 3.744837522506714	 ([movies.][parody])
v(26,65): 1.7532682418823242, EP: 3.742887020111084	 ([mix][" attack])
v(8,50): 1.74686861038208, EP: 3.7292251586914062	 ([thing][funny])
v(3,15): 1.7464041709899902, EP: 3.728233575820923	 ([killer][fiction])
v(38,65): 1.7461857795715332, EP: 3.7277674674987793	 ([take][" attack])
v(24,50): 1.7460098266601562, EP: 3.7273917198181152	 ([movies.][funny])
v(3,52): 1.7455248832702637, EP: 3.7263565063476562	 ([killer][side - by - side])
v(5,66): 1.741222858428955, EP: 3.717172384262085	 ([",][killer])
v(25,67): 1.740203857421875, EP: 3.7149970531463623	 ([supposed][tomatoes])
v(11,45): -1.7377454042434692, EP: -3.7097487449645996	 ([either][funny,])
v(26,50): 1.7356085777282715, EP: 3.7051870822906494	 ([mix][funny])
v(37,40): 1.7332911491394043, EP: 3.700239896774292	 ([supposed][seriously,])
v(29,57): 1.7193427085876465, EP: 3.6704626083374023	 ([parody][spy])
v(29,59): 1.7132306098937988, EP: 3.657414436340332	 ([parody][steroid])
v(28,38): 1.711820125579834, EP: 3.6544034481048584	 ([dose][take])
v(2,8): 1.7109227180480957, EP: 3.6524875164031982	 ([attack][thing])
v(43,45): -1.7108681201934814, EP: -3.6523709297180176	 ([supposed][funny,])
v(46,66): 1.7081470489501953, EP: 3.646562099456787	 ([right?][killer])
v(19,29): 1.7064132690429688, EP: 3.6428608894348145	 ([making][parody])
v(16,25): 1.7044148445129395, EP: 3.638594627380371	 ([movie][supposed])
v(10,58): 1.701171875, EP: 3.63167142868042	 ([expecting][eating])
v(45,58): -1.7007365226745605, EP: -3.630742073059082	 ([funny,][eating])
v(10,67): 1.6995463371276855, EP: 3.6282012462615967	 ([expecting][tomatoes])
v(41,54): -1.6994776725769043, EP: -3.628054618835449	 ([realize][conversations,])
v(14,65): 1.6993918418884277, EP: 3.627871513366699	 ([science][" attack])
v(0,33): 1.6978428363800049, EP: 3.6245646476745605	 ([title][falls])
v(3,23): 1.696934700012207, EP: 3.6226258277893066	 ([killer][fiction])
v(4,65): 1.694624662399292, EP: 3.61769437789917	 ([tomatoes!][" attack])
v(45,67): -1.6939741373062134, EP: -3.6163055896759033	 ([funny,][tomatoes])
v(29,67): 1.692331314086914, EP: 3.6127984523773193	 ([parody][tomatoes])
