---------- Players ----------
Player 0: suggest
Player 1: anton
Player 2: newcombe
Player 3: brian
Player 4: jonestown
Player 5: massacre
Player 6: could
Player 7: also
Player 8: use
Player 9: therapy
Player 10: putting
Player 11: mildly.
Player 12: dig!
Player 13: grand
Player 14: jury
Player 15: prize
Player 16: sundance,
Player 17: watch
Player 18: band
Player 19: self - sabotage
Player 20: seven
Player 21: years,
Player 22: ex - friends
Player 23: contemporaries
Player 24: dandy
Player 25: warhols
Player 26: rise
Player 27: comparative
Player 28: greatness
Player 29: ( a
Player 30: mobile
Player 31: phone
Player 32: advert,
Player 33: anyway ).
Player 34: elevates
Player 35: dig!
Player 36: contemporaries
Player 37: immense,
Player 38: near - biblical
Player 39: comic - tragedy
Player 40: played
Player 41: out :
Player 42: depressingly
Player 43: honest
Player 44: treatise
Player 45: art
Player 46: versus
Player 47: commerce
Player 48: compromise.
Player 49: look
Player 50: me,
Player 51: i'm
Player 52: bloody
Player 53: genius
Player 54: "
Player 55: posturing,
Player 56: newcombe
Player 57: fact
Player 58: revealed
Player 59: singularly
Player 60: gifted,
Player 61: immensely
Player 62: troubled,
Player 63: musician
Player 64: -
Player 65: far
Player 66: talented
Player 67: rival,
Player 68: dandy's
Player 69: courtney
Player 70: taylor
---------- Rewards ----------
v(): -1.4072906970977783	 ([])
v(37,54): 1.1998592615127563, EP: -1.4990758895874023	 ([immense,]["])
v(32,47): -1.1996088027954102, EP: 1.4987629652023315	 ([advert,][commerce])
v(33,62): 1.1981618404388428, EP: -1.496955156326294	 ([anyway ).][troubled,])
v(32,36): -1.1977636814117432, EP: 1.4964576959609985	 ([advert,][contemporaries])
v(20,44): 1.197336196899414, EP: -1.495923638343811	 ([seven][treatise])
v(21,23): 1.197080135345459, EP: -1.4956036806106567	 ([years,][contemporaries])
v(2,24): 1.1963396072387695, EP: -1.4946784973144531	 ([newcombe][dandy])
v(41,67): -1.193960428237915, EP: 1.4917060136795044	 ([out :][rival,])
v(46,49): -1.1927862167358398, EP: 1.490238904953003	 ([versus][look])
v(0,69): -1.1927359104156494, EP: 1.4901760816574097	 ([suggest][courtney])
v(5,12): -1.1881661415100098, EP: 1.484466791152954	 ([massacre][dig!])
v(21,52): -1.1876273155212402, EP: 1.4837934970855713	 ([years,][bloody])
v(15,16): -1.1875929832458496, EP: 1.4837507009506226	 ([prize][sundance,])
v(15,19): -1.182645320892334, EP: 1.4775691032409668	 ([prize][self - sabotage])
v(13,21): 1.1823418140411377, EP: -1.4771900177001953	 ([grand][years,])
v(11,31): -1.1776409149169922, EP: 1.4713168144226074	 ([mildly.][phone])
v(28,65): 1.1775741577148438, EP: -1.4712333679199219	 ([greatness][far])
v(14,49): -1.1763546466827393, EP: 1.4697097539901733	 ([jury][look])
v(0,49): -1.1751229763031006, EP: 1.4681708812713623	 ([suggest][look])
v(11,39): -1.1750216484069824, EP: 1.4680442810058594	 ([mildly.][comic - tragedy])
v(21,50): 1.1711006164550781, EP: -1.4631454944610596	 ([years,][me,])
v(5): -1.1703269481658936, EP: 1.4621788263320923	 ([massacre])
v(19,49): -1.1681010723114014, EP: 1.4593979120254517	 ([self - sabotage][look])
v(10,36): 1.1671693325042725, EP: -1.4582338333129883	 ([putting][contemporaries])
v(24,53): 1.1654417514801025, EP: -1.4560754299163818	 ([dandy][genius])
v(3,23): 1.163927674293518, EP: -1.45418381690979	 ([brian][contemporaries])
v(28,32): -1.163191795349121, EP: 1.4532643556594849	 ([greatness][advert,])
v(67,69): -1.1626536846160889, EP: 1.4525920152664185	 ([rival,][courtney])
v(18,49): -1.1620690822601318, EP: 1.4518617391586304	 ([band][look])
v(52,61): -1.1618382930755615, EP: 1.451573371887207	 ([bloody][immensely])
v(5,50): -1.1613576412200928, EP: 1.4509727954864502	 ([massacre][me,])
v(17,44): 1.1590983867645264, EP: -1.4481501579284668	 ([watch][treatise])
v(33,68): 1.1585832834243774, EP: -1.4475066661834717	 ([anyway ).][dandy's])
v(5,27): -1.157569408416748, EP: 1.446239948272705	 ([massacre][comparative])
v(5,35): -1.1565790176391602, EP: 1.445002555847168	 ([massacre][dig!])
v(21,28): 1.1542866230010986, EP: -1.442138433456421	 ([years,][greatness])
v(44,63): 1.1534535884857178, EP: -1.4410977363586426	 ([treatise][musician])
v(25,49): -1.153003454208374, EP: 1.440535306930542	 ([warhols][look])
v(12,19): -1.1502749919891357, EP: 1.4371263980865479	 ([dig!][self - sabotage])
v(11,30): -1.1488888263702393, EP: 1.4353946447372437	 ([mildly.][mobile])
v(44,67): 1.1469509601593018, EP: -1.4329735040664673	 ([treatise][rival,])
v(2,36): 1.1462054252624512, EP: -1.4320420026779175	 ([newcombe][contemporaries])
v(18,41): -1.1461827754974365, EP: 1.432013750076294	 ([band][out :])
v(24,35): 1.1449661254882812, EP: -1.430493712425232	 ([dandy][dig!])
v(5,57): -1.1437499523162842, EP: 1.4289741516113281	 ([massacre][fact])
v(48,61): 1.1426267623901367, EP: -1.4275709390640259	 ([compromise.][immensely])
v(5,63): -1.1389026641845703, EP: 1.4229180812835693	 ([massacre][musician])
v(24,57): 1.1373648643493652, EP: -1.4209967851638794	 ([dandy][fact])
v(3,28): 1.135810375213623, EP: -1.419054627418518	 ([brian][greatness])
v(42,48): -1.1323692798614502, EP: 1.4147554636001587	 ([depressingly][compromise.])
v(49,55): -1.1321732997894287, EP: 1.4145106077194214	 ([look][posturing,])
v(49,58): -1.128955602645874, EP: 1.4104905128479004	 ([look][revealed])
v(0,16): -1.1281731128692627, EP: 1.4095128774642944	 ([suggest][sundance,])
v(65,68): 1.1277862787246704, EP: -1.4090296030044556	 ([far][dandy's])
v(31,37): 1.1266770362854004, EP: -1.4076436758041382	 ([phone][immense,])
v(18,44): 1.1252882480621338, EP: -1.4059085845947266	 ([band][treatise])
v(33,36): 1.1230647563934326, EP: -1.4031306505203247	 ([anyway ).][contemporaries])
v(5,20): -1.1198089122772217, EP: 1.3990628719329834	 ([massacre][seven])
v(11,51): -1.1187474727630615, EP: 1.397736668586731	 ([mildly.][i'm])
v(11,22): -1.1167333126068115, EP: 1.3952202796936035	 ([mildly.][ex - friends])
v(2,23): 1.1129932403564453, EP: -1.390547513961792	 ([newcombe][contemporaries])
v(57,62): 1.1096487045288086, EP: -1.3863688707351685	 ([fact][troubled,])
v(13,68): 1.1064804792404175, EP: -1.3824106454849243	 ([grand][dandy's])
v(23,47): 1.1064351797103882, EP: -1.3823540210723877	 ([contemporaries][commerce])
v(47,68): 1.106184959411621, EP: -1.382041335105896	 ([commerce][dandy's])
v(24,50): 1.1061327457427979, EP: -1.3819761276245117	 ([dandy][me,])
v(25,37): 1.1046370267868042, EP: -1.3801074028015137	 ([warhols][immense,])
v(14,46): -1.1045830249786377, EP: 1.380039930343628	 ([jury][versus])
v(23,65): 1.1031559705734253, EP: -1.3782570362091064	 ([contemporaries][far])
v(28,50): 1.1028313636779785, EP: -1.3778514862060547	 ([greatness][me,])
v(26,68): 1.1022106409072876, EP: -1.3770759105682373	 ([rise][dandy's])
v(16,46): -1.1011755466461182, EP: 1.3757827281951904	 ([sundance,][versus])
v(5,10): -1.0972230434417725, EP: 1.3708446025848389	 ([massacre][putting])
v(5,17): -1.0960798263549805, EP: 1.3694162368774414	 ([massacre][watch])
v(43,45): 1.0937756299972534, EP: -1.3665374517440796	 ([honest][art])
v(5,56): -1.0909168720245361, EP: 1.3629658222198486	 ([massacre][newcombe])
v(41,70): -1.0900864601135254, EP: 1.3619283437728882	 ([out :][taylor])
v(7,24): 1.0898793935775757, EP: -1.3616695404052734	 ([also][dandy])
v(26,36): 1.088639497756958, EP: -1.3601205348968506	 ([rise][contemporaries])
v(19,39): -1.0857889652252197, EP: 1.356559157371521	 ([self - sabotage][comic - tragedy])
v(10,62): 1.0847718715667725, EP: -1.3552883863449097	 ([putting][troubled,])
v(44,49): 1.0829209089279175, EP: -1.352975845336914	 ([treatise][look])
v(24,64): 1.0821993350982666, EP: -1.3520742654800415	 ([dandy][-])
v(5,64): -1.0804164409637451, EP: 1.3498468399047852	 ([massacre][-])
v(35,62): 1.0780181884765625, EP: -1.3468505144119263	 ([dig!][troubled,])
v(38,69): -1.075368881225586, EP: 1.3435405492782593	 ([near - biblical][courtney])
v(44,54): 1.0751707553863525, EP: -1.3432929515838623	 ([treatise]["])
v(23,36): 1.0749281644821167, EP: -1.3429899215698242	 ([contemporaries][contemporaries])
v(23,52): -1.0733697414398193, EP: 1.3410428762435913	 ([contemporaries][bloody])
v(21,53): 1.0715970993041992, EP: -1.3388280868530273	 ([years,][genius])
v(4,11): -1.0711448192596436, EP: 1.3382630348205566	 ([jonestown][mildly.])
v(11,54): -1.0709874629974365, EP: 1.3380664587020874	 ([mildly.]["])
v(3,32): -1.0706241130828857, EP: 1.337612509727478	 ([brian][advert,])
v(66,69): -1.0684747695922852, EP: 1.3349272012710571	 ([talented][courtney])
v(44,70): 1.0669785737991333, EP: -1.3330578804016113	 ([treatise][taylor])
v(11,38): -1.0669212341308594, EP: 1.3329862356185913	 ([mildly.][near - biblical])
v(2,48): 1.0641779899597168, EP: -1.3295588493347168	 ([newcombe][compromise.])
v(49,67): -1.0600693225860596, EP: 1.3244255781173706	 ([look][rival,])
v(25,44): 1.0597703456878662, EP: -1.324052095413208	 ([warhols][treatise])
v(49,70): -1.0566680431365967, EP: 1.320176124572754	 ([look][taylor])
v(47,52): -1.0542140007019043, EP: 1.3171100616455078	 ([commerce][bloody])
v(16,18): -1.0527904033660889, EP: 1.3153314590454102	 ([sundance,][band])
v(38,44): 1.0519533157348633, EP: -1.3142856359481812	 ([near - biblical][treatise])
v(33,45): 1.0509803295135498, EP: -1.3130700588226318	 ([anyway ).][art])
v(32,62): -1.0483546257019043, EP: 1.3097895383834839	 ([advert,][troubled,])
v(39,49): -1.0482065677642822, EP: 1.309604525566101	 ([comic - tragedy][look])
v(14,38): -1.0466299057006836, EP: 1.307634711265564	 ([jury][near - biblical])
v(0,41): -1.0446264743804932, EP: 1.3051316738128662	 ([suggest][out :])
v(2,26): 1.042059302330017, EP: -1.3019243478775024	 ([newcombe][rise])
v(16,67): -1.0406863689422607, EP: 1.3002090454101562	 ([sundance,][rival,])
v(5,29): -1.0405027866363525, EP: 1.299979567527771	 ([massacre][( a])
v(24,43): 1.0388154983520508, EP: -1.2978715896606445	 ([dandy][honest])
v(49,56): -1.0377826690673828, EP: 1.2965811491012573	 ([look][newcombe])
v(3,26): 1.0375137329101562, EP: -1.2962452173233032	 ([brian][rise])
v(16,25): -1.0358223915100098, EP: 1.2941319942474365	 ([sundance,][warhols])
v(16,37): 1.0355219841003418, EP: -1.2937567234039307	 ([sundance,][immense,])
v(17,62): 1.031921625137329, EP: -1.2892584800720215	 ([watch][troubled,])
v(2,28): 1.0313324928283691, EP: -1.288522481918335	 ([newcombe][greatness])
v(25,69): -1.0305488109588623, EP: 1.2875434160232544	 ([warhols][courtney])
v(19,58): -1.0298030376434326, EP: 1.286611557006836	 ([self - sabotage][revealed])
v(0,14): -1.029268503189087, EP: 1.2859437465667725	 ([suggest][jury])
v(13,62): 1.0277974605560303, EP: -1.284105896949768	 ([grand][troubled,])
v(1,11): -1.0266096591949463, EP: 1.2826218605041504	 ([anton][mildly.])
v(37,70): 1.0262757539749146, EP: -1.2822047472000122	 ([immense,][taylor])
v(21,30): 1.025567889213562, EP: -1.281320333480835	 ([years,][mobile])
v(35,36): 1.025402545928955, EP: -1.2811137437820435	 ([dig!][contemporaries])
v(30,49): -1.0240371227264404, EP: 1.2794078588485718	 ([mobile][look])
v(18,69): -1.0229592323303223, EP: 1.2780611515045166	 ([band][courtney])
v(5,19): -1.021310806274414, EP: 1.2760015726089478	 ([massacre][self - sabotage])
v(28,60): 1.0206949710845947, EP: -1.275232195854187	 ([greatness][gifted,])
v(24,59): 1.0202548503875732, EP: -1.2746822834014893	 ([dandy][singularly])
v(12,49): -1.0158846378326416, EP: 1.2692222595214844	 ([dig!][look])
v(5,59): -1.0152170658111572, EP: 1.268388271331787	 ([massacre][singularly])
v(12,41): -1.0144846439361572, EP: 1.2674732208251953	 ([dig!][out :])
v(29,62): 1.012243628501892, EP: -1.2646733522415161	 ([( a][troubled,])
v(9,23): 1.0057920217514038, EP: -1.256612777709961	 ([therapy][contemporaries])
v(37,55): 1.0041195154190063, EP: -1.2545232772827148	 ([immense,][posturing,])
v(21,60): 1.0030019283294678, EP: -1.2531269788742065	 ([years,][gifted,])
v(3,45): 1.002913475036621, EP: -1.253016471862793	 ([brian][art])
v(29,48): 1.0023562908172607, EP: -1.2523202896118164	 ([( a][compromise.])
v(19,56): -1.0008409023284912, EP: 1.250427007675171	 ([self - sabotage][newcombe])
v(48,57): 1.0005111694335938, EP: -1.2500150203704834	 ([compromise.][fact])
v(8,41): -1.0002169609069824, EP: 1.2496474981307983	 ([use][out :])
v(10,68): 0.9982199668884277, EP: -1.2471524477005005	 ([putting][dandy's])
v(62,64): 0.9980148077011108, EP: -1.2468961477279663	 ([troubled,][-])
v(0,58): -0.9967362880706787, EP: 1.2452987432479858	 ([suggest][revealed])
v(10,21): 0.9954731464385986, EP: -1.2437206506729126	 ([putting][years,])
v(10,48): 0.9945874214172363, EP: -1.2426140308380127	 ([putting][compromise.])
v(7,62): 0.9937785863876343, EP: -1.2416034936904907	 ([also][troubled,])
v(36,39): 0.9927797317504883, EP: -1.2403556108474731	 ([contemporaries][comic - tragedy])
v(0,11): -0.9920697212219238, EP: 1.2394684553146362	 ([suggest][mildly.])
v(20,24): 0.9919568300247192, EP: -1.2393274307250977	 ([seven][dandy])
v(43,47): 0.9917060136795044, EP: -1.2390140295028687	 ([honest][commerce])
v(33,48): 0.9915907382965088, EP: -1.2388700246810913	 ([anyway ).][compromise.])
v(43,52): -0.9896860122680664, EP: 1.2364903688430786	 ([honest][bloody])
v(36,53): 0.9881472587585449, EP: -1.2345678806304932	 ([contemporaries][genius])
v(15,49): -0.9871556758880615, EP: 1.2333290576934814	 ([prize][look])
v(5,51): -0.986962080001831, EP: 1.233087182044983	 ([massacre][i'm])
v(27,69): -0.9869589805603027, EP: 1.2330832481384277	 ([comparative][courtney])
v(17,24): 0.9858988523483276, EP: -1.231758713722229	 ([watch][dandy])
v(27,41): -0.9842298030853271, EP: 1.2296735048294067	 ([comparative][out :])
v(49,54): -0.9836094379425049, EP: 1.2288984060287476	 ([look]["])
v(23,33): 0.9834994077682495, EP: -1.2287609577178955	 ([contemporaries][anyway ).])
v(16,55): -0.9833652973175049, EP: 1.228593349456787	 ([sundance,][posturing,])
v(40,48): 0.9830328822135925, EP: -1.2281780242919922	 ([played][compromise.])
v(31,44): 0.9810094237327576, EP: -1.2256500720977783	 ([phone][treatise])
v(16,66): -0.9804785251617432, EP: 1.2249866724014282	 ([sundance,][talented])
v(14,37): 0.9801546335220337, EP: -1.2245820760726929	 ([jury][immense,])
v(11,63): -0.9798662662506104, EP: 1.2242218255996704	 ([mildly.][musician])
v(23,28): 0.9780639410018921, EP: -1.2219699621200562	 ([contemporaries][greatness])
v(6,48): 0.9764831066131592, EP: -1.2199949026107788	 ([could][compromise.])
v(31,49): -0.9746119976043701, EP: 1.217657208442688	 ([phone][look])
v(36,57): 0.9742987155914307, EP: -1.2172658443450928	 ([contemporaries][fact])
v(2,47): 0.9709302186965942, EP: -1.213057279586792	 ([newcombe][commerce])
v(44,47): 0.969933271408081, EP: -1.2118117809295654	 ([treatise][commerce])
v(6,24): 0.9696492552757263, EP: -1.2114568948745728	 ([could][dandy])
v(48,60): 0.9695547223091125, EP: -1.211338758468628	 ([compromise.][gifted,])
v(44,55): 0.9695248007774353, EP: -1.2113014459609985	 ([treatise][posturing,])
v(45,68): 0.9684402346611023, EP: -1.2099463939666748	 ([art][dandy's])
v(5,13): -0.9669244289398193, EP: 1.2080525159835815	 ([massacre][grand])
v(5,61): -0.96669602394104, EP: 1.2077672481536865	 ([massacre][immensely])
v(39,62): 0.9666010141372681, EP: -1.207648515701294	 ([comic - tragedy][troubled,])
v(44,46): 0.9657421112060547, EP: -1.2065753936767578	 ([treatise][versus])
v(3,47): 0.9651422500610352, EP: -1.205825924873352	 ([brian][commerce])
v(8,49): -0.9650325775146484, EP: 1.2056889533996582	 ([use][look])
v(28,29): 0.9646807909011841, EP: -1.2052494287490845	 ([greatness][( a])
v(12,69): -0.9645280838012695, EP: 1.2050585746765137	 ([dig!][courtney])
v(45,65): 0.9644924998283386, EP: -1.2050141096115112	 ([art][far])
v(41,63): -0.9637339115142822, EP: 1.2040663957595825	 ([out :][musician])
v(12,44): 0.9634021520614624, EP: -1.2036519050598145	 ([dig!][treatise])
v(11,40): -0.9633004665374756, EP: 1.2035248279571533	 ([mildly.][played])
v(45,50): 0.9630165100097656, EP: -1.2031700611114502	 ([art][me,])
v(8,24): 0.9629851579666138, EP: -1.2031309604644775	 ([use][dandy])
v(10,28): 0.961234986782074, EP: -1.2009443044662476	 ([putting][greatness])
v(13,36): 0.9603795409202576, EP: -1.1998754739761353	 ([grand][contemporaries])
v(4,48): 0.9596164226531982, EP: -1.1989221572875977	 ([jonestown][compromise.])
v(49,66): -0.9584009647369385, EP: 1.1974035501480103	 ([look][talented])
v(36,50): 0.9573286771774292, EP: -1.1960638761520386	 ([contemporaries][me,])
v(24,29): 0.9565393924713135, EP: -1.1950777769088745	 ([dandy][( a])
v(26,47): 0.9563978910446167, EP: -1.1949009895324707	 ([rise][commerce])
v(6,11): -0.9562575817108154, EP: 1.1947256326675415	 ([could][mildly.])
v(37,46): 0.956109344959259, EP: -1.1945405006408691	 ([immense,][versus])
v(26,45): 0.9559580087661743, EP: -1.1943514347076416	 ([rise][art])
v(21,57): 0.9546283483505249, EP: -1.192690134048462	 ([years,][fact])
v(7,21): 0.9544389247894287, EP: -1.1924535036087036	 ([also][years,])
v(59,62): 0.9542765617370605, EP: -1.1922506093978882	 ([singularly][troubled,])
v(44,66): 0.9539217948913574, EP: -1.1918073892593384	 ([treatise][talented])
v(9,24): 0.9528886675834656, EP: -1.1905165910720825	 ([therapy][dandy])
v(27,49): -0.9519808292388916, EP: 1.1893824338912964	 ([comparative][look])
v(24): 0.9495121240615845, EP: -1.1862980127334595	 ([dandy])
v(11,53): -0.9494040012359619, EP: 1.1861629486083984	 ([mildly.][genius])
v(16,70): -0.9492650032043457, EP: 1.185989260673523	 ([sundance,][taylor])
v(8,14): -0.9492342472076416, EP: 1.1859508752822876	 ([use][jury])
v(7,48): 0.9484938979148865, EP: -1.185025930404663	 ([also][compromise.])
v(14,27): -0.9473536014556885, EP: 1.1836012601852417	 ([jury][comparative])
v(36,61): 0.9467788934707642, EP: -1.1828832626342773	 ([contemporaries][immensely])
v(20,62): 0.9462052583694458, EP: -1.182166576385498	 ([seven][troubled,])
v(13,28): 0.9457073211669922, EP: -1.1815444231033325	 ([grand][greatness])
v(24,40): 0.9451724886894226, EP: -1.1808762550354004	 ([dandy][played])
v(14,55): -0.9449009895324707, EP: 1.1805369853973389	 ([jury][posturing,])
v(41,54): -0.9442927837371826, EP: 1.1797771453857422	 ([out :]["])
v(11,61): -0.9436290264129639, EP: 1.1789478063583374	 ([mildly.][immensely])
v(57,68): 0.942642092704773, EP: -1.1777148246765137	 ([fact][dandy's])
v(49,51): -0.9419846534729004, EP: 1.1768933534622192	 ([look][i'm])
v(48,50): 0.9412093162536621, EP: -1.1759246587753296	 ([compromise.][me,])
v(1,62): 0.9406483173370361, EP: -1.1752238273620605	 ([anton][troubled,])
v(51,62): 0.9401673078536987, EP: -1.174622893333435	 ([i'm][troubled,])
v(47,65): 0.9394938349723816, EP: -1.173781394958496	 ([commerce][far])
v(21,43): 0.9394259452819824, EP: -1.1736966371536255	 ([years,][honest])
v(9,36): 0.9387021064758301, EP: -1.1727923154830933	 ([therapy][contemporaries])
v(12,16): -0.9376423358917236, EP: 1.1714682579040527	 ([dig!][sundance,])
v(48,64): 0.9368476867675781, EP: -1.1704753637313843	 ([compromise.][-])
v(11): -0.9363195896148682, EP: 1.1698155403137207	 ([mildly.])
v(15,46): -0.9363048076629639, EP: 1.1697971820831299	 ([prize][versus])
v(56,62): 0.9361308813095093, EP: -1.1695798635482788	 ([newcombe][troubled,])
v(10,23): 0.9351398348808289, EP: -1.1683416366577148	 ([putting][contemporaries])
v(25,58): -0.9309556484222412, EP: 1.163114070892334	 ([warhols][revealed])
v(11,55): -0.9308373928070068, EP: 1.162966251373291	 ([mildly.][posturing,])
v(13,23): 0.9307689070701599, EP: -1.1628806591033936	 ([grand][contemporaries])
v(4,21): 0.9306452870368958, EP: -1.1627262830734253	 ([jonestown][years,])
v(36,60): 0.930371105670929, EP: -1.1623836755752563	 ([contemporaries][gifted,])
v(24,55): 0.9301697015762329, EP: -1.1621320247650146	 ([dandy][posturing,])
v(19,31): -0.9295885562896729, EP: 1.1614060401916504	 ([self - sabotage][phone])
v(3,52): -0.9283022880554199, EP: 1.1597989797592163	 ([brian][bloody])
v(46,48): 0.9281690120697021, EP: -1.1596324443817139	 ([versus][compromise.])
v(5,43): -0.9276437759399414, EP: 1.1589761972427368	 ([massacre][honest])
v(21,61): 0.9273669719696045, EP: -1.15863037109375	 ([years,][immensely])
v(36,52): -0.9263384342193604, EP: 1.1573454141616821	 ([contemporaries][bloody])
v(2,10): 0.9248100519180298, EP: -1.1554358005523682	 ([newcombe][putting])
v(14,70): -0.923743724822998, EP: 1.1541036367416382	 ([jury][taylor])
v(21,40): 0.9232661128044128, EP: -1.153506875038147	 ([years,][played])
v(11,43): -0.9232654571533203, EP: 1.1535060405731201	 ([mildly.][honest])
v(36,43): 0.9232029914855957, EP: -1.153428077697754	 ([contemporaries][honest])
v(19,66): -0.9187462329864502, EP: 1.147859811782837	 ([self - sabotage][talented])
v(14,67): -0.9179236888885498, EP: 1.1468322277069092	 ([jury][rival,])
v(23,50): 0.914968729019165, EP: -1.1431403160095215	 ([contemporaries][me,])
v(53,68): 0.9144793748855591, EP: -1.1425288915634155	 ([genius][dandy's])
v(50,68): 0.9143356084823608, EP: -1.142349362373352	 ([me,][dandy's])
v(11,20): -0.9142251014709473, EP: 1.1422113180160522	 ([mildly.][seven])
v(5,33): -0.912700891494751, EP: 1.1403069496154785	 ([massacre][anyway ).])
v(54,69): -0.9098477363586426, EP: 1.1367422342300415	 (["][courtney])
v(39,69): -0.9097106456756592, EP: 1.1365710496902466	 ([comic - tragedy][courtney])
v(55,69): -0.9096543788909912, EP: 1.1365007162094116	 ([posturing,][courtney])
v(6,62): 0.907106876373291, EP: -1.1333179473876953	 ([could][troubled,])
v(2,32): -0.9066779613494873, EP: 1.1327821016311646	 ([newcombe][advert,])
v(5,7): -0.906641960144043, EP: 1.1327370405197144	 ([massacre][also])
v(14,66): -0.9062345027923584, EP: 1.1322280168533325	 ([jury][talented])
v(7,36): 0.904205322265625, EP: -1.129692792892456	 ([also][contemporaries])
v(28,33): 0.9024450778961182, EP: -1.1274936199188232	 ([greatness][anyway ).])
v(30,48): 0.9021848440170288, EP: -1.1271684169769287	 ([mobile][compromise.])
v(62): 0.9021183848381042, EP: -1.1270854473114014	 ([troubled,])
v(23,35): 0.9018505215644836, EP: -1.1267507076263428	 ([contemporaries][dig!])
v(28,53): 0.901644229888916, EP: -1.126492977142334	 ([greatness][genius])
v(2,65): 0.9013411998748779, EP: -1.1261143684387207	 ([newcombe][far])
v(21,33): 0.8997071385383606, EP: -1.1240729093551636	 ([years,][anyway ).])
v(13,45): 0.8994036316871643, EP: -1.1236937046051025	 ([grand][art])
v(9,28): 0.8986654877662659, EP: -1.1227715015411377	 ([therapy][greatness])
v(21,29): 0.8986581563949585, EP: -1.1227623224258423	 ([years,][( a])
v(40,49): -0.8972892761230469, EP: 1.1210520267486572	 ([played][look])
v(19,27): -0.8962786197662354, EP: 1.1197893619537354	 ([self - sabotage][comparative])
v(39,55): -0.8953678607940674, EP: 1.1186515092849731	 ([comic - tragedy][posturing,])
v(28,57): 0.8944638967514038, EP: -1.117522120475769	 ([greatness][fact])
v(3,65): 0.8943310976028442, EP: -1.1173561811447144	 ([brian][far])
v(1,41): -0.8942427635192871, EP: 1.1172457933425903	 ([anton][out :])
v(11,56): -0.8940207958221436, EP: 1.1169685125350952	 ([mildly.][newcombe])
v(13,26): 0.8935272693634033, EP: -1.116351842880249	 ([grand][rise])
v(17,23): 0.8935027718544006, EP: -1.116321325302124	 ([watch][contemporaries])
v(46,58): -0.8931026458740234, EP: 1.115821361541748	 ([versus][revealed])
v(6,21): 0.8915704488754272, EP: -1.1139070987701416	 ([could][years,])
v(19,38): -0.8909084796905518, EP: 1.1130800247192383	 ([self - sabotage][near - biblical])
v(2,33): 0.8895008563995361, EP: -1.1113213300704956	 ([newcombe][anyway ).])
v(4,28): 0.8886532783508301, EP: -1.110262393951416	 ([jonestown][greatness])
v(6,36): 0.8885564208030701, EP: -1.110141396522522	 ([could][contemporaries])
v(5,60): -0.8883533477783203, EP: 1.109887719154358	 ([massacre][gifted,])
v(21,64): 0.8872228264808655, EP: -1.1084752082824707	 ([years,][-])
v(8,16): -0.887192964553833, EP: 1.1084378957748413	 ([use][sundance,])
v(11,50): -0.8870632648468018, EP: 1.1082758903503418	 ([mildly.][me,])
v(47,50): 0.8870311975479126, EP: -1.1082358360290527	 ([commerce][me,])
v(32,48): -0.8851187229156494, EP: 1.1058464050292969	 ([advert,][compromise.])
v(38,41): -0.8846991062164307, EP: 1.105322241783142	 ([near - biblical][out :])
v(24,30): 0.8841567635536194, EP: -1.104644536972046	 ([dandy][mobile])
v(48): 0.8813290596008301, EP: -1.1011117696762085	 ([compromise.])
v(35,68): 0.8812550902366638, EP: -1.101019263267517	 ([dig!][dandy's])
v(23,60): 0.8811719417572021, EP: -1.1009154319763184	 ([contemporaries][gifted,])
v(26,65): 0.8808677792549133, EP: -1.1005353927612305	 ([rise][far])
v(22,28): 0.8807486891746521, EP: -1.100386619567871	 ([ex - friends][greatness])
v(28,52): -0.880568265914917, EP: 1.1001611948013306	 ([greatness][bloody])
v(49,63): -0.8788659572601318, EP: 1.098034381866455	 ([look][musician])
v(17,28): 0.8786010146141052, EP: -1.0977033376693726	 ([watch][greatness])
v(23,53): 0.8785321712493896, EP: -1.0976173877716064	 ([contemporaries][genius])
v(11,35): -0.8777072429656982, EP: 1.0965867042541504	 ([mildly.][dig!])
v(9,11): -0.8766324520111084, EP: 1.0952439308166504	 ([therapy][mildly.])
v(26,53): 0.8725824356079102, EP: -1.0901838541030884	 ([rise][genius])
v(6,28): 0.8723942041397095, EP: -1.0899487733840942	 ([could][greatness])
v(18,58): -0.8723280429840088, EP: 1.089866042137146	 ([band][revealed])
v(24,32): -0.8719613552093506, EP: 1.0894079208374023	 ([dandy][advert,])
v(14,25): -0.8710110187530518, EP: 1.0882205963134766	 ([jury][warhols])
v(28,43): 0.8700222373008728, EP: -1.0869852304458618	 ([greatness][honest])
v(41,51): -0.8697397708892822, EP: 1.0866323709487915	 ([out :][i'm])
v(25,46): -0.8694050312042236, EP: 1.0862141847610474	 ([warhols][versus])
v(44,58): 0.8677188158035278, EP: -1.0841073989868164	 ([treatise][revealed])
v(3,13): 0.8676806092262268, EP: -1.084059715270996	 ([brian][grand])
v(36,64): 0.8664108514785767, EP: -1.0824732780456543	 ([contemporaries][-])
v(30,62): 0.8642198443412781, EP: -1.0797358751296997	 ([mobile][troubled,])
v(27,37): 0.864128828048706, EP: -1.0796221494674683	 ([comparative][immense,])
v(45,52): -0.8640551567077637, EP: 1.079530119895935	 ([art][bloody])
v(14,44): 0.8635281324386597, EP: -1.078871726989746	 ([jury][treatise])
v(15,58): -0.8634510040283203, EP: 1.0787752866744995	 ([prize][revealed])
v(24,31): 0.8617726564407349, EP: -1.0766783952713013	 ([dandy][phone])
