---------- Players ----------
Player 0: one
Player 1: thing
Player 2: could
Player 3: redeemed
Player 4: sketch.
Player 5: healthy
Player 6: gunfight
Player 7: happy
Player 8: couple,
Player 9: exotic
Player 10: model
Player 11: delicatessen,
Player 12: old - timer
Player 13: motel
Player 14: ( it
Player 15: would
Player 16: turned
Player 17: out )
Player 18: secretly
Player 19: watching
Player 20: woods
Player 21: aging
Player 22: rent - boy
Player 23: guys
Player 24: they'd
Player 25: shared
Player 26: rubber
Player 27: house.
Player 28: process,
Player 29: could
Player 30: blown
Player 31: freezing
Player 32: shack
Player 33: smithereens,
Player 34: resolved
Player 35: snags ;
Player 36: whore
Player 37: bitch
Player 38: "
Player 39: ode
Player 40: windscreen,
Player 41: reason
Player 42: protagonist
Player 43: " no
Player 44: friends,
Player 45: "
Player 46: well
Player 47: explaining
Player 48: coolness
Player 49: pressure
Player 50: bloody
Player 51: tampon,
Player 52: incessant
Player 53: phone
Player 54: calls
Player 55: .
Player 56: .
Player 57: .
Player 58: crawl - space
Player 59: chic,
Player 60: green
Player 61: thumb,
---------- Rewards ----------
v(): -0.34240129590034485	 ([])
v(36,42): 1.1886253356933594, EP: -8.493683815002441	 ([whore][protagonist])
v(6,50): 1.1855404376983643, EP: -8.471639633178711	 ([gunfight][bloody])
v(13,55): 1.185114860534668, EP: -8.468599319458008	 ([motel][.])
v(34,59): -1.1845288276672363, EP: 8.464410781860352	 ([resolved][chic,])
v(25,36): 1.1842386722564697, EP: -8.462337493896484	 ([shared][whore])
v(42,44): -1.1835768222808838, EP: 8.457608222961426	 ([protagonist][friends,])
v(17,58): 1.1834899187088013, EP: -8.456987380981445	 ([out )][crawl - space])
v(13,56): 1.1825625896453857, EP: -8.450361251831055	 ([motel][.])
v(13,17): 1.1817820072174072, EP: -8.444783210754395	 ([motel][out )])
v(8,36): 1.1816027164459229, EP: -8.443501472473145	 ([couple,][whore])
v(33,45): 1.180131196975708, EP: -8.43298625946045	 ([smithereens,]["])
v(0,23): 1.1800495386123657, EP: -8.432403564453125	 ([one][guys])
v(41,59): -1.179504156112671, EP: 8.428505897521973	 ([reason][chic,])
v(6,39): -1.176004409790039, EP: 8.403497695922852	 ([gunfight][ode])
v(10,33): 1.1748381853103638, EP: -8.395163536071777	 ([model][smithereens,])
v(9,37): 1.173364281654358, EP: -8.384631156921387	 ([exotic][bitch])
v(9,31): 1.168017864227295, EP: -8.346426963806152	 ([exotic][freezing])
v(26,37): 1.1659536361694336, EP: -8.331676483154297	 ([rubber][bitch])
v(2,58): 1.1646604537963867, EP: -8.32243537902832	 ([could][crawl - space])
v(20,36): 1.1627082824707031, EP: -8.308485984802246	 ([woods][whore])
v(1,23): 1.1622077226638794, EP: -8.304908752441406	 ([thing][guys])
v(38,58): 1.1614432334899902, EP: -8.299446105957031	 (["][crawl - space])
v(21,59): -1.1547799110412598, EP: 8.2518310546875	 ([aging][chic,])
v(59,61): -1.1525264978408813, EP: 8.235729217529297	 ([chic,][thumb,])
v(28,58): 1.1514019966125488, EP: -8.227693557739258	 ([process,][crawl - space])
v(12,51): -1.1513419151306152, EP: 8.227264404296875	 ([old - timer][tampon,])
v(46,58): 1.1491252183914185, EP: -8.211423873901367	 ([well][crawl - space])
v(13,18): 1.147160530090332, EP: -8.19738483428955	 ([motel][secretly])
v(33,37): 1.1467214822769165, EP: -8.194247245788574	 ([smithereens,][bitch])
v(33,61): 1.1458128690719604, EP: -8.18775463104248	 ([smithereens,][thumb,])
v(32,37): 1.1454604864120483, EP: -8.185236930847168	 ([shack][bitch])
v(7,42): -1.1445105075836182, EP: 8.178447723388672	 ([happy][protagonist])
v(13,29): 1.143543004989624, EP: -8.171534538269043	 ([motel][could])
v(0,59): -1.143337368965149, EP: 8.170064926147461	 ([one][chic,])
v(18,59): -1.1429747343063354, EP: 8.167473793029785	 ([secretly][chic,])
v(19,59): -1.1422035694122314, EP: 8.16196346282959	 ([watching][chic,])
v(40,43): 1.134840488433838, EP: -8.10934829711914	 ([windscreen,][" no])
v(4,36): 1.1344951391220093, EP: -8.106880187988281	 ([sketch.][whore])
v(20,23): 1.1278795003890991, EP: -8.059606552124023	 ([woods][guys])
v(41,43): 1.1260770559310913, EP: -8.04672622680664	 ([reason][" no])
v(5,47): -1.1254569292068481, EP: 8.042295455932617	 ([healthy][explaining])
v(22,35): 1.1251221895217896, EP: -8.039902687072754	 ([rent - boy][snags ;])
v(55,59): -1.1234575510025024, EP: 8.028007507324219	 ([.][chic,])
v(27,51): -1.1213457584381104, EP: 8.012917518615723	 ([house.][tampon,])
v(5,28): -1.1170852184295654, EP: 7.9824724197387695	 ([healthy][process,])
v(13,61): 1.1158525943756104, EP: -7.973664283752441	 ([motel][thumb,])
v(3,51): -1.1157758235931396, EP: 7.973115921020508	 ([redeemed][tampon,])
v(11,59): -1.1151255369186401, EP: 7.968469142913818	 ([delicatessen,][chic,])
v(33,38): 1.1132296323776245, EP: -7.954921245574951	 ([smithereens,]["])
v(7,58): 1.113223910331726, EP: -7.954880237579346	 ([happy][crawl - space])
v(1,58): 1.112433671951294, EP: -7.949233531951904	 ([thing][crawl - space])
v(42,46): -1.1107419729232788, EP: 7.937144756317139	 ([protagonist][well])
v(38,59): -1.1103684902191162, EP: 7.934475898742676	 (["][chic,])
v(17,59): -1.1101961135864258, EP: 7.933244228363037	 ([out )][chic,])
v(37,49): 1.1077535152435303, EP: -7.91579008102417	 ([bitch][pressure])
v(23,57): 1.1051360368728638, EP: -7.897085666656494	 ([guys][.])
v(52,59): 1.1033380031585693, EP: -7.884237289428711	 ([incessant][chic,])
v(29,59): -1.1032698154449463, EP: 7.8837504386901855	 ([could][chic,])
v(26,42): -1.1016122102737427, EP: 7.871905326843262	 ([rubber][protagonist])
v(8,25): -1.1014775037765503, EP: 7.87094259262085	 ([couple,][shared])
v(42,45): -1.0993648767471313, EP: 7.855846405029297	 ([protagonist]["])
v(55,58): 1.0992847681045532, EP: -7.855273723602295	 ([.][crawl - space])
v(0,58): 1.0990228652954102, EP: -7.853402137756348	 ([one][crawl - space])
v(14,23): 1.0942937135696411, EP: -7.819608688354492	 ([( it][guys])
v(41,44): -1.093794584274292, EP: 7.816041946411133	 ([reason][friends,])
v(51,60): -1.0927411317825317, EP: 7.80851411819458	 ([tampon,][green])
v(13,60): 1.0914947986602783, EP: -7.79960823059082	 ([motel][green])
v(8,44): -1.0914101600646973, EP: 7.799003601074219	 ([couple,][friends,])
v(18,58): 1.0892835855484009, EP: -7.783807277679443	 ([secretly][crawl - space])
v(15,49): 1.08759343624115, EP: -7.771729946136475	 ([would][pressure])
v(21,33): 1.0873403549194336, EP: -7.76992130279541	 ([aging][smithereens,])
v(13,14): 1.087084412574768, EP: -7.768092632293701	 ([motel][( it])
v(35,40): 1.0864931344985962, EP: -7.763867378234863	 ([snags ;][windscreen,])
v(44,50): 1.0858832597732544, EP: -7.759509086608887	 ([friends,][bloody])
v(56,58): 1.0855202674865723, EP: -7.75691556930542	 ([.][crawl - space])
v(37,43): 1.0854450464248657, EP: -7.756377696990967	 ([bitch][" no])
v(4,39): -1.0853652954101562, EP: 7.755807876586914	 ([sketch.][ode])
v(42,47): -1.08408522605896, EP: 7.7466607093811035	 ([protagonist][explaining])
v(0,13): 1.0830566883087158, EP: -7.739311218261719	 ([one][motel])
v(16,51): -1.082840919494629, EP: 7.73776912689209	 ([turned][tampon,])
v(2,5): -1.0783698558807373, EP: 7.705820083618164	 ([could][healthy])
v(56,59): -1.0779719352722168, EP: 7.702976703643799	 ([.][chic,])
v(16,39): -1.0779513120651245, EP: 7.702829360961914	 ([turned][ode])
v(5,21): -1.0761919021606445, EP: 7.690256595611572	 ([healthy][aging])
v(12,58): 1.073777437210083, EP: -7.673003673553467	 ([old - timer][crawl - space])
v(58): 1.0729950666427612, EP: -7.667412757873535	 ([crawl - space])
v(30,54): 1.072658896446228, EP: -7.665010452270508	 ([blown][calls])
v(1,5): -1.0720995664596558, EP: 7.661013603210449	 ([thing][healthy])
v(33,47): 1.0716055631637573, EP: -7.6574835777282715	 ([smithereens,][explaining])
v(14,39): -1.0715858936309814, EP: 7.657342910766602	 ([( it][ode])
v(22,43): 1.071196436882019, EP: -7.654560089111328	 ([rent - boy][" no])
v(4,42): -1.0709978342056274, EP: 7.653141021728516	 ([sketch.][protagonist])
v(10,39): -1.0706795454025269, EP: 7.650866508483887	 ([model][ode])
v(5,31): -1.0692691802978516, EP: 7.640788555145264	 ([healthy][freezing])
v(7,23): 1.0661406517028809, EP: -7.618432521820068	 ([happy][guys])
v(21,39): -1.065981149673462, EP: 7.617292881011963	 ([aging][ode])
v(27,36): 1.0648049116134644, EP: -7.608887672424316	 ([house.][whore])
v(29,58): 1.0644681453704834, EP: -7.606481075286865	 ([could][crawl - space])
v(58,61): 1.0642448663711548, EP: -7.604885578155518	 ([crawl - space][thumb,])
v(34,51): -1.0632450580596924, EP: 7.59774112701416	 ([resolved][tampon,])
v(15,42): -1.0631929636001587, EP: 7.5973687171936035	 ([would][protagonist])
v(16,58): 1.0631612539291382, EP: -7.597142219543457	 ([turned][crawl - space])
v(28,33): 1.0630593299865723, EP: -7.596414089202881	 ([process,][smithereens,])
v(7,51): -1.060774564743042, EP: 7.580087661743164	 ([happy][tampon,])
v(29,49): 1.0595377683639526, EP: -7.571249485015869	 ([could][pressure])
v(30,49): 1.0593836307525635, EP: -7.57014799118042	 ([blown][pressure])
v(47,51): -1.0581204891204834, EP: 7.561121940612793	 ([explaining][tampon,])
v(17,33): 1.0576062202453613, EP: -7.5574469566345215	 ([out )][smithereens,])
v(46,59): -1.0571624040603638, EP: 7.5542755126953125	 ([well][chic,])
v(33,56): 1.0537549257278442, EP: -7.529926300048828	 ([smithereens,][.])
v(4,50): 1.0521166324615479, EP: -7.518219470977783	 ([sketch.][bloody])
v(19,42): -1.0519613027572632, EP: 7.5171098709106445	 ([watching][protagonist])
v(28,42): -1.0501502752304077, EP: 7.504168510437012	 ([process,][protagonist])
v(5,53): -1.0473895072937012, EP: 7.484440326690674	 ([healthy][phone])
v(35,61): 1.0469567775726318, EP: -7.481348514556885	 ([snags ;][thumb,])
v(49,61): 1.0445849895477295, EP: -7.464399814605713	 ([pressure][thumb,])
v(29,33): 1.0422452688217163, EP: -7.447680950164795	 ([could][smithereens,])
v(2,49): 1.0420390367507935, EP: -7.446207046508789	 ([could][pressure])
v(11,13): 1.0402780771255493, EP: -7.433623790740967	 ([delicatessen,][motel])
v(33,55): 1.0397906303405762, EP: -7.430140495300293	 ([smithereens,][.])
v(33): 1.0390918254852295, EP: -7.42514705657959	 ([smithereens,])
v(16,23): 1.0385626554489136, EP: -7.421365737915039	 ([turned][guys])
v(36,39): 1.0374164581298828, EP: -7.413175106048584	 ([whore][ode])
v(50,60): 1.0370922088623047, EP: -7.410858154296875	 ([bloody][green])
v(6,51): -1.036970615386963, EP: 7.409989356994629	 ([gunfight][tampon,])
v(13,57): 1.0357087850570679, EP: -7.400972366333008	 ([motel][.])
v(45,49): 1.0323561429977417, EP: -7.377015113830566	 (["][pressure])
v(18,39): -1.0319288969039917, EP: 7.373961925506592	 ([secretly][ode])
v(45,59): -1.0276339054107666, EP: 7.343270778656006	 (["][chic,])
v(33,46): 1.0276051759719849, EP: -7.3430657386779785	 ([smithereens,][well])
v(43,53): 1.025102972984314, EP: -7.325185298919678	 ([" no][phone])
v(32,42): -1.0249989032745361, EP: 7.324441432952881	 ([shack][protagonist])
v(26,54): 1.0230869054794312, EP: -7.310779094696045	 ([rubber][calls])
v(2,43): 1.0182007551193237, EP: -7.275863170623779	 ([could][" no])
v(11,39): -1.0171749591827393, EP: 7.268533229827881	 ([delicatessen,][ode])
v(39,57): -1.0171411037445068, EP: 7.268291473388672	 ([ode][.])
v(14,51): -1.016059160232544, EP: 7.260560035705566	 ([( it][tampon,])
v(11,58): 1.0011873245239258, EP: -7.1542887687683105	 ([delicatessen,][crawl - space])
v(15,43): 0.9996778964996338, EP: -7.143502712249756	 ([would][" no])
v(0,39): -0.9987479448318481, EP: 7.136857509613037	 ([one][ode])
v(57,58): 0.9951878786087036, EP: -7.111417770385742	 ([.][crawl - space])
v(20,44): -0.9925104379653931, EP: 7.092285633087158	 ([woods][friends,])
v(23,60): 0.9922946691513062, EP: -7.090743541717529	 ([guys][green])
v(5,15): -0.9917352199554443, EP: 7.086745738983154	 ([healthy][would])
v(29,30): 0.9912542104721069, EP: -7.083308696746826	 ([could][blown])
v(37,39): -0.9899430274963379, EP: 7.073939323425293	 ([bitch][ode])
v(51,61): -0.989788293838501, EP: 7.07283353805542	 ([tampon,][thumb,])
v(32,59): -0.9896543025970459, EP: 7.071876049041748	 ([shack][chic,])
v(10,58): 0.9879997968673706, EP: -7.06005334854126	 ([model][crawl - space])
v(22,26): 0.9861437082290649, EP: -7.04679012298584	 ([rent - boy][rubber])
v(9,15): 0.9849234819412231, EP: -7.0380706787109375	 ([exotic][would])
v(12,23): 0.9786146879196167, EP: -6.9929890632629395	 ([old - timer][guys])
v(35,53): 0.9770175218582153, EP: -6.981575965881348	 ([snags ;][phone])
v(5,52): 0.9763412475585938, EP: -6.976743698120117	 ([healthy][incessant])
v(35,54): 0.9756441116333008, EP: -6.971761703491211	 ([snags ;][calls])
v(3,59): -0.9736061096191406, EP: 6.957198619842529	 ([redeemed][chic,])
v(11,51): -0.9687254428863525, EP: 6.9223222732543945	 ([delicatessen,][tampon,])
v(4,14): -0.9681992530822754, EP: 6.918562412261963	 ([sketch.][( it])
v(25,60): -0.967327356338501, EP: 6.912332057952881	 ([shared][green])
v(43,47): 0.9667929410934448, EP: -6.908513069152832	 ([" no][explaining])
v(6,33): 0.9647597074508667, EP: -6.893984317779541	 ([gunfight][smithereens,])
v(20,25): -0.9641629457473755, EP: 6.8897199630737305	 ([woods][shared])
v(19,33): 0.9635986089706421, EP: -6.885687351226807	 ([watching][smithereens,])
v(13,34): 0.9632850885391235, EP: -6.88344669342041	 ([motel][resolved])
v(35,43): 0.9623385667800903, EP: -6.876683235168457	 ([snags ;][" no])
v(39): -0.9622344970703125, EP: 6.87593936920166	 ([ode])
v(29,39): -0.9614160060882568, EP: 6.870090484619141	 ([could][ode])
v(9,22): 0.9609197378158569, EP: -6.866544246673584	 ([exotic][rent - boy])
v(22,37): 0.958785891532898, EP: -6.851296424865723	 ([rent - boy][bitch])
v(39,46): -0.9575903415679932, EP: 6.8427534103393555	 ([ode][well])
v(39,55): -0.9572150707244873, EP: 6.840071678161621	 ([ode][.])
v(9,53): 0.9562010765075684, EP: -6.832825660705566	 ([exotic][phone])
v(1,33): 0.9554934501647949, EP: -6.8277692794799805	 ([thing][smithereens,])
v(7,13): 0.9541211128234863, EP: -6.817962646484375	 ([happy][motel])
v(3,44): -0.9529978036880493, EP: 6.809936046600342	 ([redeemed][friends,])
v(2,59): -0.9529215097427368, EP: 6.809390544891357	 ([could][chic,])
v(10,43): 0.9528636932373047, EP: -6.8089776039123535	 ([model][" no])
v(24,59): -0.9527091979980469, EP: 6.807873725891113	 ([they'd][chic,])
v(51,57): -0.952322244644165, EP: 6.805108547210693	 ([tampon,][.])
v(14,58): 0.950950026512146, EP: -6.795302867889404	 ([( it][crawl - space])
v(2,9): 0.949820876121521, EP: -6.787234306335449	 ([could][exotic])
v(9,32): 0.9496501684188843, EP: -6.786014080047607	 ([exotic][shack])
v(39,41): -0.9452550411224365, EP: 6.754607677459717	 ([ode][reason])
v(1,42): -0.9446178674697876, EP: 6.750054359436035	 ([thing][protagonist])
v(5,54): -0.9438565969467163, EP: 6.744614601135254	 ([healthy][calls])
v(27,44): -0.9427930116653442, EP: 6.737014293670654	 ([house.][friends,])
v(28,43): 0.9426736831665039, EP: -6.736161708831787	 ([process,][" no])
v(31,54): 0.9411412477493286, EP: -6.725211143493652	 ([freezing][calls])
v(13,40): 0.94056236743927, EP: -6.72107458114624	 ([motel][windscreen,])
v(3,7): -0.9380831718444824, EP: 6.7033586502075195	 ([redeemed][happy])
v(33,57): 0.9378790855407715, EP: -6.701900482177734	 ([smithereens,][.])
v(46,51): -0.9378625154495239, EP: 6.7017822265625	 ([well][tampon,])
v(1,3): -0.9376606941223145, EP: 6.7003397941589355	 ([thing][redeemed])
v(44,60): -0.934880256652832, EP: 6.680471420288086	 ([friends,][green])
v(10,59): -0.9346590042114258, EP: 6.678890228271484	 ([model][chic,])
v(0,51): -0.934036135673523, EP: 6.674439430236816	 ([one][tampon,])
v(4,44): -0.9327588081359863, EP: 6.665311813354492	 ([sketch.][friends,])
v(3,4): -0.9324769973754883, EP: 6.6632981300354	 ([redeemed][sketch.])
v(21,51): -0.9306764602661133, EP: 6.650432109832764	 ([aging][tampon,])
v(22,42): -0.9273536205291748, EP: 6.626687526702881	 ([rent - boy][protagonist])
v(6,9): 0.9270355701446533, EP: -6.624414920806885	 ([gunfight][exotic])
v(4,20): -0.9258825778961182, EP: 6.616175651550293	 ([sketch.][woods])
v(51): -0.9237165451049805, EP: 6.6006975173950195	 ([tampon,])
v(34,44): -0.9221304655075073, EP: 6.589364051818848	 ([resolved][friends,])
v(9,40): 0.9220720529556274, EP: -6.588946342468262	 ([exotic][windscreen,])
v(38,49): 0.9216195344924927, EP: -6.585712909698486	 (["][pressure])
v(19,51): -0.9208132028579712, EP: 6.57995080947876	 ([watching][tampon,])
v(15,59): -0.9191535711288452, EP: 6.56809139251709	 ([would][chic,])
v(34,39): -0.9182584285736084, EP: 6.561695098876953	 ([resolved][ode])
v(6,43): 0.9178680181503296, EP: -6.558905124664307	 ([gunfight][" no])
v(27,50): 0.9175931215286255, EP: -6.556941032409668	 ([house.][bloody])
v(41,49): 0.9164732694625854, EP: -6.548938751220703	 ([reason][pressure])
v(30,53): 0.916054368019104, EP: -6.545945167541504	 ([blown][phone])
v(0,33): 0.9154578447341919, EP: -6.541682720184326	 ([one][smithereens,])
v(24,39): -0.914657473564148, EP: 6.535963535308838	 ([they'd][ode])
v(37,54): 0.9137933254241943, EP: -6.529788494110107	 ([bitch][calls])
v(1,4): -0.9101419448852539, EP: 6.503696441650391	 ([thing][sketch.])
v(19,58): 0.9097073078155518, EP: -6.5005903244018555	 ([watching][crawl - space])
v(9,28): 0.9096444845199585, EP: -6.500141620635986	 ([exotic][process,])
v(18,51): -0.9078642129898071, EP: 6.487420082092285	 ([secretly][tampon,])
v(1,59): -0.9061014652252197, EP: 6.474823951721191	 ([thing][chic,])
v(39,56): -0.9058792591094971, EP: 6.473236083984375	 ([ode][.])
v(24,58): 0.9037948846817017, EP: -6.458341598510742	 ([they'd][crawl - space])
v(13,20): 0.9029233455657959, EP: -6.452113628387451	 ([motel][woods])
v(11,25): -0.9016271829605103, EP: 6.442851543426514	 ([delicatessen,][shared])
v(12,13): 0.9007910490036011, EP: -6.4368767738342285	 ([old - timer][motel])
v(31,43): 0.9007761478424072, EP: -6.436769962310791	 ([freezing][" no])
v(30,40): 0.8937150239944458, EP: -6.386312484741211	 ([blown][windscreen,])
v(49,55): 0.8930898904800415, EP: -6.381845474243164	 ([pressure][.])
v(34,58): 0.8917123079299927, EP: -6.372001647949219	 ([resolved][crawl - space])
v(34,35): -0.89079749584198, EP: 6.365464687347412	 ([resolved][snags ;])
v(49,56): 0.8885135650634766, EP: -6.349143981933594	 ([pressure][.])
v(10,51): -0.8881306648254395, EP: 6.346407890319824	 ([model][tampon,])
v(3,58): 0.8879172801971436, EP: -6.344882965087891	 ([redeemed][crawl - space])
v(17,49): 0.8851224184036255, EP: -6.324911594390869	 ([out )][pressure])
v(13,16): 0.884179949760437, EP: -6.318176746368408	 ([motel][turned])
v(28,59): -0.8840811252593994, EP: 6.317470550537109	 ([process,][chic,])
v(39,47): -0.8838200569152832, EP: 6.315605163574219	 ([ode][explaining])
v(8,27): -0.8816509246826172, EP: 6.300105094909668	 ([couple,][house.])
v(29,43): 0.8805572986602783, EP: -6.292290210723877	 ([could][" no])
v(2,30): 0.8789142370223999, EP: -6.280549049377441	 ([could][blown])
v(38,51): -0.8788821697235107, EP: 6.280320167541504	 (["][tampon,])
v(29,51): -0.8779247999191284, EP: 6.273478984832764	 ([could][tampon,])
v(14,33): 0.8770941495895386, EP: -6.267543315887451	 ([( it][smithereens,])
v(26,31): 0.8764721155166626, EP: -6.263098239898682	 ([rubber][freezing])
v(7,44): -0.8741047382354736, EP: 6.246181488037109	 ([happy][friends,])
v(41,51): -0.8713972568511963, EP: 6.226834297180176	 ([reason][tampon,])
v(6,26): 0.8699127435684204, EP: -6.216226100921631	 ([gunfight][rubber])
v(24,33): 0.8679399490356445, EP: -6.202128887176514	 ([they'd][smithereens,])
v(28,49): 0.8640694618225098, EP: -6.174471378326416	 ([process,][pressure])
v(19,44): -0.8634846210479736, EP: 6.170292377471924	 ([watching][friends,])
v(51,55): -0.861846923828125, EP: 6.1585893630981445	 ([tampon,][.])
v(31,42): -0.8615542650222778, EP: 6.156498432159424	 ([freezing][protagonist])
v(3,6): -0.8609572649002075, EP: 6.1522321701049805	 ([redeemed][gunfight])
v(22,54): 0.8603559732437134, EP: -6.147935390472412	 ([rent - boy][calls])
v(2,26): 0.857634425163269, EP: -6.128487586975098	 ([could][rubber])
v(9,45): 0.8553899526596069, EP: -6.1124491691589355	 ([exotic]["])
v(19,25): -0.8550958633422852, EP: 6.110347747802734	 ([watching][shared])
v(20,58): 0.8531001806259155, EP: -6.0960869789123535	 ([woods][crawl - space])
v(2,42): -0.8529266119003296, EP: 6.094846725463867	 ([could][protagonist])
v(19,49): 0.8508608341217041, EP: -6.080085277557373	 ([watching][pressure])
v(15,26): 0.8497339487075806, EP: -6.072032451629639	 ([would][rubber])
v(53,54): 0.848136305809021, EP: -6.0606160163879395	 ([phone][calls])
v(16,25): -0.8469080924987793, EP: 6.051839351654053	 ([turned][shared])
v(16,33): 0.8454346656799316, EP: -6.041310787200928	 ([turned][smithereens,])
v(31,49): 0.8445500135421753, EP: -6.034989356994629	 ([freezing][pressure])
v(30,37): 0.8436852693557739, EP: -6.028810024261475	 ([blown][bitch])
v(36,51): 0.8419848680496216, EP: -6.016659259796143	 ([whore][tampon,])
v(49): 0.8411102890968323, EP: -6.010409355163574	 ([pressure])
v(5,37): -0.840961217880249, EP: 6.009344100952148	 ([healthy][bitch])
v(16,44): -0.8404355049133301, EP: 6.005587577819824	 ([turned][friends,])
v(1,39): -0.8394647836685181, EP: 5.998651027679443	 ([thing][ode])
v(10,30): 0.839103102684021, EP: -5.996066570281982	 ([model][blown])
v(7,25): -0.8386516571044922, EP: 5.992840766906738	 ([happy][shared])
v(2,39): -0.8385971784591675, EP: 5.992451190948486	 ([could][ode])
v(5,9): -0.8345520496368408, EP: 5.963545799255371	 ([healthy][exotic])
v(31,33): 0.8344468474388123, EP: -5.962793827056885	 ([freezing][smithereens,])
v(51,56): -0.8344084024429321, EP: 5.96251916885376	 ([tampon,][.])
v(22,30): 0.8342748880386353, EP: -5.961565017700195	 ([rent - boy][blown])
v(39,45): -0.8330200910568237, EP: 5.952598571777344	 ([ode]["])
v(46,49): 0.8317867517471313, EP: -5.943785190582275	 ([well][pressure])
v(43,61): 0.8296501636505127, EP: -5.928517818450928	 ([" no][thumb,])
v(18,33): 0.8270857334136963, EP: -5.910192966461182	 ([secretly][smithereens,])
v(26,47): 0.8261775970458984, EP: -5.903703689575195	 ([rubber][explaining])
v(39,61): -0.8257511854171753, EP: 5.900656223297119	 ([ode][thumb,])
v(12,25): -0.8255518674850464, EP: 5.899231910705566	 ([old - timer][shared])
v(26,45): 0.8241558074951172, EP: -5.889256000518799	 ([rubber]["])
v(9,38): 0.8239667415618896, EP: -5.887905120849609	 ([exotic]["])
v(43,56): 0.8237583637237549, EP: -5.886415958404541	 ([" no][.])
v(5,26): -0.8236749172210693, EP: 5.885819911956787	 ([healthy][rubber])
v(9,17): 0.8236023187637329, EP: -5.885301113128662	 ([exotic][out )])
v(8,58): 0.8233969211578369, EP: -5.883833408355713	 ([couple,][crawl - space])
v(3,42): -0.821312427520752, EP: 5.868937969207764	 ([redeemed][protagonist])
v(9,41): 0.8194720149040222, EP: -5.8557868003845215	 ([exotic][reason])
v(26,28): 0.8182553052902222, EP: -5.847092151641846	 ([rubber][process,])
v(17,51): -0.8177413940429688, EP: 5.843420028686523	 ([out )][tampon,])
v(6,37): 0.8169213533401489, EP: -5.837560176849365	 ([gunfight][bitch])
v(31,37): 0.8152903914451599, EP: -5.825905799865723	 ([freezing][bitch])
v(11,44): -0.8133312463760376, EP: 5.811905860900879	 ([delicatessen,][friends,])
v(12,33): 0.8117711544036865, EP: -5.800757884979248	 ([old - timer][smithereens,])
v(36,40): 0.8092480897903442, EP: -5.782728672027588	 ([whore][windscreen,])
v(35,37): 0.8061758875846863, EP: -5.760775089263916	 ([snags ;][bitch])
v(42,53): -0.8054735660552979, EP: 5.755756378173828	 ([protagonist][phone])
v(32,33): 0.8050007820129395, EP: -5.752377986907959	 ([shack][smithereens,])
v(42,54): -0.8019918203353882, EP: 5.730876445770264	 ([protagonist][calls])
v(42,49): -0.7998331785202026, EP: 5.715451240539551	 ([protagonist][pressure])
v(8,20): -0.7986969947814941, EP: 5.707332611083984	 ([couple,][woods])
v(45,51): -0.7985361814498901, EP: 5.706183433532715	 (["][tampon,])
v(15,30): 0.797991156578064, EP: -5.702288627624512	 ([would][blown])
v(21,43): 0.7974308729171753, EP: -5.698285102844238	 ([aging][" no])
v(40,58): 0.7954579591751099, EP: -5.684186935424805	 ([windscreen,][crawl - space])
v(9,29): 0.795305609703064, EP: -5.683098316192627	 ([exotic][could])
v(24,26): 0.7951663732528687, EP: -5.682103157043457	 ([they'd][rubber])
v(17,39): -0.7939548492431641, EP: 5.673446178436279	 ([out )][ode])
v(22,39): -0.790717363357544, EP: 5.650311470031738	 ([rent - boy][ode])
v(24,51): -0.7906168699264526, EP: 5.649593353271484	 ([they'd][tampon,])
v(26,59): -0.7884783744812012, EP: 5.634312152862549	 ([rubber][chic,])
v(19,26): 0.7872300148010254, EP: -5.625391483306885	 ([watching][rubber])
v(9,47): 0.7867680191993713, EP: -5.6220903396606445	 ([exotic][explaining])
v(14,25): -0.786096453666687, EP: 5.617291450500488	 ([( it][shared])
v(5,58): -0.7858939170837402, EP: 5.615844249725342	 ([healthy][crawl - space])
v(3,8): -0.7840944528579712, EP: 5.602985382080078	 ([redeemed][couple,])
v(9,46): 0.7833322882652283, EP: -5.59753942489624	 ([exotic][well])
v(9,42): -0.782874345779419, EP: 5.594266891479492	 ([exotic][protagonist])
v(4,8): -0.7828036546707153, EP: 5.593761920928955	 ([sketch.][couple,])
v(4,34): -0.7793135643005371, EP: 5.568822383880615	 ([sketch.][resolved])
v(1,49): 0.7778642177581787, EP: -5.558465480804443	 ([thing][pressure])
v(43,55): 0.7764178514480591, EP: -5.548130035400391	 ([" no][.])
v(40,49): 0.7759588956832886, EP: -5.5448503494262695	 ([windscreen,][pressure])
v(11,35): 0.7757411003112793, EP: -5.5432939529418945	 ([delicatessen,][snags ;])
v(40,51): -0.7739214897155762, EP: 5.530291557312012	 ([windscreen,][tampon,])
v(26,53): 0.7708708047866821, EP: -5.5084919929504395	 ([rubber][phone])
v(21,49): 0.7700534462928772, EP: -5.502651214599609	 ([aging][pressure])
v(2,54): 0.768875002861023, EP: -5.494230270385742	 ([could][calls])
v(26,46): 0.7671220302581787, EP: -5.481703758239746	 ([rubber][well])
v(35,38): 0.7644774913787842, EP: -5.462806701660156	 ([snags ;]["])
v(13,27): 0.7644753456115723, EP: -5.462791442871094	 ([motel][house.])
v(17,43): 0.7642858028411865, EP: -5.461436748504639	 ([out )][" no])
v(10,35): 0.7626247406005859, EP: -5.4495673179626465	 ([model][snags ;])
v(0,25): -0.7622890472412109, EP: 5.447168350219727	 ([one][shared])
