---------- Players ----------
Player 0: .... as
Player 1: level
Player 2: wit
Player 3: comedy
Player 4: operates.
Player 5: barely
Player 6: even
Player 7: reaching
Player 8: feature
Player 9: length,
Player 10: it....'till
Player 11: need
Player 12: glasses
Player 13: "
Player 14: collection
Player 15: ( mostly )
Player 16: dirty
Player 17: jokes.
Player 18: many
Player 19: short
Player 20: can't
Player 21: believe
Player 22: realize
Player 23: supposed
Player 24: punchline
Player 25: ( example :
Player 26: santa
Player 27: claus
Player 28: gag ) ;
Player 29: others
Player 30: long
Player 31: can't
Player 32: believe
Player 33: realize
Player 34: needed
Player 35: much
Player 36: time
Player 37: set
Player 38: punchline
Player 39: ( example :
Player 40: students '
Player 41: awards
Player 42: gag ).
Player 43: nearly
Player 44: directed
Player 45: without
Player 46: artistry.
Player 47: get
Player 48: wrong :
Player 49: 1
Player 50: every
Player 51: 10
Player 52: jokes
Player 53: actually
Player 54: manages
Player 55: funny
Player 56: ( the
Player 57: iron
Player 58: phone
Player 59: one
Player 60: probably
---------- Rewards ----------
v(): -1.3653199672698975	 ([])
v(28,34): 1.0789973735809326, EP: -99.1183090209961	 ([gag ) ;][needed])
v(12,44): 1.0777732133865356, EP: -99.005859375	 ([glasses][directed])
v(14,59): -1.0772182941436768, EP: 98.95487976074219	 ([collection][one])
v(0,49): 1.0722764730453491, EP: -98.50092315673828	 ([.... as][1])
v(7,15): -1.070237159729004, EP: 98.31358337402344	 ([reaching][( mostly )])
v(1,4): -1.0701844692230225, EP: 98.30874633789062	 ([level][operates.])
v(23,49): 1.068292498588562, EP: -98.13494873046875	 ([supposed][1])
v(7,30): -1.0679972171783447, EP: 98.10781860351562	 ([reaching][long])
v(47,52): 1.0675628185272217, EP: -98.06791687011719	 ([get][jokes])
v(29,42): 1.0665820837020874, EP: -97.97782135009766	 ([others][gag ).])
v(25,52): 1.0647579431533813, EP: -97.81025695800781	 ([( example :][jokes])
v(17,18): -1.064525842666626, EP: 97.78893280029297	 ([jokes.][many])
v(3,46): 1.063744306564331, EP: -97.7171401977539	 ([comedy][artistry.])
v(8,13): 1.06092369556427, EP: -97.45803833007812	 ([feature]["])
v(41,46): 1.0589072704315186, EP: -97.2728042602539	 ([awards][artistry.])
v(12,49): 1.0556515455245972, EP: -96.9737319946289	 ([glasses][1])
v(26,53): 1.0539720058441162, EP: -96.81944274902344	 ([santa][actually])
v(20,49): 1.050702691078186, EP: -96.51911926269531	 ([can't][1])
v(14,27): -1.050295352935791, EP: 96.48170471191406	 ([collection][claus])
v(3,32): -1.0496375560760498, EP: 96.42127227783203	 ([comedy][believe])
v(24,42): 1.0481593608856201, EP: -96.28548431396484	 ([punchline][gag ).])
v(1,7): -1.046213150024414, EP: 96.10670471191406	 ([level][reaching])
v(4,36): -1.0459043979644775, EP: 96.07833862304688	 ([operates.][time])
v(17,46): 1.0453442335128784, EP: -96.02688598632812	 ([jokes.][artistry.])
v(8,31): 1.0442737340927124, EP: -95.92854309082031	 ([feature][can't])
v(12,46): 1.0430071353912354, EP: -95.81219482421875	 ([glasses][artistry.])
v(13,52): 1.0403127670288086, EP: -95.56468963623047	 (["][jokes])
v(2,28): 1.0371869802474976, EP: -95.27754974365234	 ([wit][gag ) ;])
v(8,47): 1.0366120338439941, EP: -95.2247314453125	 ([feature][get])
v(8,40): 1.0362679958343506, EP: -95.19313049316406	 ([feature][students '])
v(14,15): -1.0352318286895752, EP: 95.09794616699219	 ([collection][( mostly )])
v(40,52): 1.0347349643707275, EP: -95.05229949951172	 ([students '][jokes])
v(14,50): -1.0335392951965332, EP: 94.94246673583984	 ([collection][every])
v(4,32): -1.0316693782806396, EP: 94.77069091796875	 ([operates.][believe])
v(44,47): 1.0304187536239624, EP: -94.65580749511719	 ([directed][get])
v(25,44): 1.0299687385559082, EP: -94.61447143554688	 ([( example :][directed])
v(1,42): 1.0280749797821045, EP: -94.44050598144531	 ([level][gag ).])
v(46,54): 1.0256789922714233, EP: -94.22040557861328	 ([artistry.][manages])
v(18,42): 1.0247160196304321, EP: -94.13194274902344	 ([many][gag ).])
v(37,52): 1.0247111320495605, EP: -94.13150024414062	 ([set][jokes])
v(14,33): -1.021575927734375, EP: 93.84349060058594	 ([collection][realize])
v(8,25): 1.0193965435028076, EP: -93.6432876586914	 ([feature][( example :])
v(17,48): -1.0190236568450928, EP: 93.60903930664062	 ([jokes.][wrong :])
v(7,45): -1.0182693004608154, EP: 93.53974151611328	 ([reaching][without])
v(11,14): -1.0160853862762451, EP: 93.33911895751953	 ([need][collection])
v(13,28): 1.014003038406372, EP: -93.14783477783203	 (["][gag ) ;])
v(14): -1.0135962963104248, EP: 93.1104736328125	 ([collection])
v(13,44): 1.0122305154800415, EP: -92.9850082397461	 (["][directed])
v(12,53): 1.0118739604949951, EP: -92.95225524902344	 ([glasses][actually])
v(5,15): 1.0117605924606323, EP: -92.94184112548828	 ([barely][( mostly )])
v(17,36): -1.0110456943511963, EP: 92.87616729736328	 ([jokes.][time])
v(28,38): 1.0076943635940552, EP: -92.56831359863281	 ([gag ) ;][punchline])
v(14,37): -1.0076701641082764, EP: 92.56608581542969	 ([collection][set])
v(7,32): -1.0070579051971436, EP: 92.50984191894531	 ([reaching][believe])
v(28,37): 1.0066730976104736, EP: -92.47449493408203	 ([gag ) ;][set])
v(42,59): 1.0059083700180054, EP: -92.40424346923828	 ([gag ).][one])
v(37,46): 1.0043116807937622, EP: -92.25757598876953	 ([set][artistry.])
v(14,22): -1.002983808517456, EP: 92.13558959960938	 ([collection][realize])
v(39,44): 1.0017961263656616, EP: -92.0264892578125	 ([( example :][directed])
v(47,49): 1.0008100271224976, EP: -91.93590545654297	 ([get][1])
v(7,55): 1.0005172491073608, EP: -91.90901184082031	 ([reaching][funny])
v(3,21): -1.0004594326019287, EP: 91.90370178222656	 ([comedy][believe])
v(28,31): 0.9976293444633484, EP: -91.64372253417969	 ([gag ) ;][can't])
v(14,51): -0.9971706867218018, EP: 91.60159301757812	 ([collection][10])
v(7,18): -0.9908883571624756, EP: 91.02448272705078	 ([reaching][many])
v(0,46): 0.986863374710083, EP: -90.65474700927734	 ([.... as][artistry.])
v(8,39): 0.9845942854881287, EP: -90.44630432128906	 ([feature][( example :])
v(31,52): 0.9838337302207947, EP: -90.37643432617188	 ([can't][jokes])
v(2,8): 0.9833574295043945, EP: -90.33268737792969	 ([wit][feature])
v(5,60): 0.9831202030181885, EP: -90.3108901977539	 ([barely][probably])
v(10,42): 0.9818434119224548, EP: -90.193603515625	 ([it....'till][gag ).])
v(8,37): 0.9814187288284302, EP: -90.15459442138672	 ([feature][set])
v(5,36): 0.9800165295600891, EP: -90.0257797241211	 ([barely][time])
v(23,57): 0.9715653657913208, EP: -89.24945068359375	 ([supposed][iron])
v(38,52): 0.9714382886886597, EP: -89.2377700805664	 ([punchline][jokes])
v(9,53): 0.9692061543464661, EP: -89.03273010253906	 ([length,][actually])
v(38,44): 0.9665483832359314, EP: -88.78858184814453	 ([punchline][directed])
v(40,49): 0.9614693522453308, EP: -88.32201385498047	 ([students '][1])
v(10,52): 0.9611393809318542, EP: -88.29170227050781	 ([it....'till][jokes])
v(52,58): 0.9606702327728271, EP: -88.24860382080078	 ([jokes][phone])
v(4,15): -0.9603116512298584, EP: 88.21566772460938	 ([operates.][( mostly )])
v(39,42): 0.9600708484649658, EP: -88.19354248046875	 ([( example :][gag ).])
v(14,56): -0.9592103958129883, EP: 88.114501953125	 ([collection][( the])
v(2,44): 0.9591094851493835, EP: -88.10523223876953	 ([wit][directed])
v(33,42): 0.958653450012207, EP: -88.06333923339844	 ([realize][gag ).])
v(6,52): 0.9582990407943726, EP: -88.0307846069336	 ([even][jokes])
v(0,53): 0.95699143409729, EP: -87.9106674194336	 ([.... as][actually])
v(1,46): 0.9548320770263672, EP: -87.7123031616211	 ([level][artistry.])
v(3,18): -0.9538438320159912, EP: 87.62152099609375	 ([comedy][many])
v(9,46): 0.9535034894943237, EP: -87.59025573730469	 ([length,][artistry.])
v(54,60): -0.952800989151001, EP: 87.52572631835938	 ([manages][probably])
v(52,56): 0.9517857432365417, EP: -87.43246459960938	 ([jokes][( the])
v(28,47): 0.9471655488014221, EP: -87.00804138183594	 ([gag ) ;][get])
v(34,49): 0.9446698427200317, EP: -86.7787857055664	 ([needed][1])
v(6,14): -0.941648006439209, EP: 86.50119018554688	 ([even][collection])
v(23,53): 0.9413384199142456, EP: -86.4727554321289	 ([supposed][actually])
v(22,42): 0.9404870271682739, EP: -86.39454650878906	 ([realize][gag ).])
v(19,28): 0.9390427470207214, EP: -86.26187133789062	 ([short][gag ) ;])
v(52): 0.9371616244316101, EP: -86.08906555175781	 ([jokes])
v(13,46): 0.9361613988876343, EP: -85.99718475341797	 (["][artistry.])
v(14,31): -0.9353971481323242, EP: 85.9269790649414	 ([collection][can't])
v(34,44): 0.934487521648407, EP: -85.84342193603516	 ([needed][directed])
v(7,22): -0.9335839748382568, EP: 85.76042175292969	 ([reaching][realize])
v(8,56): 0.9313688278198242, EP: -85.55693054199219	 ([feature][( the])
v(28): 0.9300687909126282, EP: -85.43750762939453	 ([gag ) ;])
v(7,59): -0.929861307144165, EP: 85.41844940185547	 ([reaching][one])
v(7,29): -0.9292171001434326, EP: 85.35926818847656	 ([reaching][others])
v(3,30): -0.9284002780914307, EP: 85.28424072265625	 ([comedy][long])
v(6,28): 0.927326500415802, EP: -85.18560028076172	 ([even][gag ) ;])
v(50,52): 0.9270793199539185, EP: -85.16289520263672	 ([every][jokes])
v(8,38): 0.9267197847366333, EP: -85.12986755371094	 ([feature][punchline])
v(28,51): 0.9223677515983582, EP: -84.7300796508789	 ([gag ) ;][10])
v(13,14): -0.9215848445892334, EP: 84.65816497802734	 (["][collection])
v(10,14): -0.9210426807403564, EP: 84.60836029052734	 ([it....'till][collection])
v(36,48): -0.9204349517822266, EP: 84.55252838134766	 ([time][wrong :])
v(28,42): 0.9200699329376221, EP: -84.51899719238281	 ([gag ) ;][gag ).])
v(44,56): 0.919815719127655, EP: -84.49564361572266	 ([directed][( the])
v(4,16): 0.9193503856658936, EP: -84.4529037475586	 ([operates.][dirty])
v(43,52): 0.9191440939903259, EP: -84.43395233154297	 ([nearly][jokes])
v(7,50): -0.9185938835144043, EP: 84.38340759277344	 ([reaching][every])
v(5,54): 0.9185214638710022, EP: -84.37675476074219	 ([barely][manages])
v(20,53): 0.917536199092865, EP: -84.28624725341797	 ([can't][actually])
v(9,57): 0.9171233773231506, EP: -84.24832153320312	 ([length,][iron])
v(29,52): 0.915705144405365, EP: -84.1180419921875	 ([others][jokes])
v(8,41): 0.9153364896774292, EP: -84.08417510986328	 ([feature][awards])
v(21,42): 0.9149791598320007, EP: -84.05135345458984	 ([believe][gag ).])
v(45,52): 0.9130467772483826, EP: -83.87384033203125	 ([without][jokes])
v(48,60): -0.9127624034881592, EP: 83.84771728515625	 ([wrong :][probably])
v(7,11): -0.9099593162536621, EP: 83.59022521972656	 ([reaching][need])
v(35,52): 0.9084639549255371, EP: -83.4528579711914	 ([much][jokes])
v(0,57): 0.9077134132385254, EP: -83.3839111328125	 ([.... as][iron])
v(2,49): 0.9075207114219666, EP: -83.3662109375	 ([wit][1])
v(49,58): 0.9063642621040344, EP: -83.25997924804688	 ([1][phone])
v(3,10): -0.9032816886901855, EP: 82.976806640625	 ([comedy][it....'till])
v(20,57): 0.9024239182472229, EP: -82.89801025390625	 ([can't][iron])
v(0,44): 0.9024149179458618, EP: -82.89718627929688	 ([.... as][directed])
v(8,19): 0.9016276597976685, EP: -82.82486724853516	 ([feature][short])
v(3,55): 0.900848925113678, EP: -82.75332641601562	 ([comedy][funny])
v(4,21): -0.8988492488861084, EP: 82.56963348388672	 ([operates.][believe])
v(27,42): 0.8970758318901062, EP: -82.40673065185547	 ([claus][gag ).])
v(41,42): 0.8968979120254517, EP: -82.390380859375	 ([awards][gag ).])
v(14,34): -0.8958749771118164, EP: 82.29641723632812	 ([collection][needed])
v(23,26): 0.8957164883613586, EP: -82.28185272216797	 ([supposed][santa])
v(4,22): -0.894695520401001, EP: 82.18806457519531	 ([operates.][realize])
v(7,35): -0.8930459022521973, EP: 82.03652954101562	 ([reaching][much])
v(25,49): 0.8925928473472595, EP: -81.99491119384766	 ([( example :][1])
v(7,33): -0.8920481204986572, EP: 81.94487762451172	 ([reaching][realize])
v(4,27): -0.8916363716125488, EP: 81.90705108642578	 ([operates.][claus])
v(30,42): 0.8914597630500793, EP: -81.89082336425781	 ([long][gag ).])
v(11,42): 0.8892626762390137, EP: -81.68899536132812	 ([need][gag ).])
v(49,54): 0.8887099027633667, EP: -81.63822174072266	 ([1][manages])
v(2,52): 0.8843473792076111, EP: -81.23747253417969	 ([wit][jokes])
v(7,43): -0.8826279640197754, EP: 81.07952117919922	 ([reaching][nearly])
v(7): -0.8814868927001953, EP: 80.97470092773438	 ([reaching])
v(12,57): 0.8801160454750061, EP: -80.8487777709961	 ([glasses][iron])
v(44): 0.8799373507499695, EP: -80.83235931396484	 ([directed])
v(39,52): 0.8798799514770508, EP: -80.82708740234375	 ([( example :][jokes])
v(14,47): -0.8783118724822998, EP: 80.68304443359375	 ([collection][get])
v(53,58): 0.8776886463165283, EP: -80.62579345703125	 ([actually][phone])
v(8,51): 0.8776178956031799, EP: -80.61929321289062	 ([feature][10])
v(19,44): 0.8772619962692261, EP: -80.58660125732422	 ([short][directed])
v(13,49): 0.8768834471702576, EP: -80.55182647705078	 (["][1])
v(2,57): 0.8761613368988037, EP: -80.48548889160156	 ([wit][iron])
v(44,54): 0.8752133250236511, EP: -80.39840698242188	 ([directed][manages])
v(8): 0.8715617060661316, EP: -80.06295776367188	 ([feature])
v(14,40): -0.869286298751831, EP: 79.85393524169922	 ([collection][students '])
v(7,27): -0.8687682151794434, EP: 79.80635070800781	 ([reaching][claus])
v(52,59): 0.8685073256492615, EP: -79.78237915039062	 ([jokes][one])
v(6,44): 0.8639791011810303, EP: -79.36640930175781	 ([even][directed])
v(29,46): 0.8601154088973999, EP: -79.01148986816406	 ([others][artistry.])
v(31,49): 0.8581857085227966, EP: -78.83422088623047	 ([can't][1])
v(47,57): 0.8559554815292358, EP: -78.62934875488281	 ([get][iron])
v(8,11): 0.8548867106437683, EP: -78.53117370605469	 ([feature][need])
v(41,52): 0.8547528386116028, EP: -78.51887512207031	 ([awards][jokes])
v(31,46): 0.8529874682426453, EP: -78.35670471191406	 ([can't][artistry.])
v(28,50): 0.8523662686347961, EP: -78.29963684082031	 ([gag ) ;][every])
v(5,32): 0.8515444397926331, EP: -78.2241439819336	 ([barely][believe])
v(28,29): 0.850613534450531, EP: -78.13863372802734	 ([gag ) ;][others])
v(22,44): 0.8502423167228699, EP: -78.10453033447266	 ([realize][directed])
v(17,30): -0.8497653007507324, EP: 78.06071472167969	 ([jokes.][long])
v(8,29): 0.848487377166748, EP: -77.94332122802734	 ([feature][others])
v(7,37): -0.8469681739807129, EP: 77.80376434326172	 ([reaching][set])
v(36,54): -0.8468108177185059, EP: 77.789306640625	 ([time][manages])
v(3,40): -0.8463199138641357, EP: 77.74420928955078	 ([comedy][students '])
v(7,51): -0.8460090160369873, EP: 77.71565246582031	 ([reaching][10])
v(28,35): 0.845937967300415, EP: -77.7091293334961	 ([gag ) ;][much])
v(0,26): 0.8457201719284058, EP: -77.68911743164062	 ([.... as][santa])
v(3,33): -0.8450331687927246, EP: 77.62600708007812	 ([comedy][realize])
v(3,59): -0.8448216915130615, EP: 77.60658264160156	 ([comedy][one])
v(37,44): 0.8430483937263489, EP: -77.44368743896484	 ([set][directed])
v(14,24): -0.8427579402923584, EP: 77.41700744628906	 ([collection][punchline])
v(24,52): 0.8397743701934814, EP: -77.14292907714844	 ([punchline][jokes])
v(26,58): 0.8392727971076965, EP: -77.09685516357422	 ([santa][phone])
v(31,44): 0.8383362889289856, EP: -77.01082611083984	 ([can't][directed])
v(40,53): 0.8382364511489868, EP: -77.00165557861328	 ([students '][actually])
v(35,44): 0.8372029066085815, EP: -76.90670776367188	 ([much][directed])
v(11,52): 0.8350926637649536, EP: -76.71286010742188	 ([need][jokes])
v(14,38): -0.8320612907409668, EP: 76.43439483642578	 ([collection][punchline])
v(3,50): -0.8306617736816406, EP: 76.30583190917969	 ([comedy][every])
v(1,44): 0.8295717835426331, EP: -76.20570373535156	 ([level][directed])
v(7,56): -0.8290948867797852, EP: 76.16189575195312	 ([reaching][( the])
v(22,52): 0.8280952572822571, EP: -76.070068359375	 ([realize][jokes])
v(11,46): 0.8271626234054565, EP: -75.9843978881836	 ([need][artistry.])
v(8,35): 0.8246291279792786, EP: -75.75166320800781	 ([feature][much])
v(15,42): 0.8242027759552002, EP: -75.7125015258789	 ([( mostly )][gag ).])
v(4,30): -0.8229601383209229, EP: 75.59835052490234	 ([operates.][long])
v(18,46): 0.8227934837341309, EP: -75.58303833007812	 ([many][artistry.])
v(34,57): 0.8223990201950073, EP: -75.54680633544922	 ([needed][iron])
v(47,53): 0.821646511554718, EP: -75.47767639160156	 ([get][actually])
v(33,52): 0.8209255933761597, EP: -75.41145324707031	 ([realize][jokes])
v(10,11): 0.8199593424797058, EP: -75.32269287109375	 ([it....'till][need])
v(3,43): -0.8196380138397217, EP: 75.29317474365234	 ([comedy][nearly])
v(44,51): 0.8194011449813843, EP: -75.27141571044922	 ([directed][10])
v(11,44): 0.8180070519447327, EP: -75.14334869384766	 ([need][directed])
v(28,43): 0.8179810643196106, EP: -75.14096069335938	 ([gag ) ;][nearly])
v(8,43): 0.817455530166626, EP: -75.09268951416016	 ([feature][nearly])
v(49,51): 0.8167955875396729, EP: -75.03206634521484	 ([1][10])
v(15,48): -0.8155636787414551, EP: 74.91889953613281	 ([( mostly )][wrong :])
v(32,48): -0.8154399394989014, EP: 74.90753173828125	 ([believe][wrong :])
v(7,19): -0.8153209686279297, EP: 74.8966064453125	 ([reaching][short])
v(4,50): -0.8151648044586182, EP: 74.88225555419922	 ([operates.][every])
v(37,49): 0.8142346143722534, EP: -74.79680633544922	 ([set][1])
v(4,33): -0.8140532970428467, EP: 74.7801513671875	 ([operates.][realize])
v(1,52): 0.8140191435813904, EP: -74.77701568603516	 ([level][jokes])
v(32,54): -0.8136312961578369, EP: 74.74138641357422	 ([believe][manages])
v(7,13): -0.8130395412445068, EP: 74.68702697753906	 ([reaching]["])
v(3,22): -0.8112611770629883, EP: 74.52366638183594	 ([comedy][realize])
v(19,52): 0.8111523389816284, EP: -74.51366424560547	 ([short][jokes])
v(0,2): 0.8096840977668762, EP: -74.37879180908203	 ([.... as][wit])
v(18,52): 0.804578423500061, EP: -73.90977478027344	 ([many][jokes])
v(29,44): 0.8044453263282776, EP: -73.89755249023438	 ([others][directed])
v(25,28): 0.8028468489646912, EP: -73.7507095336914	 ([( example :][gag ) ;])
v(40,44): 0.8018369078636169, EP: -73.6579360961914	 ([students '][directed])
v(4,18): -0.8016295433044434, EP: 73.63888549804688	 ([operates.][many])
v(38,49): 0.7993097901344299, EP: -73.42578887939453	 ([punchline][1])
v(4,43): -0.7983720302581787, EP: 73.33964538574219	 ([operates.][nearly])
v(28,45): 0.7975830435752869, EP: -73.26717376708984	 ([gag ) ;][without])
v(34,53): 0.7959837913513184, EP: -73.1202621459961	 ([needed][actually])
v(14,20): -0.7916533946990967, EP: 72.72246551513672	 ([collection][can't])
v(40,57): 0.7907856702804565, EP: -72.64275360107422	 ([students '][iron])
v(36,60): -0.7904872894287109, EP: 72.61534118652344	 ([time][probably])
v(3,27): -0.7900338172912598, EP: 72.57368469238281	 ([comedy][claus])
v(12,26): 0.7896885275840759, EP: -72.5419692993164	 ([glasses][santa])
v(9,26): 0.7892042994499207, EP: -72.49748992919922	 ([length,][santa])
v(21,48): -0.7890913486480713, EP: 72.48711395263672	 ([believe][wrong :])
v(8,9): 0.788426399230957, EP: -72.426025390625	 ([feature][length,])
v(17,40): -0.7878174781799316, EP: 72.3700942993164	 ([jokes.][students '])
v(4,34): -0.7865147590637207, EP: 72.25041961669922	 ([operates.][needed])
v(2,53): 0.7858352661132812, EP: -72.18800354003906	 ([wit][actually])
v(6,46): 0.7858149409294128, EP: -72.1861343383789	 ([even][artistry.])
v(11,48): -0.7852551937103271, EP: 72.13471984863281	 ([need][wrong :])
v(19,46): 0.7850552201271057, EP: -72.11634826660156	 ([short][artistry.])
v(46): 0.7847546339035034, EP: -72.08873748779297	 ([artistry.])
v(7,31): -0.7842698097229004, EP: 72.04419708251953	 ([reaching][can't])
v(28,41): 0.7841797471046448, EP: -72.03592681884766	 ([gag ) ;][awards])
v(3,29): -0.7837953567504883, EP: 72.0006103515625	 ([comedy][others])
v(8,45): 0.7835928797721863, EP: -71.98200988769531	 ([feature][without])
v(8,59): 0.7827505469322205, EP: -71.90463256835938	 ([feature][one])
v(46,50): 0.7824375033378601, EP: -71.8758773803711	 ([artistry.][every])
v(46,56): 0.7785155177116394, EP: -71.5156021118164	 ([artistry.][( the])
v(24,46): 0.7764156460762024, EP: -71.32270050048828	 ([punchline][artistry.])
v(7,24): -0.7758800983428955, EP: 71.27350616455078	 ([reaching][punchline])
v(7,34): -0.7755610942840576, EP: 71.24420166015625	 ([reaching][needed])
v(30,48): -0.7747035026550293, EP: 71.16542053222656	 ([long][wrong :])
v(3,19): -0.7739999294281006, EP: 71.10079193115234	 ([comedy][short])
v(28,59): 0.773219645023346, EP: -71.02911376953125	 ([gag ) ;][one])
v(25,46): 0.7729505300521851, EP: -71.00439453125	 ([( example :][artistry.])
v(24,44): 0.7725207209587097, EP: -70.96490478515625	 ([punchline][directed])
v(9,14): -0.7714450359344482, EP: 70.86609649658203	 ([length,][collection])
v(44,45): 0.7703284621238708, EP: -70.7635269165039	 ([directed][without])
v(44,59): 0.77027428150177, EP: -70.758544921875	 ([directed][one])
v(4,45): -0.7692432403564453, EP: 70.66383361816406	 ([operates.][without])
v(7,47): -0.7678983211517334, EP: 70.54029083251953	 ([reaching][get])
v(41,49): 0.7657755613327026, EP: -70.34529113769531	 ([awards][1])
v(6,49): 0.7656662464141846, EP: -70.33524322509766	 ([even][1])
v(17,43): -0.7650485038757324, EP: 70.27849578857422	 ([jokes.][nearly])
v(20,26): 0.7650189995765686, EP: -70.27578735351562	 ([can't][santa])
v(3,35): -0.7645165920257568, EP: 70.2296371459961	 ([comedy][much])
v(25,57): 0.7639973163604736, EP: -70.18193817138672	 ([( example :][iron])
v(1,28): 0.7637590169906616, EP: -70.16004180908203	 ([level][gag ) ;])
v(39,49): 0.7636246085166931, EP: -70.14769744873047	 ([( example :][1])
v(33,44): 0.7623180747032166, EP: -70.02767944335938	 ([realize][directed])
v(15,54): -0.7619836330413818, EP: 69.99695587158203	 ([( mostly )][manages])
v(22,28): 0.7591829895973206, EP: -69.73968505859375	 ([realize][gag ) ;])
v(8,33): 0.7589892148971558, EP: -69.72188568115234	 ([feature][realize])
v(3,45): -0.7585313320159912, EP: 69.67982482910156	 ([comedy][without])
v(36,42): 0.7575865387916565, EP: -69.59303283691406	 ([time][gag ).])
v(3,47): -0.7565622329711914, EP: 69.49893951416016	 ([comedy][get])
v(18,44): 0.7558484673500061, EP: -69.4333724975586	 ([many][directed])
v(8,54): 0.7547121644020081, EP: -69.32898712158203	 ([feature][manages])
v(32,42): 0.7535378336906433, EP: -69.22111511230469	 ([believe][gag ).])
v(17,19): -0.7531602382659912, EP: 69.1864242553711	 ([jokes.][short])
v(26,39): 0.7517720460891724, EP: -69.05890655517578	 ([santa][( example :])
v(31,53): 0.7515117526054382, EP: -69.03499603271484	 ([can't][actually])
v(0,58): 0.7501306533813477, EP: -68.90812683105469	 ([.... as][phone])
v(30,54): -0.7484028339385986, EP: 68.74940490722656	 ([long][manages])
v(10,28): 0.7471757531166077, EP: -68.63668060302734	 ([it....'till][gag ) ;])
v(13,53): 0.7466212511062622, EP: -68.58574676513672	 (["][actually])
v(49): 0.7465841770172119, EP: -68.58233642578125	 ([1])
v(14,23): -0.7461655139923096, EP: 68.54387664794922	 ([collection][supposed])
v(58,59): 0.745945930480957, EP: -68.52371215820312	 ([phone][one])
v(25,26): 0.7448844313621521, EP: -68.42620086669922	 ([( example :][santa])
v(30,60): -0.7445220947265625, EP: 68.39291381835938	 ([long][probably])
v(13,57): 0.7429247498512268, EP: -68.24617767333984	 (["][iron])
v(21,54): -0.7407615184783936, EP: 68.0474624633789	 ([believe][manages])
v(17,31): -0.7401936054229736, EP: 67.99529266357422	 ([jokes.][can't])
v(35,49): 0.7357436418533325, EP: -67.58650970458984	 ([much][1])
v(38,53): 0.73552006483078, EP: -67.56597137451172	 ([punchline][actually])
v(0,17): -0.7332282066345215, EP: 67.35543823242188	 ([.... as][jokes.])
v(2,26): 0.7328330278396606, EP: -67.31913757324219	 ([wit][santa])
v(17,29): -0.7325460910797119, EP: 67.29277801513672	 ([jokes.][others])
v(25,53): 0.7294754385948181, EP: -67.01070404052734	 ([( example :][actually])
v(4,24): -0.7293636798858643, EP: 67.00043487548828	 ([operates.][punchline])
v(4,19): -0.7275416851043701, EP: 66.83306884765625	 ([operates.][short])
v(4,37): -0.7270476818084717, EP: 66.78768920898438	 ([operates.][set])
v(11,49): 0.7269443869590759, EP: -66.7781982421875	 ([need][1])
v(17,24): -0.7264924049377441, EP: 66.73667907714844	 ([jokes.][punchline])
v(46,59): 0.7264013886451721, EP: -66.72831726074219	 ([artistry.][one])
v(46,51): 0.7263070940971375, EP: -66.71965789794922	 ([artistry.][10])
v(7,16): 0.7261939644813538, EP: -66.70926666259766	 ([reaching][dirty])
v(29,49): 0.7254002690315247, EP: -66.6363525390625	 ([others][1])
v(10,49): 0.7251617908477783, EP: -66.61444854736328	 ([it....'till][1])
v(14,55): 0.7214099764823914, EP: -66.2697982788086	 ([collection][funny])
v(3): -0.7213020324707031, EP: 66.25988006591797	 ([comedy])
v(43,49): 0.7198181748390198, EP: -66.12357330322266	 ([nearly][1])
v(9,58): 0.7187351584434509, EP: -66.02408599853516	 ([length,][phone])
v(4,55): 0.7185889482498169, EP: -66.01065826416016	 ([operates.][funny])
v(3,54): -0.7181665897369385, EP: 65.97185516357422	 ([comedy][manages])
v(26,40): 0.7178608775138855, EP: -65.94377136230469	 ([santa][students '])
v(17,51): -0.7175874710083008, EP: 65.91865539550781	 ([jokes.][10])
v(35,46): 0.7172520756721497, EP: -65.88784790039062	 ([much][artistry.])
v(17,59): -0.7162392139434814, EP: 65.79480743408203	 ([jokes.][one])
v(21,52): 0.7149549722671509, EP: -65.67683410644531	 ([believe][jokes])
v(15,36): -0.7137598991394043, EP: 65.56705474853516	 ([( mostly )][time])
v(18,28): 0.713033139705658, EP: -65.50028991699219	 ([many][gag ) ;])
v(1,49): 0.7128731608390808, EP: -65.485595703125	 ([level][1])
v(17,37): -0.7126424312591553, EP: 65.46440124511719	 ([jokes.][set])
v(49,56): 0.7113785743713379, EP: -65.34829711914062	 ([1][( the])
v(4,35): -0.7103121280670166, EP: 65.25033569335938	 ([operates.][much])
v(8,22): 0.7096372842788696, EP: -65.18833923339844	 ([feature][realize])
v(42,60): 0.7071945667266846, EP: -64.96395111083984	 ([gag ).][probably])
v(18,48): -0.706479549407959, EP: 64.89826965332031	 ([many][wrong :])
v(4,29): -0.7064616680145264, EP: 64.89662170410156	 ([operates.][others])
v(7,23): -0.7062385082244873, EP: 64.8761215209961	 ([reaching][supposed])
v(38,57): 0.7035893201828003, EP: -64.63276672363281	 ([punchline][iron])
v(17,35): -0.7032437324523926, EP: 64.60102081298828	 ([jokes.][much])
v(7,41): -0.703171968460083, EP: 64.59442901611328	 ([reaching][awards])
v(23,58): 0.7006007432937622, EP: -64.35823059082031	 ([supposed][phone])
v(19,49): 0.7001892924308777, EP: -64.3204345703125	 ([short][1])
