---------- Players ----------
Player 0: -
Player 1: sons
Player 2: sentenced
Player 3: life
Player 4: prison,
Player 5: adelle
Player 6: ( debbie
Player 7: reynolds )
Player 8: helen
Player 9: ( shirley
Player 10: winters )
Player 11: begin
Player 12: receiving
Player 13: threatening
Player 14: phone
Player 15: calls
Player 16: someone
Player 17: fells
Player 18: sons
Player 19: got
Player 20: easy.
Player 21: pair
Player 22: decides
Player 23: move
Player 24: california
Player 25: escape
Player 26: publicity
Player 27: trial
Player 28: start
Player 29: new
Player 30: life.
Player 31: start
Player 32: dance
Player 33: school
Player 34: soon
Player 35: successful.
Player 36: one
Player 37: students
Player 38: rich
Player 39: unmarried
Player 40: father
Player 41: adelle
Player 42: quickly
Player 43: falls
Player 44: love.
Player 45: meantime,
Player 46: helen
Player 47: busy
Player 48: raising
Player 49: rabbits
Player 50: becoming
Player 51: little
Player 52: infatuated
Player 53: evangelist
Player 54: radio.
Player 55: mater
Player 56: time
Player 57: everything
Player 58: falls
Player 59: apart
Player 60: women
Player 61: enter
Player 62: world
Player 63: madness
---------- Rewards ----------
v(): 0.7320371270179749	 ([])
v(51,61): -0.42290836572647095, EP: 0.3713037967681885	 ([little][enter])
v(4,21): 0.4227448105812073, EP: -0.37116020917892456	 ([prison,][pair])
v(39,43): 0.42268115282058716, EP: -0.37110430002212524	 ([unmarried][falls])
v(19,41): -0.4225645065307617, EP: 0.3710018992424011	 ([got][adelle])
v(1,61): 0.42227309942245483, EP: -0.37074604630470276	 ([sons][enter])
v(44,46): 0.4213612675666809, EP: -0.3699454963207245	 ([love.][helen])
v(9,48): 0.42079585790634155, EP: -0.36944907903671265	 ([( shirley][raising])
v(17,42): 0.42042702436447144, EP: -0.36912524700164795	 ([fells][quickly])
v(25,59): 0.4192339777946472, EP: -0.3680777847766876	 ([escape][apart])
v(47,57): -0.4190060496330261, EP: 0.36787766218185425	 ([busy][everything])
v(29,38): 0.41838520765304565, EP: -0.3673325777053833	 ([new][rich])
v(21,38): 0.4166176915168762, EP: -0.3657807409763336	 ([pair][rich])
v(8,61): -0.4163239002227783, EP: 0.3655228018760681	 ([helen][enter])
v(46,50): -0.41611558198928833, EP: 0.36533990502357483	 ([helen][becoming])
v(20,60): -0.4146253764629364, EP: 0.36403152346611023	 ([easy.][women])
v(23,47): -0.4142691493034363, EP: 0.36371877789497375	 ([move][busy])
v(50,52): -0.41426724195480347, EP: 0.36371707916259766	 ([becoming][infatuated])
v(14,45): -0.4139734208583832, EP: 0.36345911026000977	 ([phone][meantime,])
v(5,17): 0.4139084219932556, EP: -0.3634020686149597	 ([adelle][fells])
v(25,57): 0.4137546420097351, EP: -0.36326703429222107	 ([escape][everything])
v(8,25): 0.413169801235199, EP: -0.36275357007980347	 ([helen][escape])
v(21,39): 0.41258496046066284, EP: -0.3622400760650635	 ([pair][unmarried])
v(0,15): -0.412200927734375, EP: 0.3619029223918915	 ([-][calls])
v(19): 0.4121883511543274, EP: -0.36189186573028564	 ([got])
v(4,49): -0.41193822026252747, EP: 0.3616722524166107	 ([prison,][rabbits])
v(37,47): -0.41136622428894043, EP: 0.36117005348205566	 ([students][busy])
v(11,52): -0.41091346740722656, EP: 0.3607725501060486	 ([begin][infatuated])
v(12,53): 0.41029709577560425, EP: -0.3602313995361328	 ([receiving][evangelist])
v(11,27): -0.4101371169090271, EP: 0.3600909411907196	 ([begin][trial])
v(25,35): 0.40918225049972534, EP: -0.35925257205963135	 ([escape][successful.])
v(19,51): 0.4042310118675232, EP: -0.35490551590919495	 ([got][little])
v(11,42): -0.40414130687713623, EP: 0.35482674837112427	 ([begin][quickly])
v(14,56): 0.4034042954444885, EP: -0.3541796803474426	 ([phone][time])
v(31): 0.4031835198402405, EP: -0.35398584604263306	 ([start])
v(21,34): 0.40235787630081177, EP: -0.35326093435287476	 ([pair][soon])
v(28,37): -0.40219974517822266, EP: 0.35312211513519287	 ([start][students])
v(28): -0.4013524055480957, EP: 0.35237815976142883	 ([start])
v(44,47): 0.4007036089897156, EP: -0.3518085479736328	 ([love.][busy])
v(20): -0.4004836678504944, EP: 0.35161542892456055	 ([easy.])
v(37,52): -0.39917343854904175, EP: 0.3504650890827179	 ([students][infatuated])
v(42,50): -0.39886027574539185, EP: 0.350190132856369	 ([quickly][becoming])
v(1,16): 0.39791339635849, EP: -0.34935879707336426	 ([sons][someone])
v(4,9): 0.39655834436416626, EP: -0.34816908836364746	 ([prison,][( shirley])
v(10,60): 0.39627665281295776, EP: -0.347921758890152	 ([winters )][women])
v(5,11): -0.3961307406425476, EP: 0.34779366850852966	 ([adelle][begin])
v(0,42): -0.3957570195198059, EP: 0.34746554493904114	 ([-][quickly])
v(17,37): 0.39552098512649536, EP: -0.3472582995891571	 ([fells][students])
v(33,45): 0.3950966000556946, EP: -0.34688571095466614	 ([school][meantime,])
v(20,42): -0.3936649560928345, EP: 0.3456287682056427	 ([easy.][quickly])
v(20,43): -0.3914804458618164, EP: 0.3437108099460602	 ([easy.][falls])
v(18,58): -0.3903425335884094, EP: 0.34271174669265747	 ([sons][falls])
v(25,28): 0.3893703818321228, EP: -0.3418582081794739	 ([escape][start])
v(34,42): 0.38924986124038696, EP: -0.34175240993499756	 ([soon][quickly])
v(23,24): 0.3890283703804016, EP: -0.34155794978141785	 ([move][california])
v(6,35): 0.38878339529037476, EP: -0.34134286642074585	 ([( debbie][successful.])
v(39,53): 0.38835805654525757, EP: -0.34096941351890564	 ([unmarried][evangelist])
v(8,39): 0.38834184408187866, EP: -0.3409551978111267	 ([helen][unmarried])
v(23,39): 0.3876897692680359, EP: -0.3403826951980591	 ([move][unmarried])
v(50,56): 0.3872864842414856, EP: -0.3400286138057709	 ([becoming][time])
v(12,19): 0.3863387703895569, EP: -0.3391965329647064	 ([receiving][got])
v(29,59): 0.38616853952407837, EP: -0.33904707431793213	 ([new][apart])
v(15,40): 0.3854854702949524, EP: -0.33844736218452454	 ([calls][father])
v(36,40): 0.38513869047164917, EP: -0.33814290165901184	 ([one][father])
v(45,60): -0.3849013149738312, EP: 0.3379344940185547	 ([meantime,][women])
v(4,37): 0.384784996509552, EP: -0.33783236145973206	 ([prison,][students])
v(8,49): -0.38433486223220825, EP: 0.33743715286254883	 ([helen][rabbits])
v(4,12): 0.3837302327156067, EP: -0.3369063138961792	 ([prison,][receiving])
v(27,52): -0.3835739493370056, EP: 0.33676907420158386	 ([trial][infatuated])
v(19,26): -0.3832900822162628, EP: 0.33651986718177795	 ([got][publicity])
v(9,16): -0.38304710388183594, EP: 0.33630654215812683	 ([( shirley][someone])
v(8,59): 0.38230377435684204, EP: -0.3356539011001587	 ([helen][apart])
v(15,50): -0.38228899240493774, EP: 0.33564093708992004	 ([calls][becoming])
v(0,45): -0.3811216950416565, EP: 0.3346160650253296	 ([-][meantime,])
v(8,41): -0.3809247612953186, EP: 0.3344431519508362	 ([helen][adelle])
v(36,50): -0.38046491146087646, EP: 0.3340394198894501	 ([one][becoming])
v(9,61): -0.3801845908164978, EP: 0.3337933123111725	 ([( shirley][enter])
v(18,61): 0.379474937915802, EP: -0.3331702649593353	 ([sons][enter])
v(1,14): 0.37896984815597534, EP: -0.3327268064022064	 ([sons][phone])
v(16,22): -0.3788018822669983, EP: 0.3325793147087097	 ([someone][decides])
v(2,34): 0.3768306374549866, EP: -0.3308486044406891	 ([sentenced][soon])
v(19,37): 0.37614721059799194, EP: -0.3302485942840576	 ([got][students])
v(29,39): 0.37585777044296265, EP: -0.32999446988105774	 ([new][unmarried])
v(25,43): 0.37570756673812866, EP: -0.3298625946044922	 ([escape][falls])
v(10,50): 0.37517231702804565, EP: -0.3293926417827606	 ([winters )][becoming])
v(7,59): 0.37446075677871704, EP: -0.32876792550086975	 ([reynolds )][apart])
v(0,18): 0.3741195797920227, EP: -0.328468382358551	 ([-][sons])
v(36,52): -0.37411415576934814, EP: 0.328463613986969	 ([one][infatuated])
v(1,13): -0.3739674687385559, EP: 0.3283348083496094	 ([sons][threatening])
v(17,46): 0.3737638592720032, EP: -0.328156054019928	 ([fells][helen])
v(49,59): -0.37308812141418457, EP: 0.32756277918815613	 ([rabbits][apart])
v(28,56): 0.3715047240257263, EP: -0.3261725902557373	 ([start][time])
v(35,45): 0.3710177540779114, EP: -0.3257450461387634	 ([successful.][meantime,])
v(4,7): 0.37098199129104614, EP: -0.3257136344909668	 ([prison,][reynolds )])
v(36,61): -0.3708112835884094, EP: 0.3255637586116791	 ([one][enter])
v(38,49): -0.36893439292907715, EP: 0.32391589879989624	 ([rich][rabbits])
v(7,25): 0.3689224123954773, EP: -0.3239053785800934	 ([reynolds )][escape])
v(34,57): 0.36887532472610474, EP: -0.32386404275894165	 ([soon][everything])
v(10,28): 0.3685794472694397, EP: -0.3236042559146881	 ([winters )][start])
v(23,38): 0.367373526096344, EP: -0.32254549860954285	 ([move][rich])
v(24): 0.36468273401260376, EP: -0.32018303871154785	 ([california])
v(27,42): -0.364310085773468, EP: 0.31985586881637573	 ([trial][quickly])
v(42,46): -0.3635256886482239, EP: 0.3191671669483185	 ([quickly][helen])
v(25,47): -0.36341172456741333, EP: 0.319067120552063	 ([escape][busy])
v(16): -0.3631533980369568, EP: 0.3188403248786926	 ([someone])
v(39,54): 0.36286240816116333, EP: -0.3185848295688629	 ([unmarried][radio.])
v(12,31): 0.36251717805862427, EP: -0.31828173995018005	 ([receiving][start])
v(25,34): 0.3622424006462097, EP: -0.31804049015045166	 ([escape][soon])
v(15,61): -0.36182188987731934, EP: 0.3176712691783905	 ([calls][enter])
v(29,34): 0.36126595735549927, EP: -0.3171831965446472	 ([new][soon])
v(16,36): -0.3611624240875244, EP: 0.31709229946136475	 ([someone][one])
v(0,52): -0.36075103282928467, EP: 0.3167310953140259	 ([-][infatuated])
v(43,59): 0.36070674657821655, EP: -0.31669220328330994	 ([falls][apart])
v(22,50): -0.3604889512062073, EP: 0.3165009915828705	 ([decides][becoming])
v(8,38): 0.3595123887062073, EP: -0.3156435787677765	 ([helen][rich])
v(1,58): -0.3594666123390198, EP: 0.3156034052371979	 ([sons][falls])
v(17,26): -0.35906684398651123, EP: 0.315252423286438	 ([fells][publicity])
v(15,28): -0.3585967421531677, EP: 0.3148396909236908	 ([calls][start])
v(12,24): 0.3584478497505188, EP: -0.314708948135376	 ([receiving][california])
v(12,20): -0.35813695192337036, EP: 0.3144359886646271	 ([receiving][easy.])
v(31,52): 0.3571069836616516, EP: -0.31353169679641724	 ([start][infatuated])
v(14,18): 0.3564733862876892, EP: -0.3129754066467285	 ([phone][sons])
v(5,52): -0.3554299473762512, EP: 0.31205931305885315	 ([adelle][infatuated])
v(27,53): 0.3554003834724426, EP: -0.31203335523605347	 ([trial][evangelist])
v(2,28): -0.35522380471229553, EP: 0.3118783235549927	 ([sentenced][start])
v(1,60): 0.35414475202560425, EP: -0.31093093752861023	 ([sons][women])
v(38,40): 0.35366612672805786, EP: -0.31051069498062134	 ([rich][father])
v(50): -0.3535314202308655, EP: 0.31039243936538696	 ([becoming])
v(4,51): 0.3531497120857239, EP: -0.31005731225013733	 ([prison,][little])
v(27,46): -0.35280877351760864, EP: 0.3097579777240753	 ([trial][helen])
v(14,33): 0.35216838121414185, EP: -0.30919572710990906	 ([phone][school])
v(5,27): -0.35183951258659363, EP: 0.3089069724082947	 ([adelle][trial])
v(21,28): -0.3516167402267456, EP: 0.3087114095687866	 ([pair][start])
v(35,61): 0.3510403037071228, EP: -0.3082053065299988	 ([successful.][enter])
v(44,61): 0.34973007440567017, EP: -0.30705493688583374	 ([love.][enter])
v(48,51): 0.34961873292922974, EP: -0.3069571852684021	 ([raising][little])
v(50,60): -0.34779274463653564, EP: 0.3053540289402008	 ([becoming][women])
v(46,48): 0.34730881452560425, EP: -0.30492913722991943	 ([helen][raising])
v(12,47): -0.3458968997001648, EP: 0.30368950963020325	 ([receiving][busy])
v(12,28): -0.34570616483688354, EP: 0.3035220503807068	 ([receiving][start])
v(1,6): -0.345187246799469, EP: 0.3030664622783661	 ([sons][( debbie])
v(27,40): 0.34498339891433716, EP: -0.3028874695301056	 ([trial][father])
v(21,47): -0.34429073333740234, EP: 0.3022793233394623	 ([pair][busy])
v(25,38): 0.3440043330192566, EP: -0.3020278811454773	 ([escape][rich])
v(2,13): -0.3436962962150574, EP: 0.30175742506980896	 ([sentenced][threatening])
v(12,16): -0.3418653607368469, EP: 0.30014991760253906	 ([receiving][someone])
v(43,61): -0.34135299921035767, EP: 0.2997000813484192	 ([falls][enter])
v(43,47): -0.3408641219139099, EP: 0.2992708384990692	 ([falls][busy])
v(24,36): 0.339547336101532, EP: -0.29811474680900574	 ([california][one])
v(11,15): -0.33950430154800415, EP: 0.29807695746421814	 ([begin][calls])
v(0,1): 0.33778029680252075, EP: -0.2965633273124695	 ([-][sons])
v(5,53): 0.3376317620277405, EP: -0.2964329123497009	 ([adelle][evangelist])
v(28,57): -0.3375322222709656, EP: 0.2963455021381378	 ([start][everything])
v(41,55): 0.3373813033103943, EP: -0.2962130010128021	 ([adelle][mater])
v(37,45): -0.33732765913009644, EP: 0.29616591334342957	 ([students][meantime,])
v(24,41): -0.3372064530849457, EP: 0.2960594892501831	 ([california][adelle])
v(9,34): 0.33615511655807495, EP: -0.2951364517211914	 ([( shirley][soon])
v(41,48): -0.33589255809783936, EP: 0.2949059307575226	 ([adelle][raising])
v(10,26): -0.3355211019515991, EP: 0.29457980394363403	 ([winters )][publicity])
v(28,54): -0.3353384733200073, EP: 0.29441943764686584	 ([start][radio.])
v(3,58): 0.33520323038101196, EP: -0.29430070519447327	 ([life][falls])
v(16,51): -0.33199983835220337, EP: 0.2914882004261017	 ([someone][little])
v(20,57): -0.33170485496520996, EP: 0.2912292182445526	 ([easy.][everything])
v(12,61): -0.3308420181274414, EP: 0.2904716730117798	 ([receiving][enter])
v(9,38): 0.32832950353622437, EP: -0.28826573491096497	 ([( shirley][rich])
v(20,29): -0.3279275894165039, EP: 0.28791287541389465	 ([easy.][new])
v(22,42): -0.3274250626564026, EP: 0.2874716520309448	 ([decides][quickly])
v(9,39): 0.3267088532447815, EP: -0.28684285283088684	 ([( shirley][unmarried])
v(36,39): 0.32600635290145874, EP: -0.2862260639667511	 ([one][unmarried])
v(28,40): 0.3259400725364685, EP: -0.28616786003112793	 ([start][father])
v(17,47): 0.3258196711540222, EP: -0.2860621511936188	 ([fells][busy])
v(38,51): 0.32545679807662964, EP: -0.2857435643672943	 ([rich][little])
v(8,28): -0.32545655965805054, EP: 0.2857433557510376	 ([helen][start])
v(5,46): -0.3254108428955078, EP: 0.28570321202278137	 ([adelle][helen])
v(57,61): -0.3244582414627075, EP: 0.2848668694496155	 ([everything][enter])
v(22,52): -0.3244076371192932, EP: 0.2848224341869354	 ([decides][infatuated])
v(20,56): 0.324262797832489, EP: -0.28469526767730713	 ([easy.][time])
v(4,8): 0.3235089182853699, EP: -0.2840333878993988	 ([prison,][helen])
v(56,60): 0.3232911229133606, EP: -0.28384214639663696	 ([time][women])
v(23,59): 0.3215649724006653, EP: -0.2823266386985779	 ([move][apart])
v(5,42): -0.32013049721717834, EP: 0.2810671925544739	 ([adelle][quickly])
v(9,59): 0.3200221657752991, EP: -0.28097209334373474	 ([( shirley][apart])
v(37,46): -0.3194931745529175, EP: 0.2805076539516449	 ([students][helen])
v(18,60): 0.3185366988182068, EP: -0.2796678841114044	 ([sons][women])
v(39,41): -0.31814074516296387, EP: 0.27932024002075195	 ([unmarried][adelle])
v(47,48): 0.3180561661720276, EP: -0.2792459726333618	 ([busy][raising])
v(8,29): 0.31684261560440063, EP: -0.2781805098056793	 ([helen][new])
v(14,36): -0.3164937496185303, EP: 0.277874231338501	 ([phone][one])
v(14,44): 0.3158877491950989, EP: -0.27734217047691345	 ([phone][love.])
v(40,45): 0.31548911333084106, EP: -0.27699217200279236	 ([father][meantime,])
v(19,45): 0.31416183710098267, EP: -0.2758268415927887	 ([got][meantime,])
v(5,60): -0.3140421509742737, EP: 0.2757217586040497	 ([adelle][women])
v(20,54): -0.311973512172699, EP: 0.27390554547309875	 ([easy.][radio.])
v(54,61): -0.31192344427108765, EP: 0.2738615870475769	 ([radio.][enter])
v(9,54): 0.3117520213127136, EP: -0.27371108531951904	 ([( shirley][radio.])
v(46,54): -0.3114057779312134, EP: 0.27340710163116455	 ([helen][radio.])
v(5,40): 0.3107510209083557, EP: -0.2728322446346283	 ([adelle][father])
v(29,54): 0.31045299768447876, EP: -0.27257058024406433	 ([new][radio.])
v(23,25): 0.31041187047958374, EP: -0.27253445982933044	 ([move][escape])
v(41,43): -0.3103600740432739, EP: 0.2724889814853668	 ([adelle][falls])
v(52,54): -0.30929166078567505, EP: 0.2715509533882141	 ([infatuated][radio.])
v(28,51): -0.3083297610282898, EP: 0.2707064151763916	 ([start][little])
v(21,61): -0.30823642015457153, EP: 0.2706244885921478	 ([pair][enter])
v(39,49): -0.30802518129348755, EP: 0.2704389989376068	 ([unmarried][rabbits])
v(19,36): 0.30797773599624634, EP: -0.2703973650932312	 ([got][one])
v(24,46): 0.30773431062698364, EP: -0.27018362283706665	 ([california][helen])
v(42,52): -0.3075287342071533, EP: 0.27000313997268677	 ([quickly][infatuated])
v(23,61): -0.3071436285972595, EP: 0.26966503262519836	 ([move][enter])
v(6,18): -0.3069987893104553, EP: 0.26953786611557007	 ([( debbie][sons])
v(42,60): -0.3069973587989807, EP: 0.2695366144180298	 ([quickly][women])
v(26,30): 0.3065093159675598, EP: -0.2691081166267395	 ([publicity][life.])
v(14): -0.3053436875343323, EP: 0.26808473467826843	 ([phone])
v(33,61): 0.305247962474823, EP: -0.26800066232681274	 ([school][enter])
v(24,45): 0.3050960898399353, EP: -0.2678673267364502	 ([california][meantime,])
v(7,54): 0.3049618601799011, EP: -0.26774948835372925	 ([reynolds )][radio.])
v(7,29): 0.30491524934768677, EP: -0.26770856976509094	 ([reynolds )][new])
v(13,32): -0.30425846576690674, EP: 0.2671319246292114	 ([threatening][dance])
v(9,28): -0.3029480576515198, EP: 0.26598140597343445	 ([( shirley][start])
v(0): -0.30287766456604004, EP: 0.26591959595680237	 ([-])
v(31,41): -0.3013337254524231, EP: 0.26456406712532043	 ([start][adelle])
v(19,52): 0.29927724599838257, EP: -0.2627585232257843	 ([got][infatuated])
v(39,51): 0.29920703172683716, EP: -0.26269689202308655	 ([unmarried][little])
v(46,52): -0.29784202575683594, EP: 0.26149842143058777	 ([helen][infatuated])
v(12,59): 0.2976328730583191, EP: -0.2613148093223572	 ([receiving][apart])
v(8,50): -0.29712003469467163, EP: 0.2608645558357239	 ([helen][becoming])
v(45,52): -0.2969001829624176, EP: 0.2606715261936188	 ([meantime,][infatuated])
v(0,36): -0.2968875765800476, EP: 0.26066043972969055	 ([-][one])
v(24,61): -0.29644855856895447, EP: 0.2602750062942505	 ([california][enter])
v(8,21): 0.29642027616500854, EP: -0.26025018095970154	 ([helen][pair])
v(21,59): 0.2956722378730774, EP: -0.2595933973789215	 ([pair][apart])
v(9,25): 0.2947414517402649, EP: -0.2587761878967285	 ([( shirley][escape])
v(14,37): -0.2947131395339966, EP: 0.2587513327598572	 ([phone][students])
v(23,48): 0.2932106852531433, EP: -0.257432222366333	 ([move][raising])
v(11,45): -0.2924807667732239, EP: 0.2567913830280304	 ([begin][meantime,])
v(0,54): -0.29191842675209045, EP: 0.25629764795303345	 ([-][radio.])
v(31,42): 0.29139190912246704, EP: -0.2558353841304779	 ([start][quickly])
v(2,53): 0.2899201512336731, EP: -0.2545432150363922	 ([sentenced][evangelist])
v(15,47): -0.28958386182785034, EP: 0.2542479634284973	 ([calls][busy])
v(36,59): 0.2889025807380676, EP: -0.2536498010158539	 ([one][apart])
v(20,51): -0.2887934446334839, EP: 0.25355398654937744	 ([easy.][little])
v(25,51): 0.28849881887435913, EP: -0.25329530239105225	 ([escape][little])
v(40,52): 0.28844159841537476, EP: -0.253245085477829	 ([father][infatuated])
v(16,18): 0.28744226694107056, EP: -0.25236767530441284	 ([someone][sons])
v(0,17): 0.28673988580703735, EP: -0.25175100564956665	 ([-][fells])
v(22,45): -0.28635770082473755, EP: 0.2514154613018036	 ([decides][meantime,])
v(2,23): 0.2861880660057068, EP: -0.2512665390968323	 ([sentenced][move])
v(27,43): -0.28608429431915283, EP: 0.2511754035949707	 ([trial][falls])
v(8,43): 0.28577905893325806, EP: -0.25090742111206055	 ([helen][falls])
v(11,17): 0.2854962944984436, EP: -0.25065916776657104	 ([begin][fells])
v(16,43): -0.28515493869781494, EP: 0.2503594756126404	 ([someone][falls])
v(25,29): 0.28481525182724, EP: -0.2500612139701843	 ([escape][new])
v(39,57): 0.28469330072402954, EP: -0.24995416402816772	 ([unmarried][everything])
v(46,47): -0.2839066982269287, EP: 0.24926353991031647	 ([helen][busy])
v(2,48): 0.2825137972831726, EP: -0.2480406016111374	 ([sentenced][raising])
v(8,47): -0.28212955594062805, EP: 0.24770325422286987	 ([helen][busy])
v(2,25): 0.2812872529029846, EP: -0.2469637244939804	 ([sentenced][escape])
v(9,20): -0.2806873917579651, EP: 0.24643705785274506	 ([( shirley][easy.])
v(29,61): -0.27969837188720703, EP: 0.24556872248649597	 ([new][enter])
v(25,45): 0.27957648038864136, EP: -0.24546170234680176	 ([escape][meantime,])
v(25): 0.27913981676101685, EP: -0.24507832527160645	 ([escape])
v(4): 0.27912455797195435, EP: -0.24506492912769318	 ([prison,])
v(2,14): -0.27897703647613525, EP: 0.24493540823459625	 ([sentenced][phone])
v(34,47): -0.27781879901885986, EP: 0.2439185082912445	 ([soon][busy])
v(12,50): -0.27764230966567993, EP: 0.24376355111598969	 ([receiving][becoming])
v(16,23): -0.2776181697845459, EP: 0.24374236166477203	 ([someone][move])
v(31,46): 0.27675896883010864, EP: -0.2429879903793335	 ([start][helen])
v(27,45): -0.2763994336128235, EP: 0.24267233908176422	 ([trial][meantime,])
v(42,48): 0.27511531114578247, EP: -0.2415449023246765	 ([quickly][raising])
v(52,59): 0.27473920583724976, EP: -0.24121469259262085	 ([infatuated][apart])
v(17,50): 0.273989737033844, EP: -0.24055667221546173	 ([fells][becoming])
v(4,57): 0.273739755153656, EP: -0.24033719301223755	 ([prison,][everything])
v(49,56): 0.2734444737434387, EP: -0.240077942609787	 ([rabbits][time])
v(51,59): 0.2718663811683655, EP: -0.23869241774082184	 ([little][apart])
v(45,53): 0.2713608145713806, EP: -0.2382485419511795	 ([meantime,][evangelist])
v(15,24): 0.2712990641593933, EP: -0.2381943315267563	 ([calls][california])
v(48): 0.2706301808357239, EP: -0.23760706186294556	 ([raising])
v(17,58): -0.2699946165084839, EP: 0.23704905807971954	 ([fells][falls])
v(29,57): 0.2680589556694031, EP: -0.23534958064556122	 ([new][everything])
v(36,37): 0.2679944634437561, EP: -0.2352929562330246	 ([one][students])
v(15,52): -0.2679463028907776, EP: 0.23525068163871765	 ([calls][infatuated])
v(50,57): -0.26724931597709656, EP: 0.2346387356519699	 ([becoming][everything])
v(12,48): 0.26716679334640503, EP: -0.23456628620624542	 ([receiving][raising])
v(21,48): 0.2668643593788147, EP: -0.23430076241493225	 ([pair][raising])
v(6,56): -0.2668423056602478, EP: 0.23428139090538025	 ([( debbie][time])
v(15,16): -0.2660953998565674, EP: 0.2336256355047226	 ([calls][someone])
v(14,51): -0.2660101652145386, EP: 0.2335508018732071	 ([phone][little])
v(14,23): -0.2659851908683777, EP: 0.23352886736392975	 ([phone][move])
v(5,31): 0.2657579779624939, EP: -0.2333293855190277	 ([adelle][start])
v(12,39): 0.2647073268890381, EP: -0.23240692913532257	 ([receiving][unmarried])
v(33,52): 0.264442503452301, EP: -0.23217442631721497	 ([school][infatuated])
v(37,61): -0.2641547918319702, EP: 0.23192182183265686	 ([students][enter])
v(14,25): -0.26413875818252563, EP: 0.23190774023532867	 ([phone][escape])
v(38): 0.2635776400566101, EP: -0.23141509294509888	 ([rich])
v(16,37): -0.26302093267440796, EP: 0.23092631995677948	 ([someone][students])
v(49,55): 0.26251035928726196, EP: -0.23047804832458496	 ([rabbits][mater])
v(27,37): -0.26232558488845825, EP: 0.23031581938266754	 ([trial][students])
v(35,58): -0.2622506320476532, EP: 0.2302500158548355	 ([successful.][falls])
v(42,53): 0.26183849573135376, EP: -0.2298881709575653	 ([quickly][evangelist])
v(30,58): 0.2611966133117676, EP: -0.229324609041214	 ([life.][falls])
v(0,51): -0.26117390394210815, EP: 0.22930467128753662	 ([-][little])
v(22,40): 0.2609914541244507, EP: -0.22914448380470276	 ([decides][father])
v(2,38): 0.2608729600906372, EP: -0.22904044389724731	 ([sentenced][rich])
v(34,54): 0.2608279585838318, EP: -0.22900094091892242	 ([soon][radio.])
v(36,48): 0.26081180572509766, EP: -0.22898675501346588	 ([one][raising])
v(37,59): 0.2605312466621399, EP: -0.22874042391777039	 ([students][apart])
v(12,34): 0.2604069113731384, EP: -0.22863127291202545	 ([receiving][soon])
v(37,48): 0.2603791356086731, EP: -0.22860687971115112	 ([students][raising])
v(16,21): -0.2591293454170227, EP: 0.22750958800315857	 ([someone][pair])
v(9,47): -0.25800132751464844, EP: 0.22651922702789307	 ([( shirley][busy])
v(5,15): -0.25775080919265747, EP: 0.22629927098751068	 ([adelle][calls])
v(19,22): 0.2560165524482727, EP: -0.22477664053440094	 ([got][decides])
v(37,53): 0.25600576400756836, EP: -0.22476716339588165	 ([students][evangelist])
v(7,43): 0.2559242844581604, EP: -0.22469562292099	 ([reynolds )][falls])
v(22,31): 0.2558586001396179, EP: -0.2246379554271698	 ([decides][start])
v(9,29): 0.2548789978027344, EP: -0.2237778902053833	 ([( shirley][new])
v(43,48): 0.25442540645599365, EP: -0.22337964177131653	 ([falls][raising])
v(20,31): 0.2543010711669922, EP: -0.2232704758644104	 ([easy.][start])
v(21,50): -0.2538461685180664, EP: 0.2228710800409317	 ([pair][becoming])
v(25,61): -0.2536892294883728, EP: 0.2227333039045334	 ([escape][enter])
v(0,23): -0.25297099351882935, EP: 0.22210270166397095	 ([-][move])
v(2,39): 0.25269120931625366, EP: -0.22185705602169037	 ([sentenced][unmarried])
v(39,61): -0.2523387670516968, EP: 0.22154761850833893	 ([unmarried][enter])
v(16,54): -0.2522358000278473, EP: 0.22145721316337585	 ([someone][radio.])
v(5,19): 0.25202715396881104, EP: -0.22127403318881989	 ([adelle][got])
v(4,45): 0.2518501281738281, EP: -0.22111861407756805	 ([prison,][meantime,])
v(38,57): 0.2515795826911926, EP: -0.22088107466697693	 ([rich][everything])
v(2,47): -0.25141674280166626, EP: 0.22073811292648315	 ([sentenced][busy])
v(7,8): 0.2503715753555298, EP: -0.21982046961784363	 ([reynolds )][helen])
v(7,37): 0.2501028776168823, EP: -0.21958456933498383	 ([reynolds )][students])
v(59): 0.24999099969863892, EP: -0.21948634088039398	 ([apart])
v(29,51): 0.2499387264251709, EP: -0.21944044530391693	 ([new][little])
v(9,14): -0.24958539009094238, EP: 0.21913021802902222	 ([( shirley][phone])
v(4,36): 0.24939066171646118, EP: -0.2189592570066452	 ([prison,][one])
v(5,24): 0.24936002492904663, EP: -0.2189323604106903	 ([adelle][california])
v(20,36): -0.24858760833740234, EP: 0.2182541936635971	 ([easy.][one])
v(8,20): -0.24853301048278809, EP: 0.2182062566280365	 ([helen][easy.])
v(7,61): -0.24792617559432983, EP: 0.21767346560955048	 ([reynolds )][enter])
v(22,36): -0.24598628282546997, EP: 0.21597029268741608	 ([decides][one])
v(22,53): 0.24573969841003418, EP: -0.21575379371643066	 ([decides][evangelist])
v(23,50): -0.24526387453079224, EP: 0.21533602476119995	 ([move][becoming])
v(19,49): -0.2452303171157837, EP: 0.21530656516551971	 ([got][rabbits])
v(22,23): 0.24510252475738525, EP: -0.21519437432289124	 ([decides][move])
v(38,41): -0.2448696494102478, EP: 0.21498991549015045	 ([rich][adelle])
