---------- Players ----------
Player 0: film
Player 1: sat
Player 2: tivo
Player 3: weeks
Player 4: watched
Player 5: it.
Player 6: dreaded
Player 7: self - indulgent
Player 8: yuppie
Player 9: flick
Player 10: relationships
Player 11: gone
Player 12: bad.
Player 13: wrong ;
Player 14: engrossing
Player 15: excursion
Player 16: screwed - up
Player 17: libidos
Player 18: new
Player 19: yorkers.
Player 20: format
Player 21: max
Player 22: ophuls '
Player 23: la
Player 24: ronde,
Player 25: "
Player 26: based
Player 27: play
Player 28: arthur
Player 29: schnitzler,
Player 30: given
Player 31: " inspired
Player 32: "
Player 33: credit.
Player 34: starts
Player 35: one
Player 36: person,
Player 37: prostitute
Player 38: ,
Player 39: standing
Player 40: street
Player 41: corner
Player 42: brooklyn.
Player 43: picked
Player 44: home
Player 45: contractor,
Player 46: sex
Player 47: hood
Player 48: car,
Player 49: can't
Player 50: come.
Player 51: refuses
Player 52: pay
Player 53: her.
Player 54: he's
Player 55: peeing,
Player 56: answers
Player 57: cell
Player 58: phone
---------- Rewards ----------
v(): -0.6040202975273132	 ([])
v(10,16): -2.482527494430542, EP: 2.9306254386901855	 ([relationships][screwed - up])
v(7,37): -2.4800832271575928, EP: 2.9277400970458984	 ([self - indulgent][prostitute])
v(7,54): -2.478253126144409, EP: 2.92557954788208	 ([self - indulgent][he's])
v(2,7): -2.4691288471221924, EP: 2.9148082733154297	 ([tivo][self - indulgent])
v(7,39): -2.4634978771209717, EP: 2.908160924911499	 ([self - indulgent][standing])
v(8,37): -2.462226390838623, EP: 2.9066600799560547	 ([yuppie][prostitute])
v(8,49): -2.4545695781707764, EP: 2.8976211547851562	 ([yuppie][can't])
v(8,13): -2.4539742469787598, EP: 2.896918296813965	 ([yuppie][wrong ;])
v(15,58): 2.446415662765503, EP: -2.887995481491089	 ([excursion][phone])
v(7,24): -2.438333511352539, EP: 2.8784544467926025	 ([self - indulgent][ronde,])
v(9,53): -2.4197232723236084, EP: 2.85648512840271	 ([flick][her.])
v(15,18): 2.4010281562805176, EP: -2.8344154357910156	 ([excursion][new])
v(15,33): 2.400580644607544, EP: -2.8338871002197266	 ([excursion][credit.])
v(7,50): -2.381182909011841, EP: 2.810988187789917	 ([self - indulgent][come.])
v(1,8): -2.3678829669952393, EP: 2.795287609100342	 ([sat][yuppie])
v(8,25): -2.3560733795166016, EP: 2.781346321105957	 ([yuppie]["])
v(9,26): -2.355624198913574, EP: 2.780816078186035	 ([flick][based])
v(8,53): -2.351891279220581, EP: 2.776409387588501	 ([yuppie][her.])
v(7,47): -2.339935779571533, EP: 2.762295961380005	 ([self - indulgent][hood])
v(0,9): -2.335235118865967, EP: 2.756746768951416	 ([film][flick])
v(8,55): -2.3238790035247803, EP: 2.7433407306671143	 ([yuppie][peeing,])
v(8,24): -2.322694778442383, EP: 2.741942882537842	 ([yuppie][ronde,])
v(9,49): -2.32265305519104, EP: 2.7418935298919678	 ([flick][can't])
v(4,8): -2.3143537044525146, EP: 2.7320961952209473	 ([watched][yuppie])
v(40,42): 2.305371046066284, EP: -2.721492290496826	 ([street][brooklyn.])
v(7,30): -2.3045730590820312, EP: 2.720550060272217	 ([self - indulgent][given])
v(7,41): -2.3034565448760986, EP: 2.7192320823669434	 ([self - indulgent][corner])
v(6,8): -2.2964541912078857, EP: 2.710965871810913	 ([dreaded][yuppie])
v(7,35): -2.292788028717041, EP: 2.7066378593444824	 ([self - indulgent][one])
v(7,27): -2.287034749984741, EP: 2.6998462677001953	 ([self - indulgent][play])
v(9,25): -2.281815528869629, EP: 2.6936848163604736	 ([flick]["])
v(27,42): 2.2784388065338135, EP: -2.6896986961364746	 ([play][brooklyn.])
v(15,51): 2.252976655960083, EP: -2.6596405506134033	 ([excursion][refuses])
v(7,43): -2.247854709625244, EP: 2.6535940170288086	 ([self - indulgent][picked])
v(21,22): 2.2462539672851562, EP: -2.6517043113708496	 ([max][ophuls '])
v(12,42): -2.2324883937835693, EP: 2.6354541778564453	 ([bad.][brooklyn.])
v(28,42): 2.2319679260253906, EP: -2.6348397731781006	 ([arthur][brooklyn.])
v(8,26): -2.2295634746551514, EP: 2.6320013999938965	 ([yuppie][based])
v(19,44): 2.225670337677002, EP: -2.6274054050445557	 ([yorkers.][home])
v(8): -2.2208468914031982, EP: 2.621711254119873	 ([yuppie])
v(31,34): 2.2172157764434814, EP: -2.617424726486206	 ([" inspired][starts])
v(7,38): -2.2166764736175537, EP: 2.616788148880005	 ([self - indulgent][,])
v(8,32): -2.2150070667266846, EP: 2.6148173809051514	 ([yuppie]["])
v(9,29): -2.2073566913604736, EP: 2.605786085128784	 ([flick][schnitzler,])
v(8,47): -2.201011896133423, EP: 2.5982961654663086	 ([yuppie][hood])
v(19,34): 2.1894712448120117, EP: -2.584672451019287	 ([yorkers.][starts])
v(8,20): -2.1799874305725098, EP: 2.573476791381836	 ([yuppie][format])
v(29,42): 2.1783409118652344, EP: -2.571532964706421	 ([schnitzler,][brooklyn.])
v(9,48): -2.1782925128936768, EP: 2.5714759826660156	 ([flick][car,])
v(8,11): -2.1676840782165527, EP: 2.558952569961548	 ([yuppie][gone])
v(9,55): -2.166152238845825, EP: 2.5571441650390625	 ([flick][peeing,])
v(9,35): -2.1660773754119873, EP: 2.557055950164795	 ([flick][one])
v(19,31): 2.1576850414276123, EP: -2.5471487045288086	 ([yorkers.][" inspired])
v(8,23): -2.146315097808838, EP: 2.533726453781128	 ([yuppie][la])
v(9): -2.1394755840301514, EP: 2.5256524085998535	 ([flick])
v(3,8): -2.1294777393341064, EP: 2.513849973678589	 ([weeks][yuppie])
v(3,9): -2.1271812915802, EP: 2.511139154434204	 ([weeks][flick])
v(17,19): 2.1255135536193848, EP: -2.5091702938079834	 ([libidos][yorkers.])
v(16,40): -2.120919942855835, EP: 2.5037474632263184	 ([screwed - up][street])
v(42,44): 2.120548963546753, EP: -2.503309488296509	 ([brooklyn.][home])
v(16,42): -2.116541624069214, EP: 2.4985790252685547	 ([screwed - up][brooklyn.])
v(8,38): -2.114973306655884, EP: 2.496727466583252	 ([yuppie][,])
v(31,44): 2.1117172241210938, EP: -2.4928836822509766	 ([" inspired][home])
v(9,36): -2.1111233234405518, EP: 2.492182493209839	 ([flick][person,])
v(9,47): -2.1102664470672607, EP: 2.49117112159729	 ([flick][hood])
v(7,56): -2.109436511993408, EP: 2.4901912212371826	 ([self - indulgent][answers])
v(7,57): -2.1077287197113037, EP: 2.4881751537323	 ([self - indulgent][cell])
v(8,39): -2.0998575687408447, EP: 2.4788832664489746	 ([yuppie][standing])
v(8,50): -2.094714403152466, EP: 2.4728119373321533	 ([yuppie][come.])
v(9,20): -2.0945537090301514, EP: 2.4726221561431885	 ([flick][format])
v(8,35): -2.091770887374878, EP: 2.469336986541748	 ([yuppie][one])
v(9,11): -2.091728448867798, EP: 2.4692869186401367	 ([flick][gone])
v(9,22): -2.085219383239746, EP: 2.4616029262542725	 ([flick][ophuls '])
v(8,56): -2.0789144039154053, EP: 2.45415997505188	 ([yuppie][answers])
v(9,58): -2.0714144706726074, EP: 2.4453063011169434	 ([flick][phone])
v(30,42): 2.067378520965576, EP: -2.4405417442321777	 ([given][brooklyn.])
v(11,15): 2.055129051208496, EP: -2.426081418991089	 ([gone][excursion])
v(8,36): -2.0490353107452393, EP: 2.4188876152038574	 ([yuppie][person,])
v(31,40): 2.0416159629821777, EP: -2.4101290702819824	 ([" inspired][street])
v(9,32): -2.0364768505096436, EP: 2.404062271118164	 ([flick]["])
v(41,42): 2.036247730255127, EP: -2.403791904449463	 ([corner][brooklyn.])
v(7,40): -2.0351836681365967, EP: 2.4025356769561768	 ([self - indulgent][street])
v(9,50): -2.0338809490203857, EP: 2.4009978771209717	 ([flick][come.])
v(16,44): -2.0332701206207275, EP: 2.4002768993377686	 ([screwed - up][home])
v(42,56): 2.0266947746276855, EP: -2.392514705657959	 ([brooklyn.][answers])
v(9,23): -2.026177167892456, EP: 2.3919036388397217	 ([flick][la])
v(15,55): 2.0241706371307373, EP: -2.3895349502563477	 ([excursion][peeing,])
v(8,17): -2.0218207836151123, EP: 2.386760950088501	 ([yuppie][libidos])
v(7,36): -2.016122817993164, EP: 2.3800344467163086	 ([self - indulgent][person,])
v(8,27): -2.0123417377471924, EP: 2.375570774078369	 ([yuppie][play])
v(8,57): -1.9965555667877197, EP: 2.3569352626800537	 ([yuppie][cell])
v(46,52): -1.9864404201507568, EP: 2.344994306564331	 ([sex][pay])
v(9,38): -1.9787356853485107, EP: 2.3358988761901855	 ([flick][,])
v(19,40): 1.9785494804382324, EP: -2.335679054260254	 ([yorkers.][street])
v(9,39): -1.9761974811553955, EP: 2.332902431488037	 ([flick][standing])
v(7,19): -1.9575531482696533, EP: 2.3108928203582764	 ([self - indulgent][yorkers.])
v(28,31): 1.9505856037139893, EP: -2.3026676177978516	 ([arthur][" inspired])
v(19,28): 1.9459342956542969, EP: -2.2971768379211426	 ([yorkers.][arthur])
v(15,22): 1.942413330078125, EP: -2.293020248413086	 ([excursion][ophuls '])
v(9,21): -1.9336707592010498, EP: 2.2826998233795166	 ([flick][max])
v(8,30): -1.9267451763153076, EP: 2.274523973464966	 ([yuppie][given])
v(42,54): 1.9231889247894287, EP: -2.2703258991241455	 ([brooklyn.][he's])
v(15,37): 1.9216465950012207, EP: -2.268505096435547	 ([excursion][prostitute])
v(0,46): -1.8997275829315186, EP: 2.2426297664642334	 ([film][sex])
v(9,24): -1.8996188640594482, EP: 2.2425014972686768	 ([flick][ronde,])
v(42,50): 1.8985710144042969, EP: -2.2412643432617188	 ([brooklyn.][come.])
v(5,8): -1.8946337699890137, EP: 2.236616611480713	 ([it.][yuppie])
v(17,42): 1.8931655883789062, EP: -2.2348833084106445	 ([libidos][brooklyn.])
v(28,34): 1.8848049640655518, EP: -2.225013494491577	 ([arthur][starts])
v(19,27): 1.8814852237701416, EP: -2.2210946083068848	 ([yorkers.][play])
v(28,44): 1.876793622970581, EP: -2.2155561447143555	 ([arthur][home])
v(45,46): -1.869535207748413, EP: 2.2069876194000244	 ([contractor,][sex])
v(34,44): 1.8649699687957764, EP: -2.2015984058380127	 ([starts][home])
v(24,42): 1.8608193397521973, EP: -2.1966986656188965	 ([ronde,][brooklyn.])
v(39,42): 1.8573789596557617, EP: -2.1926372051239014	 ([standing][brooklyn.])
v(16,57): -1.8358352184295654, EP: 2.1672048568725586	 ([screwed - up][cell])
v(6,7): -1.8253581523895264, EP: 2.154836654663086	 ([dreaded][self - indulgent])
v(9,17): -1.8240821361541748, EP: 2.1533303260803223	 ([flick][libidos])
v(2,28): 1.8203587532043457, EP: -2.148934841156006	 ([tivo][arthur])
v(7,11): -1.8194372653961182, EP: 2.1478469371795654	 ([self - indulgent][gone])
v(28,56): 1.817408561706543, EP: -2.1454520225524902	 ([arthur][answers])
v(4,9): -1.811828851699829, EP: 2.1388652324676514	 ([watched][flick])
v(7,28): -1.8079826831817627, EP: 2.134324789047241	 ([self - indulgent][arthur])
v(8,43): -1.8079438209533691, EP: 2.1342790126800537	 ([yuppie][picked])
v(15,48): 1.8064749240875244, EP: -2.132544994354248	 ([excursion][car,])
v(8,41): -1.8032453060150146, EP: 2.128732442855835	 ([yuppie][corner])
v(46,51): -1.8009793758392334, EP: 2.1260573863983154	 ([sex][refuses])
v(18,46): -1.7997615337371826, EP: 2.124619722366333	 ([new][sex])
v(18,45): -1.797513723373413, EP: 2.1219661235809326	 ([new][contractor,])
v(0,45): -1.7918331623077393, EP: 2.115260362625122	 ([film][contractor,])
v(18,19): 1.7885570526123047, EP: -2.1113929748535156	 ([new][yorkers.])
v(42,43): 1.783904790878296, EP: -2.105901002883911	 ([brooklyn.][picked])
v(28,29): 1.7746057510375977, EP: -2.094923257827759	 ([arthur][schnitzler,])
v(8,40): -1.763333797454834, EP: 2.0816168785095215	 ([yuppie][street])
v(21,42): 1.761871576309204, EP: -2.079890727996826	 ([max][brooklyn.])
v(38,42): 1.7519724369049072, EP: -2.068204641342163	 ([,][brooklyn.])
v(0,52): -1.7436156272888184, EP: 2.0583395957946777	 ([film][pay])
v(34,40): 1.7419843673706055, EP: -2.0564138889312744	 ([starts][street])
v(28,40): 1.7398395538330078, EP: -2.053881883621216	 ([arthur][street])
v(3,42): 1.7357919216156006, EP: -2.0491034984588623	 ([weeks][brooklyn.])
v(7,34): -1.7337560653686523, EP: 2.0467002391815186	 ([self - indulgent][starts])
v(42,57): 1.7281346321105957, EP: -2.0400640964508057	 ([brooklyn.][cell])
v(9,30): -1.7267513275146484, EP: 2.038431167602539	 ([flick][given])
v(9,57): -1.7242498397827148, EP: 2.035478115081787	 ([flick][cell])
v(8,10): -1.7223386764526367, EP: 2.033221960067749	 ([yuppie][relationships])
v(9,41): -1.7185652256011963, EP: 2.0287675857543945	 ([flick][corner])
v(8,21): -1.7101895809173584, EP: 2.0188801288604736	 ([yuppie][max])
v(5,9): -1.7099158763885498, EP: 2.018556833267212	 ([it.][flick])
v(27,34): 1.7057745456695557, EP: -2.0136680603027344	 ([play][starts])
v(2,31): 1.70516037940979, EP: -2.0129430294036865	 ([tivo][" inspired])
v(42,48): 1.702667236328125, EP: -2.009999990463257	 ([brooklyn.][car,])
v(5,42): 1.6917026042938232, EP: -1.9970561265945435	 ([it.][brooklyn.])
v(7,31): -1.6790831089019775, EP: 1.9821587800979614	 ([self - indulgent][" inspired])
v(19,30): 1.6752777099609375, EP: -1.9776664972305298	 ([yorkers.][given])
v(19,29): 1.674140214920044, EP: -1.9763237237930298	 ([yorkers.][schnitzler,])
v(28,30): 1.6694257259368896, EP: -1.970758318901062	 ([arthur][given])
v(15,45): 1.666100263595581, EP: -1.9668325185775757	 ([excursion][contractor,])
v(27,31): 1.6591346263885498, EP: -1.9586095809936523	 ([play][" inspired])
v(2,8): -1.6515429019927979, EP: 1.9496475458145142	 ([tivo][yuppie])
v(4,6): -1.6458756923675537, EP: 1.9429574012756348	 ([watched][dreaded])
v(19,41): 1.632749080657959, EP: -1.9274615049362183	 ([yorkers.][corner])
v(33,46): -1.6165401935577393, EP: 1.9083268642425537	 ([credit.][sex])
v(18,52): -1.6134579181671143, EP: 1.9046882390975952	 ([new][pay])
v(2,44): 1.6093189716339111, EP: -1.8998022079467773	 ([tivo][home])
v(33,45): -1.5987951755523682, EP: 1.8873788118362427	 ([credit.][contractor,])
v(8,44): -1.5976290702819824, EP: 1.8860023021697998	 ([yuppie][home])
v(45,52): -1.5959436893463135, EP: 1.8840126991271973	 ([contractor,][pay])
v(31,54): 1.5849621295928955, EP: -1.871048927307129	 ([" inspired][he's])
v(35,42): 1.5833218097686768, EP: -1.869112491607666	 ([one][brooklyn.])
v(28,50): 1.5831310749053955, EP: -1.8688874244689941	 ([arthur][come.])
v(11,46): -1.5829710960388184, EP: 1.8686984777450562	 ([gone][sex])
v(31,39): 1.5759323835372925, EP: -1.8603893518447876	 ([" inspired][standing])
v(31,50): 1.5757122039794922, EP: -1.8601293563842773	 ([" inspired][come.])
v(42,47): 1.572574257850647, EP: -1.8564250469207764	 ([brooklyn.][hood])
v(2,19): 1.5721962451934814, EP: -1.8559788465499878	 ([tivo][yorkers.])
v(9,54): -1.5691492557525635, EP: 1.8523818254470825	 ([flick][he's])
v(31,57): 1.563375473022461, EP: -1.845565915107727	 ([" inspired][cell])
v(19,43): 1.5620863437652588, EP: -1.8440440893173218	 ([yorkers.][picked])
v(52,58): -1.5523040294647217, EP: 1.8324960470199585	 ([pay][phone])
v(10,42): 1.5505002737045288, EP: -1.8303667306900024	 ([relationships][brooklyn.])
v(9,34): -1.5498096942901611, EP: 1.8295514583587646	 ([flick][starts])
v(28,54): 1.5479259490966797, EP: -1.8273277282714844	 ([arthur][he's])
v(19,39): 1.5469720363616943, EP: -1.8262015581130981	 ([yorkers.][standing])
v(9,40): -1.5468165874481201, EP: 1.8260180950164795	 ([flick][street])
v(5,6): -1.545447826385498, EP: 1.8244022130966187	 ([it.][dreaded])
v(19,56): 1.544371485710144, EP: -1.8231316804885864	 ([yorkers.][answers])
v(46,49): -1.541189193725586, EP: 1.819374918937683	 ([sex][can't])
v(19,50): 1.5384386777877808, EP: -1.8161280155181885	 ([yorkers.][come.])
v(19,54): 1.5383795499801636, EP: -1.8160581588745117	 ([yorkers.][he's])
v(8,54): -1.538346529006958, EP: 1.8160191774368286	 ([yuppie][he's])
v(23,42): 1.5362520217895508, EP: -1.8135466575622559	 ([la][brooklyn.])
v(32,42): 1.5325322151184082, EP: -1.8091553449630737	 (["][brooklyn.])
v(45,55): -1.5265007019042969, EP: 1.8020352125167847	 ([contractor,][peeing,])
v(42): 1.5227634906768799, EP: -1.7976233959197998	 ([brooklyn.])
v(2,34): 1.5222798585891724, EP: -1.7970525026321411	 ([tivo][starts])
v(17,31): 1.5205860137939453, EP: -1.7950528860092163	 ([libidos][" inspired])
v(9,43): -1.5170137882232666, EP: 1.7908358573913574	 ([flick][picked])
v(36,42): 1.5127365589141846, EP: -1.7857866287231445	 ([person,][brooklyn.])
v(1,46): -1.5053508281707764, EP: 1.77706778049469	 ([sat][sex])
v(2,9): -1.488887071609497, EP: 1.7576322555541992	 ([tivo][flick])
v(24,28): 1.4824378490447998, EP: -1.7500189542770386	 ([ronde,][arthur])
v(9,56): -1.479090929031372, EP: 1.7460678815841675	 ([flick][answers])
v(28,57): 1.4743932485580444, EP: -1.7405222654342651	 ([arthur][cell])
v(31,56): 1.468238353729248, EP: -1.733256459236145	 ([" inspired][answers])
v(28,38): 1.4623692035675049, EP: -1.726327896118164	 ([arthur][,])
v(16,17): -1.4603126049041748, EP: 1.7239000797271729	 ([screwed - up][libidos])
v(22,45): -1.459545373916626, EP: 1.722994327545166	 ([ophuls '][contractor,])
v(28,43): 1.4590766429901123, EP: -1.7224410772323608	 ([arthur][picked])
v(6,42): 1.457855224609375, EP: -1.7209991216659546	 ([dreaded][brooklyn.])
v(20,42): 1.4562735557556152, EP: -1.7191319465637207	 ([format][brooklyn.])
v(31,48): 1.4547295570373535, EP: -1.7173092365264893	 ([" inspired][car,])
v(19,24): 1.447878360748291, EP: -1.7092214822769165	 ([yorkers.][ronde,])
v(42,53): 1.4470818042755127, EP: -1.70828115940094	 ([brooklyn.][her.])
v(22,46): -1.4455645084381104, EP: 1.70648992061615	 ([ophuls '][sex])
v(17,34): 1.4450881481170654, EP: -1.7059276103973389	 ([libidos][starts])
v(10,19): 1.4398424625396729, EP: -1.6997350454330444	 ([relationships][yorkers.])
v(46,58): -1.4392352104187012, EP: 1.6990182399749756	 ([sex][phone])
v(1,4): -1.4375104904174805, EP: 1.6969821453094482	 ([sat][watched])
v(25,42): 1.4303075075149536, EP: -1.6884790658950806	 (["][brooklyn.])
v(5,28): 1.4259990453720093, EP: -1.683392882347107	 ([it.][arthur])
v(45,49): -1.4205296039581299, EP: 1.6769362688064575	 ([contractor,][can't])
v(11,45): -1.4167118072509766, EP: 1.6724293231964111	 ([gone][contractor,])
v(1,42): 1.414060115814209, EP: -1.6692990064620972	 ([sat][brooklyn.])
v(19,48): 1.408592939376831, EP: -1.6628450155258179	 ([yorkers.][car,])
v(2,56): 1.4062402248382568, EP: -1.6600675582885742	 ([tivo][answers])
v(25,46): -1.3934228420257568, EP: 1.6449366807937622	 (["][sex])
v(0,33): -1.3904151916503906, EP: 1.6413861513137817	 ([film][credit.])
v(46,48): -1.3868780136108398, EP: 1.637210488319397	 ([sex][car,])
v(28,41): 1.3819279670715332, EP: -1.6313669681549072	 ([arthur][corner])
v(7,17): -1.381629467010498, EP: 1.6310145854949951	 ([self - indulgent][libidos])
v(33,52): -1.3798775672912598, EP: 1.6289464235305786	 ([credit.][pay])
v(20,46): -1.3796234130859375, EP: 1.6286463737487793	 ([format][sex])
v(8,34): -1.3785927295684814, EP: 1.627429723739624	 ([yuppie][starts])
v(40,44): 1.3746421337127686, EP: -1.6227660179138184	 ([street][home])
v(19,26): 1.372741937637329, EP: -1.6205228567123413	 ([yorkers.][based])
v(17,44): 1.3723406791687012, EP: -1.6200491189956665	 ([libidos][home])
v(1,45): -1.3704328536987305, EP: 1.6177970170974731	 ([sat][contractor,])
v(7,44): -1.3665297031402588, EP: 1.6131893396377563	 ([self - indulgent][home])
v(6,15): 1.3616602420806885, EP: -1.6074409484863281	 ([dreaded][excursion])
v(26,42): 1.35685396194458, EP: -1.6017670631408691	 ([based][brooklyn.])
v(22,42): 1.3556864261627197, EP: -1.600388765335083	 ([ophuls '][brooklyn.])
v(30,44): 1.3452739715576172, EP: -1.5880968570709229	 ([given][home])
v(19,38): 1.3423373699188232, EP: -1.5846302509307861	 ([yorkers.][,])
v(9,44): -1.3413059711456299, EP: 1.5834126472473145	 ([flick][home])
v(19,57): 1.3398698568344116, EP: -1.5817173719406128	 ([yorkers.][cell])
v(46,55): -1.3384816646575928, EP: 1.5800786018371582	 ([sex][peeing,])
v(27,44): 1.3379257917404175, EP: -1.5794223546981812	 ([play][home])
v(31,41): 1.3372888565063477, EP: -1.5786705017089844	 ([" inspired][corner])
v(22,52): -1.3339552879333496, EP: 1.574735164642334	 ([ophuls '][pay])
v(28,39): 1.3329055309295654, EP: -1.5734959840774536	 ([arthur][standing])
v(34,39): 1.329773187637329, EP: -1.569798231124878	 ([starts][standing])
v(2,30): 1.3296856880187988, EP: -1.5696948766708374	 ([tivo][given])
v(2,27): 1.3243796825408936, EP: -1.5634311437606812	 ([tivo][play])
v(44,56): 1.3210821151733398, EP: -1.5595383644104004	 ([home][answers])
v(2,40): 1.3184349536895752, EP: -1.5564134120941162	 ([tivo][street])
v(0,58): -1.315075159072876, EP: 1.5524471998214722	 ([film][phone])
v(31,43): 1.3148574829101562, EP: -1.5521901845932007	 ([" inspired][picked])
v(46,47): -1.3148221969604492, EP: 1.5521485805511475	 ([sex][hood])
v(13,42): 1.3141720294952393, EP: -1.55138099193573	 ([wrong ;][brooklyn.])
v(35,46): -1.3067610263824463, EP: 1.5426323413848877	 ([one][sex])
v(27,29): 1.3057117462158203, EP: -1.5413936376571655	 ([play][schnitzler,])
v(24,31): 1.300323486328125, EP: -1.535032868385315	 ([ronde,][" inspired])
v(8,28): -1.2999708652496338, EP: 1.5346165895462036	 ([yuppie][arthur])
v(19,21): 1.2996546030044556, EP: -1.5342432260513306	 ([yorkers.][max])
v(29,31): 1.296910285949707, EP: -1.531003475189209	 ([schnitzler,][" inspired])
v(46,53): -1.2939872741699219, EP: 1.5275529623031616	 ([sex][her.])
v(4,46): -1.2925310134887695, EP: 1.5258338451385498	 ([watched][sex])
v(2,10): 1.2922297716140747, EP: -1.5254781246185303	 ([tivo][relationships])
v(42,55): 1.2913838624954224, EP: -1.524479627609253	 ([brooklyn.][peeing,])
v(11,42): 1.2864186763763428, EP: -1.5186182260513306	 ([gone][brooklyn.])
v(45,51): -1.2856090068817139, EP: 1.5176624059677124	 ([contractor,][refuses])
v(31,38): 1.2848742008209229, EP: -1.5167949199676514	 ([" inspired][,])
v(52,55): -1.284348964691162, EP: 1.5161749124526978	 ([pay][peeing,])
v(21,28): 1.2814455032348633, EP: -1.5127472877502441	 ([max][arthur])
v(4,42): 1.2791755199432373, EP: -1.5100675821304321	 ([watched][brooklyn.])
v(34,57): 1.2737410068511963, EP: -1.5036522150039673	 ([starts][cell])
v(36,46): -1.273456335067749, EP: 1.5033161640167236	 ([person,][sex])
v(9,27): -1.2729086875915527, EP: 1.5026695728302002	 ([flick][play])
v(26,46): -1.2721502780914307, EP: 1.5017743110656738	 ([based][sex])
v(4,52): -1.2715671062469482, EP: 1.501085877418518	 ([watched][pay])
v(31,36): 1.2709569931030273, EP: -1.5003656148910522	 ([" inspired][person,])
v(8,31): -1.270949125289917, EP: 1.5003563165664673	 ([yuppie][" inspired])
v(2,43): 1.2674858570098877, EP: -1.4962679147720337	 ([tivo][picked])
v(3,28): 1.2591431140899658, EP: -1.4864193201065063	 ([weeks][arthur])
v(34,56): 1.2590720653533936, EP: -1.4863355159759521	 ([starts][answers])
v(28,48): 1.2529730796813965, EP: -1.4791356325149536	 ([arthur][car,])
v(25,45): -1.2520475387573242, EP: 1.4780429601669312	 (["][contractor,])
v(2,57): 1.2440969944000244, EP: -1.468657374382019	 ([tivo][cell])
v(34,50): 1.243713617324829, EP: -1.4682048559188843	 ([starts][come.])
v(7,10): -1.2424664497375488, EP: 1.4667325019836426	 ([self - indulgent][relationships])
v(6,46): -1.2416393756866455, EP: 1.4657561779022217	 ([dreaded][sex])
v(5,31): 1.240227460861206, EP: -1.4640893936157227	 ([it.][" inspired])
v(10,31): 1.240044116973877, EP: -1.463873028755188	 ([relationships][" inspired])
v(3,31): 1.236693263053894, EP: -1.4599173069000244	 ([weeks][" inspired])
v(0,18): -1.2345163822174072, EP: 1.4573475122451782	 ([film][new])
v(28,53): 1.2334738969802856, EP: -1.456116795539856	 ([arthur][her.])
v(42,51): 1.2230546474456787, EP: -1.443816900253296	 ([brooklyn.][refuses])
v(1,52): -1.219200611114502, EP: 1.4392671585083008	 ([sat][pay])
v(45,58): -1.218597650527954, EP: 1.438555359840393	 ([contractor,][phone])
v(19,36): 1.2154542207717896, EP: -1.4348446130752563	 ([yorkers.][person,])
v(19): 1.2153629064559937, EP: -1.434736728668213	 ([yorkers.])
v(19,47): 1.2146143913269043, EP: -1.4338531494140625	 ([yorkers.][hood])
v(10,28): 1.2101190090179443, EP: -1.4285463094711304	 ([relationships][arthur])
v(29,46): -1.2098207473754883, EP: 1.428194284439087	 ([schnitzler,][sex])
v(46): -1.2093117237091064, EP: 1.4275933504104614	 ([sex])
v(34,54): 1.2063281536102295, EP: -1.424071192741394	 ([starts][he's])
v(19,23): 1.205780029296875, EP: -1.423424243927002	 ([yorkers.][la])
v(13,46): -1.2047584056854248, EP: 1.4222182035446167	 ([wrong ;][sex])
v(39,44): 1.2013838291168213, EP: -1.4182344675064087	 ([standing][home])
v(20,45): -1.2013170719146729, EP: 1.4181556701660156	 ([format][contractor,])
v(49,52): -1.1979844570159912, EP: 1.4142215251922607	 ([can't][pay])
v(19,53): 1.1940832138061523, EP: -1.4096161127090454	 ([yorkers.][her.])
v(11,52): -1.1940281391143799, EP: 1.4095510244369507	 ([gone][pay])
v(41,44): 1.1935865879058838, EP: -1.4090298414230347	 ([corner][home])
v(23,46): -1.1920666694641113, EP: 1.4072355031967163	 ([la][sex])
v(22,58): -1.1891605854034424, EP: 1.403804898262024	 ([ophuls '][phone])
v(27,41): 1.1888902187347412, EP: -1.4034857749938965	 ([play][corner])
v(0,1): -1.1885855197906494, EP: 1.4031260013580322	 ([film][sat])
v(13,15): 1.187929630279541, EP: -1.4023517370224	 ([wrong ;][excursion])
v(28,32): 1.1873233318328857, EP: -1.401636004447937	 ([arthur]["])
v(34,43): 1.1870040893554688, EP: -1.401259183883667	 ([starts][picked])
v(5,19): 1.185214638710022, EP: -1.3991466760635376	 ([it.][yorkers.])
v(28): 1.1851043701171875, EP: -1.3990166187286377	 ([arthur])
v(44,54): 1.1846792697906494, EP: -1.398514747619629	 ([home][he's])
v(28,36): 1.1721223592758179, EP: -1.3836913108825684	 ([arthur][person,])
v(42,49): 1.1694836616516113, EP: -1.380576252937317	 ([brooklyn.][can't])
v(18,33): -1.1680352687835693, EP: 1.37886643409729	 ([new][credit.])
v(3,19): 1.167864203453064, EP: -1.378664493560791	 ([weeks][yorkers.])
v(9,31): -1.1608777046203613, EP: 1.3704169988632202	 ([flick][" inspired])
v(4,45): -1.1602706909179688, EP: 1.3697004318237305	 ([watched][contractor,])
v(30,40): 1.158711552619934, EP: -1.3678598403930664	 ([given][street])
v(21,31): 1.15813148021698, EP: -1.3671751022338867	 ([max][" inspired])
v(30,34): 1.1536765098571777, EP: -1.361915946006775	 ([given][starts])
v(7,42): -1.1534934043884277, EP: 1.3616998195648193	 ([self - indulgent][brooklyn.])
