---------- Players ----------
Player 0: first
Player 1: off,
Player 2: really
Player 3: favorite
Player 4: film
Player 5: ever.
Player 6: need
Player 7: give
Player 8: anyone
Player 9: description
Player 10: every
Player 11: hole
Player 12: that.
Player 13: literally
Player 14: obsessed
Player 15: practically
Player 16: bloodless,
Player 17: cheesy,
Player 18: lame
Player 19: effects
Player 20: having ',
Player 21: boom - stick
Player 22: showing ',
Player 23: badly
Player 24: edited,
Player 25: 80's
Player 26: metal
Player 27: horror
Player 28: masterpiece.
Player 29: director
Player 30: ( i
Player 31: heard )
Player 32: hoped
Player 33: hit
Player 34: box
Player 35: office
Player 36: could
Player 37: sequels
Player 38: freddy
Player 39: jason
Player 40: type
Player 41: deal
Player 42: himself.
Player 43: damn,
Player 44: wish
Player 45: could've
Player 46: went
Player 47: like
Player 48: that!
Player 49: soundtrack's
Player 50: banging '.
Player 51: acting's
Player 52: good.... check
Player 53: mofo
Player 54: out.
Player 55: die - hard
Player 56: fans
Player 57: there,
Player 58: feel
Player 59: free
Player 60: email
Player 61: chat
Player 62: sometime.
Player 63: midgetorgy.... i
Player 64: found
Player 65: yahoo.
---------- Rewards ----------
v(): 0.15358135104179382	 ([])
v(4,35): 2.0782790184020996, EP: 1.691920280456543	 ([film][office])
v(41,64): 2.0758259296417236, EP: 1.6899231672286987	 ([deal][found])
v(6,53): 2.071218967437744, EP: 1.6861727237701416	 ([need][mofo])
v(23,48): -2.0640010833740234, EP: -1.6802966594696045	 ([badly][that!])
v(6,24): 2.050502300262451, EP: 1.6693073511123657	 ([need][edited,])
v(23,40): -2.0467283725738525, EP: -1.6662349700927734	 ([badly][type])
v(18,55): -2.0430901050567627, EP: -1.6632730960845947	 ([lame][die - hard])
v(18,36): -2.0426480770111084, EP: -1.662913203239441	 ([lame][could])
v(27,37): -2.037853479385376, EP: -1.6590099334716797	 ([horror][sequels])
v(16,21): -2.0374085903167725, EP: -1.6586477756500244	 ([bloodless,][boom - stick])
v(14,64): 2.0298244953155518, EP: 1.6524735689163208	 ([obsessed][found])
v(26,27): -2.0287065505981445, EP: -1.6515635251998901	 ([metal][horror])
v(16,30): -2.023414373397827, EP: -1.6472551822662354	 ([bloodless,][( i])
v(2,7): 2.014737844467163, EP: 1.6401915550231934	 ([really][give])
v(6,62): 2.009645462036133, EP: 1.6360459327697754	 ([need][sometime.])
v(4,24): 2.0090041160583496, EP: 1.635523796081543	 ([film][edited,])
v(4,59): 2.0049779415130615, EP: 1.6322461366653442	 ([film][free])
v(42,44): 2.0034167766571045, EP: 1.6309751272201538	 ([himself.][wish])
v(6,7): 2.002495288848877, EP: 1.6302249431610107	 ([need][give])
v(4,61): 2.001542329788208, EP: 1.6294491291046143	 ([film][chat])
v(27,65): -2.0005910396575928, EP: -1.6286747455596924	 ([horror][yahoo.])
v(10,18): -1.995673418045044, EP: -1.6246713399887085	 ([every][lame])
v(15,45): -1.9887943267822266, EP: -1.619071125984192	 ([practically][could've])
v(26,29): -1.9885025024414062, EP: -1.6188335418701172	 ([metal][director])
v(23,53): -1.9841461181640625, EP: -1.615286946296692	 ([badly][mofo])
v(29,45): -1.9824280738830566, EP: -1.6138883829116821	 ([director][could've])
v(5,16): 1.9823834896087646, EP: 1.6138520240783691	 ([ever.][bloodless,])
v(23,65): -1.9806277751922607, EP: -1.6124227046966553	 ([badly][yahoo.])
v(9,18): -1.9804441928863525, EP: -1.6122732162475586	 ([description][lame])
v(2,23): -1.9738688468933105, EP: -1.6069202423095703	 ([really][badly])
v(20,27): -1.9677180051803589, EP: -1.6019128561019897	 ([having ',][horror])
v(8,16): -1.9669028520584106, EP: -1.60124933719635	 ([anyone][bloodless,])
v(4,14): 1.96486496925354, EP: 1.5995903015136719	 ([film][obsessed])
v(6,38): 1.9633278846740723, EP: 1.5983389616012573	 ([need][freddy])
v(43,59): -1.9583510160446167, EP: -1.5942872762680054	 ([damn,][free])
v(44,61): 1.9557914733886719, EP: 1.5922036170959473	 ([wish][chat])
v(16): -1.9531004428863525, EP: -1.590012788772583	 ([bloodless,])
v(4,58): 1.9515254497528076, EP: 1.5887305736541748	 ([film][feel])
v(13,16): -1.9503298997879028, EP: -1.5877573490142822	 ([literally][bloodless,])
v(29,50): -1.949167013168335, EP: -1.58681058883667	 ([director][banging '.])
v(18,19): -1.946004867553711, EP: -1.5842362642288208	 ([lame][effects])
v(18,39): -1.938899040222168, EP: -1.5784515142440796	 ([lame][jason])
v(16,48): -1.9372329711914062, EP: -1.5770951509475708	 ([bloodless,][that!])
v(27,48): -1.9367311000823975, EP: -1.5766866207122803	 ([horror][that!])
v(19,23): -1.935621976852417, EP: -1.575783610343933	 ([effects][badly])
v(43,61): -1.9311223030090332, EP: -1.5721204280853271	 ([damn,][chat])
v(24,27): -1.923652172088623, EP: -1.5660390853881836	 ([edited,][horror])
v(16,53): -1.9185199737548828, EP: -1.5618609189987183	 ([bloodless,][mofo])
v(4,43): -1.9107744693756104, EP: -1.5555553436279297	 ([film][damn,])
v(6,34): 1.9100291728973389, EP: 1.5549485683441162	 ([need][box])
v(23,35): -1.909860610961914, EP: -1.5548113584518433	 ([badly][office])
v(18,60): -1.904748558998108, EP: -1.550649642944336	 ([lame][email])
v(43,55): -1.901549220085144, EP: -1.5480451583862305	 ([damn,][die - hard])
v(6,54): 1.8915770053863525, EP: 1.5399267673492432	 ([need][out.])
v(18,26): -1.890398383140564, EP: -1.538967251777649	 ([lame][metal])
v(7,57): 1.8888452053070068, EP: 1.5377027988433838	 ([give][there,])
v(18,47): -1.8831396102905273, EP: -1.5330579280853271	 ([lame][like])
v(27,42): -1.878275752067566, EP: -1.5290982723236084	 ([horror][himself.])
v(23,58): -1.8664681911468506, EP: -1.5194857120513916	 ([badly][feel])
v(44,58): 1.863126277923584, EP: 1.5167651176452637	 ([wish][feel])
v(16,54): -1.8596436977386475, EP: -1.5139299631118774	 ([bloodless,][out.])
v(27,53): -1.8530113697052002, EP: -1.508530616760254	 ([horror][mofo])
v(59,64): 1.8485677242279053, EP: 1.504913091659546	 ([free][found])
v(1,15): -1.8435307741165161, EP: -1.5008125305175781	 ([off,][practically])
v(6,30): 1.838921070098877, EP: 1.49705970287323	 ([need][( i])
v(15,32): -1.8347270488739014, EP: -1.493645429611206	 ([practically][hoped])
v(1,17): -1.8283491134643555, EP: -1.4884531497955322	 ([off,][cheesy,])
v(6,49): 1.8244481086730957, EP: 1.4852772951126099	 ([need][soundtrack's])
v(6,14): 1.822069525718689, EP: 1.4833409786224365	 ([need][obsessed])
v(27,38): -1.8217296600341797, EP: -1.4830642938613892	 ([horror][freddy])
v(4,54): 1.8131914138793945, EP: 1.4761133193969727	 ([film][out.])
v(52,64): 1.8124191761016846, EP: 1.4754846096038818	 ([good.... check][found])
v(7,61): 1.8076725006103516, EP: 1.4716203212738037	 ([give][chat])
v(41,57): 1.8075313568115234, EP: 1.4715055227279663	 ([deal][there,])
v(16,52): -1.8009012937545776, EP: -1.466107964515686	 ([bloodless,][good.... check])
v(21,27): -1.7956278324127197, EP: -1.4618148803710938	 ([boom - stick][horror])
v(23,54): -1.7942532300949097, EP: -1.460695743560791	 ([badly][out.])
v(6,40): 1.7935336828231812, EP: 1.460110068321228	 ([need][type])
v(27,40): -1.792679786682129, EP: -1.4594148397445679	 ([horror][type])
v(6,12): 1.7925525903701782, EP: 1.4593113660812378	 ([need][that.])
v(43,65): -1.792141318321228, EP: -1.4589765071868896	 ([damn,][yahoo.])
v(11,17): -1.7902498245239258, EP: -1.4574366807937622	 ([hole][cheesy,])
v(16,42): -1.7860997915267944, EP: -1.454058051109314	 ([bloodless,][himself.])
v(18,31): -1.7849583625793457, EP: -1.4531288146972656	 ([lame][heard )])
v(1,51): -1.784806728363037, EP: -1.4530054330825806	 ([off,][acting's])
v(32,64): 1.7841304540634155, EP: 1.452454924583435	 ([hoped][found])
v(6,21): 1.781923770904541, EP: 1.4506584405899048	 ([need][boom - stick])
v(10,15): -1.7791277170181274, EP: -1.4483821392059326	 ([every][practically])
v(7,41): 1.7789552211761475, EP: 1.4482417106628418	 ([give][deal])
v(4,20): 1.7782446146011353, EP: 1.4476631879806519	 ([film][having ',])
v(57,58): 1.7778944969177246, EP: 1.447378158569336	 ([there,][feel])
v(23,33): -1.7766749858856201, EP: -1.446385383605957	 ([badly][hit])
v(13,18): -1.7741320133209229, EP: -1.4443151950836182	 ([literally][lame])
v(15,50): -1.7702487707138062, EP: -1.441153883934021	 ([practically][banging '.])
v(27,34): -1.770147681236267, EP: -1.4410715103149414	 ([horror][box])
v(41,44): 1.770035743713379, EP: 1.4409804344177246	 ([deal][wish])
v(7,58): 1.7681145668029785, EP: 1.4394164085388184	 ([give][feel])
v(11,51): -1.7662845849990845, EP: -1.4379266500473022	 ([hole][acting's])
v(23,38): -1.7645140886306763, EP: -1.4364852905273438	 ([badly][freddy])
v(4,32): 1.7631242275238037, EP: 1.4353537559509277	 ([film][hoped])
v(4,22): 1.7616853713989258, EP: 1.4341824054718018	 ([film][showing ',])
v(18,46): -1.7488634586334229, EP: -1.4237440824508667	 ([lame][went])
v(44,59): 1.7447476387023926, EP: 1.420393466949463	 ([wish][free])
v(9,29): -1.7436492443084717, EP: -1.4194992780685425	 ([description][director])
v(23,63): -1.7383904457092285, EP: -1.4152181148529053	 ([badly][midgetorgy.... i])
v(16,40): -1.736230731010437, EP: -1.4134598970413208	 ([bloodless,][type])
v(6,20): 1.7356610298156738, EP: 1.4129960536956787	 ([need][having ',])
v(14,44): 1.7326191663742065, EP: 1.4105197191238403	 ([obsessed][wish])
v(6): 1.7286086082458496, EP: 1.407254695892334	 ([need])
v(6,48): 1.7277822494506836, EP: 1.406581997871399	 ([need][that!])
v(10,29): -1.7252256870269775, EP: -1.4045007228851318	 ([every][director])
v(15,36): -1.723669409751892, EP: -1.4032337665557861	 ([practically][could])
v(18,37): -1.7142211198806763, EP: -1.3955419063568115	 ([lame][sequels])
v(17,19): -1.7139204740524292, EP: -1.3952971696853638	 ([cheesy,][effects])
v(23,42): -1.712845802307129, EP: -1.3944222927093506	 ([badly][himself.])
v(35,44): 1.7126907110214233, EP: 1.3942960500717163	 ([office][wish])
v(16,59): -1.7118247747421265, EP: -1.393591046333313	 ([bloodless,][free])
v(23,55): -1.7107831239700317, EP: -1.3927429914474487	 ([badly][die - hard])
v(16,34): -1.708846926689148, EP: -1.3911668062210083	 ([bloodless,][box])
v(25,27): -1.7062562704086304, EP: -1.3890577554702759	 ([80's][horror])
v(45,51): -1.6977076530456543, EP: -1.3820983171463013	 ([could've][acting's])
v(6,63): 1.6911227703094482, EP: 1.3767375946044922	 ([need][midgetorgy.... i])
v(2,27): -1.6779690980911255, EP: -1.3660292625427246	 ([really][horror])
v(18,21): -1.6772466897964478, EP: -1.3654412031173706	 ([lame][boom - stick])
v(44,62): 1.6746718883514404, EP: 1.3633450269699097	 ([wish][sometime.])
v(16,35): -1.6746695041656494, EP: -1.3633431196212769	 ([bloodless,][office])
v(18,30): -1.6738073825836182, EP: -1.3626412153244019	 ([lame][( i])
v(7,35): 1.6737792491912842, EP: 1.362618327140808	 ([give][office])
v(32,44): 1.6700477600097656, EP: 1.3595805168151855	 ([hoped][wish])
v(0,15): -1.669929027557373, EP: -1.3594838380813599	 ([first][practically])
v(16,38): -1.6667163372039795, EP: -1.3568683862686157	 ([bloodless,][freddy])
v(2,57): 1.6639854907989502, EP: 1.3546452522277832	 ([really][there,])
v(6,65): 1.6596498489379883, EP: 1.3511155843734741	 ([need][yahoo.])
v(18): -1.6569511890411377, EP: -1.3489186763763428	 ([lame])
v(16,31): -1.6534186601638794, EP: -1.3460428714752197	 ([bloodless,][heard )])
v(23,64): -1.6523406505584717, EP: -1.3451652526855469	 ([badly][found])
v(61,64): 1.651619791984558, EP: 1.3445783853530884	 ([chat][found])
v(52,57): 1.6514911651611328, EP: 1.3444736003875732	 ([good.... check][there,])
v(35,64): 1.6512691974639893, EP: 1.3442929983139038	 ([office][found])
v(15,56): -1.650606393814087, EP: -1.3437533378601074	 ([practically][fans])
v(4,40): 1.6457496881484985, EP: 1.3397995233535767	 ([film][type])
v(4,34): 1.645643711090088, EP: 1.339713215827942	 ([film][box])
v(15,19): -1.6448795795440674, EP: -1.339091181755066	 ([practically][effects])
v(7,52): 1.6420047283172607, EP: 1.3367507457733154	 ([give][good.... check])
v(0,51): -1.6418474912643433, EP: -1.336622714996338	 ([first][acting's])
v(16,55): -1.6417927742004395, EP: -1.3365782499313354	 ([bloodless,][die - hard])
v(6,46): 1.641141653060913, EP: 1.3360481262207031	 ([need][went])
v(6,13): 1.6393170356750488, EP: 1.3345627784729004	 ([need][literally])
v(50,51): -1.6382685899734497, EP: -1.3337092399597168	 ([banging '.][acting's])
v(8,18): -1.6380484104156494, EP: -1.3335299491882324	 ([anyone][lame])
v(0,17): -1.6374669075012207, EP: -1.3330565690994263	 ([first][cheesy,])
v(4,48): 1.6374077796936035, EP: 1.3330084085464478	 ([film][that!])
v(57,59): 1.6322641372680664, EP: 1.3288209438323975	 ([there,][free])
v(1,11): -1.6287004947662354, EP: -1.3259198665618896	 ([off,][hole])
v(6,55): 1.6284719705581665, EP: 1.3257337808609009	 ([need][die - hard])
v(15,33): -1.6279064416885376, EP: -1.3252733945846558	 ([practically][hit])
v(6,22): 1.6278414726257324, EP: 1.3252204656600952	 ([need][showing ',])
v(37,51): -1.6265798807144165, EP: -1.3241934776306152	 ([sequels][acting's])
v(15,26): -1.6213667392730713, EP: -1.3199495077133179	 ([practically][metal])
v(14,57): 1.6209533214569092, EP: 1.3196128606796265	 ([obsessed][there,])
v(18,25): -1.618622064590454, EP: -1.317715048789978	 ([lame][80's])
v(44,63): 1.6177921295166016, EP: 1.3170393705368042	 ([wish][midgetorgy.... i])
v(14,52): 1.6105132102966309, EP: 1.3111135959625244	 ([obsessed][good.... check])
v(2,18): -1.6085797548294067, EP: -1.309539556503296	 ([really][lame])
v(42,64): 1.606198787689209, EP: 1.3076013326644897	 ([himself.][found])
v(4,53): 1.604479193687439, EP: 1.3062013387680054	 ([film][mofo])
v(6,31): 1.6038447618484497, EP: 1.3056849241256714	 ([need][heard )])
v(6,33): 1.6024949550628662, EP: 1.3045860528945923	 ([need][hit])
v(4,30): 1.6020386219024658, EP: 1.3042144775390625	 ([film][( i])
v(29,56): -1.5978121757507324, EP: -1.3007737398147583	 ([director][fans])
v(14,43): -1.5976811647415161, EP: -1.3006671667099	 ([obsessed][damn,])
v(41,59): 1.5946539640426636, EP: 1.298202633857727	 ([deal][free])
v(27,54): -1.5935301780700684, EP: -1.2972878217697144	 ([horror][out.])
v(18,20): -1.5926473140716553, EP: -1.2965691089630127	 ([lame][having ',])
v(14,61): 1.588847279548645, EP: 1.2934755086898804	 ([obsessed][chat])
v(4,21): 1.5886214971542358, EP: 1.293291687965393	 ([film][boom - stick])
v(12,27): -1.5829652547836304, EP: -1.288686990737915	 ([that.][horror])
v(40,41): 1.5772701501846313, EP: 1.2840505838394165	 ([type][deal])
v(29,36): -1.5703504085540771, EP: -1.2784172296524048	 ([director][could])
v(6,39): 1.568165898323059, EP: 1.2766388654708862	 ([need][jason])
v(29,33): -1.5677512884140015, EP: -1.2763012647628784	 ([director][hit])
v(12,23): -1.5666447877883911, EP: -1.2754005193710327	 ([that.][badly])
v(6,8): 1.5630286931991577, EP: 1.2724566459655762	 ([need][anyone])
v(17,45): -1.5592913627624512, EP: -1.2694140672683716	 ([cheesy,][could've])
v(29,46): -1.5587295293807983, EP: -1.2689566612243652	 ([director][went])
v(38,44): 1.5565669536590576, EP: 1.2671961784362793	 ([freddy][wish])
v(7,59): 1.556525707244873, EP: 1.267162561416626	 ([give][free])
v(16,26): -1.5498402118682861, EP: -1.2617199420928955	 ([bloodless,][metal])
v(16,61): -1.5491958856582642, EP: -1.261195421218872	 ([bloodless,][chat])
v(27,58): -1.5491777658462524, EP: -1.2611806392669678	 ([horror][feel])
v(27,64): -1.5463156700134277, EP: -1.2588505744934082	 ([horror][found])
v(19,51): -1.5453903675079346, EP: -1.2580972909927368	 ([effects][acting's])
v(10,51): -1.5449618101119995, EP: -1.2577484846115112	 ([every][acting's])
v(9,15): -1.5339634418487549, EP: -1.248794674873352	 ([description][practically])
v(29,47): -1.5303726196289062, EP: -1.2458714246749878	 ([director][like])
v(7,62): 1.5294276475906372, EP: 1.2451021671295166	 ([give][sometime.])
v(6,37): 1.5262571573257446, EP: 1.242521047592163	 ([need][sequels])
v(20,23): -1.5242570638656616, EP: -1.240892767906189	 ([having ',][badly])
v(15,47): -1.5230638980865479, EP: -1.2399214506149292	 ([practically][like])
v(18,24): -1.5228705406188965, EP: -1.2397639751434326	 ([lame][edited,])
v(41,61): 1.5177278518676758, EP: 1.2355773448944092	 ([deal][chat])
v(57,61): 1.5153266191482544, EP: 1.2336225509643555	 ([there,][chat])
v(35,57): 1.5099906921386719, EP: 1.229278564453125	 ([office][there,])
v(18,54): -1.5074808597564697, EP: -1.2272353172302246	 ([lame][out.])
v(33,51): -1.5042061805725098, EP: -1.2245694398880005	 ([hit][acting's])
v(27,35): -1.504035234451294, EP: -1.2244302034378052	 ([horror][office])
v(7,14): 1.501598596572876, EP: 1.2224465608596802	 ([give][obsessed])
v(13,14): 1.5014036893844604, EP: 1.222287893295288	 ([literally][obsessed])
v(49,50): -1.4972079992294312, EP: -1.2188721895217896	 ([soundtrack's][banging '.])
v(15,65): -1.490034580230713, EP: -1.2130323648452759	 ([practically][yahoo.])
v(18,48): -1.4842158555984497, EP: -1.2082953453063965	 ([lame][that!])
v(6,25): 1.4819380044937134, EP: 1.2064409255981445	 ([need][80's])
v(53,64): 1.476731777191162, EP: 1.202202558517456	 ([mofo][found])
v(23,62): -1.4766722917556763, EP: -1.2021541595458984	 ([badly][sometime.])
v(11,50): -1.4766448736190796, EP: -1.2021318674087524	 ([hole][banging '.])
v(44,53): 1.47555673122406, EP: 1.2012460231781006	 ([wish][mofo])
v(51,56): -1.4741114377975464, EP: -1.2000694274902344	 ([acting's][fans])
v(34,44): 1.4715549945831299, EP: 1.1979881525039673	 ([box][wish])
v(4,60): 1.470794677734375, EP: 1.1973692178726196	 ([film][email])
v(6,56): 1.4654325246810913, EP: 1.1930038928985596	 ([need][fans])
v(12,16): -1.4630507230758667, EP: -1.1910649538040161	 ([that.][bloodless,])
v(41,62): 1.4622416496276855, EP: 1.1904062032699585	 ([deal][sometime.])
v(4,38): 1.4614216089248657, EP: 1.1897386312484741	 ([film][freddy])
v(15,37): -1.4612210988998413, EP: -1.189575433731079	 ([practically][sequels])
v(4): 1.459469199180603, EP: 1.1881492137908936	 ([film])
v(16,58): -1.4588271379470825, EP: -1.1876264810562134	 ([bloodless,][feel])
v(4,13): 1.4574434757232666, EP: 1.186500072479248	 ([film][literally])
v(29,39): -1.456347942352295, EP: -1.185608148574829	 ([director][jason])
v(57,62): 1.4534475803375244, EP: 1.1832469701766968	 ([there,][sometime.])
v(9,51): -1.4532779455184937, EP: -1.183108925819397	 ([description][acting's])
v(15,46): -1.4512795209884644, EP: -1.181481957435608	 ([practically][went])
v(24,44): 1.4494078159332275, EP: 1.1799582242965698	 ([edited,][wish])
v(16,24): -1.4427106380462646, EP: -1.1745060682296753	 ([bloodless,][edited,])
v(6,19): 1.4421379566192627, EP: 1.1740398406982422	 ([need][effects])
v(62,64): 1.4418035745620728, EP: 1.1737676858901978	 ([sometime.][found])
v(58,64): 1.440089225769043, EP: 1.1723719835281372	 ([feel][found])
v(12,44): 1.4400684833526611, EP: 1.1723551750183105	 ([that.][wish])
v(18,59): -1.4382946491241455, EP: -1.1709110736846924	 ([lame][free])
v(2,52): 1.4365239143371582, EP: 1.1694694757461548	 ([really][good.... check])
v(18,42): -1.4360909461975098, EP: -1.1691169738769531	 ([lame][himself.])
v(44,52): 1.4352009296417236, EP: 1.1683924198150635	 ([wish][good.... check])
v(2,61): 1.4350345134735107, EP: 1.1682569980621338	 ([really][chat])
v(8,15): -1.431136131286621, EP: -1.1650832891464233	 ([anyone][practically])
v(18,40): -1.4295440912246704, EP: -1.1637872457504272	 ([lame][type])
v(1,19): -1.4292597770690918, EP: -1.1635557413101196	 ([off,][effects])
v(16,22): -1.4290002584457397, EP: -1.1633445024490356	 ([bloodless,][showing ',])
v(7,23): -1.4280471801757812, EP: -1.1625685691833496	 ([give][badly])
v(20,44): 1.4265713691711426, EP: 1.1613671779632568	 ([having ',][wish])
v(9,17): -1.425471305847168, EP: -1.1604715585708618	 ([description][cheesy,])
v(1,50): -1.423919916152954, EP: -1.1592086553573608	 ([off,][banging '.])
v(15,49): -1.4231091737747192, EP: -1.1585485935211182	 ([practically][soundtrack's])
v(15,39): -1.420713186264038, EP: -1.1565980911254883	 ([practically][jason])
v(17,50): -1.418469786643982, EP: -1.1547716856002808	 ([cheesy,][banging '.])
v(6,47): 1.417197585105896, EP: 1.1537359952926636	 ([need][like])
v(41,52): 1.4169771671295166, EP: 1.1535565853118896	 ([deal][good.... check])
v(2,35): 1.4144831895828247, EP: 1.1515262126922607	 ([really][office])
v(18,22): -1.4136438369750977, EP: -1.1508429050445557	 ([lame][showing ',])
v(42,57): 1.4118231534957886, EP: 1.1493606567382812	 ([himself.][there,])
v(30,44): 1.4112528562545776, EP: 1.1488964557647705	 ([( i][wish])
v(4,31): 1.4109183549880981, EP: 1.148624062538147	 ([film][heard )])
v(29,30): -1.4107111692428589, EP: -1.1484553813934326	 ([director][( i])
v(6,26): 1.4094504117965698, EP: 1.14742910861969	 ([need][metal])
v(1,45): -1.4071688652038574, EP: -1.1455717086791992	 ([off,][could've])
v(47,51): -1.407031774520874, EP: -1.1454600095748901	 ([like][acting's])
v(41,58): 1.406285047531128, EP: 1.1448521614074707	 ([deal][feel])
v(23,59): -1.40450918674469, EP: -1.1434063911437988	 ([badly][free])
v(26,51): -1.4031506776809692, EP: -1.1423004865646362	 ([metal][acting's])
v(15,25): -1.4011836051940918, EP: -1.140699028968811	 ([practically][80's])
v(18,58): -1.4010385274887085, EP: -1.1405810117721558	 ([lame][feel])
v(0,11): -1.3974745273590088, EP: -1.1376795768737793	 ([first][hole])
v(36,51): -1.3951071500778198, EP: -1.1357522010803223	 ([could][acting's])
v(15,30): -1.3947043418884277, EP: -1.1354243755340576	 ([practically][( i])
v(7,60): 1.394315242767334, EP: 1.1351075172424316	 ([give][email])
v(29,60): -1.38718581199646, EP: -1.1293035745620728	 ([director][email])
v(14,62): 1.3841087818145752, EP: 1.1267985105514526	 ([obsessed][sometime.])
v(2,59): 1.3826465606689453, EP: 1.1256080865859985	 ([really][free])
v(7,42): 1.3808765411376953, EP: 1.1241672039031982	 ([give][himself.])
v(14,58): 1.3805961608886719, EP: 1.1239389181137085	 ([obsessed][feel])
v(15,60): -1.3797749280929565, EP: -1.1232703924179077	 ([practically][email])
v(4,25): 1.378674864768982, EP: 1.1223747730255127	 ([film][80's])
v(17,32): -1.3785218000411987, EP: -1.1222501993179321	 ([cheesy,][hoped])
v(44,60): 1.3742703199386597, EP: 1.1187890768051147	 ([wish][email])
v(8,29): -1.3719686269760132, EP: -1.116915225982666	 ([anyone][director])
v(18,52): -1.3703014850616455, EP: -1.1155580282211304	 ([lame][good.... check])
v(14,49): 1.3691282272338867, EP: 1.1146029233932495	 ([obsessed][soundtrack's])
v(7,53): 1.3686771392822266, EP: 1.1142356395721436	 ([give][mofo])
v(39,51): -1.3684477806091309, EP: -1.114048957824707	 ([jason][acting's])
v(51,65): -1.3604512214660645, EP: -1.1075389385223389	 ([acting's][yahoo.])
v(51,63): -1.3593223094940186, EP: -1.106619954109192	 ([acting's][midgetorgy.... i])
v(7,16): -1.3584065437316895, EP: -1.1058744192123413	 ([give][bloodless,])
v(11,65): -1.3574382066726685, EP: -1.105086088180542	 ([hole][yahoo.])
v(51,55): -1.351584792137146, EP: -1.100320816040039	 ([acting's][die - hard])
v(49,51): -1.3508937358856201, EP: -1.099758267402649	 ([soundtrack's][acting's])
v(6,9): 1.3489664793014526, EP: 1.0981892347335815	 ([need][description])
v(18,38): -1.3488831520080566, EP: -1.0981214046478271	 ([lame][freddy])
v(13,15): -1.3470288515090942, EP: -1.0966118574142456	 ([literally][practically])
v(52,54): 1.3446273803710938, EP: 1.0946568250656128	 ([good.... check][out.])
v(0,50): -1.3433623313903809, EP: -1.0936269760131836	 ([first][banging '.])
v(11,45): -1.3422709703445435, EP: -1.0927385091781616	 ([hole][could've])
v(1,2): -1.341697335243225, EP: -1.0922714471817017	 ([off,][really])
v(17,36): -1.3409923315048218, EP: -1.0916975736618042	 ([cheesy,][could])
v(0,5): 1.3407586812973022, EP: 1.0915073156356812	 ([first][ever.])
v(18,34): -1.340664267539978, EP: -1.091430425643921	 ([lame][box])
v(38,64): 1.336233139038086, EP: 1.0878231525421143	 ([freddy][found])
v(11,36): -1.3356786966323853, EP: -1.0873717069625854	 ([hole][could])
v(4,33): 1.3348972797393799, EP: 1.0867356061935425	 ([film][hit])
v(40,44): 1.3317375183105469, EP: 1.0841631889343262	 ([type][wish])
v(43,52): -1.3313403129577637, EP: -1.0838398933410645	 ([damn,][good.... check])
v(2,14): 1.329357385635376, EP: 1.0822255611419678	 ([really][obsessed])
v(17,26): -1.3276556730270386, EP: -1.0808402299880981	 ([cheesy,][metal])
v(35,41): 1.3250856399536133, EP: 1.0787479877471924	 ([office][deal])
v(22,29): -1.316110610961914, EP: -1.071441411972046	 ([showing ',][director])
v(2,12): 1.3115451335906982, EP: 1.0677247047424316	 ([really][that.])
v(7,32): 1.3096566200256348, EP: 1.0661872625350952	 ([give][hoped])
v(25,29): -1.3091137409210205, EP: -1.065745234489441	 ([80's][director])
v(41,55): 1.307904839515686, EP: 1.0647611618041992	 ([deal][die - hard])
v(1,10): -1.3069093227386475, EP: -1.0639506578445435	 ([off,][every])
v(17,33): -1.3066492080688477, EP: -1.0637389421463013	 ([cheesy,][hit])
v(29,37): -1.3044891357421875, EP: -1.0619803667068481	 ([director][sequels])
v(0,45): -1.302707552909851, EP: -1.0605300664901733	 ([first][could've])
v(13,29): -1.302624225616455, EP: -1.060462236404419	 ([literally][director])
v(15): -1.2989753484725952, EP: -1.057491660118103	 ([practically])
v(1,36): -1.2978103160858154, EP: -1.056543231010437	 ([off,][could])
v(32,57): 1.297795295715332, EP: 1.0565309524536133	 ([hoped][there,])
v(34,64): 1.2975448369979858, EP: 1.0563271045684814	 ([box][found])
v(14,59): 1.2945317029953003, EP: 1.053874135017395	 ([obsessed][free])
v(27,62): -1.2939521074295044, EP: -1.053402304649353	 ([horror][sometime.])
v(7,38): 1.2932014465332031, EP: 1.0527911186218262	 ([give][freddy])
v(2,41): 1.2901540994644165, EP: 1.0503102540969849	 ([really][deal])
v(58,61): 1.2870439291000366, EP: 1.0477783679962158	 ([feel][chat])
v(53,57): 1.2821409702301025, EP: 1.043786883354187	 ([mofo][there,])
v(44): 1.2817933559417725, EP: 1.0435038805007935	 ([wish])
v(14,63): 1.2794609069824219, EP: 1.041604995727539	 ([obsessed][midgetorgy.... i])
v(21,44): 1.277756690979004, EP: 1.040217638015747	 ([boom - stick][wish])
v(2,58): 1.2772008180618286, EP: 1.0397651195526123	 ([really][feel])
v(16,57): -1.2769567966461182, EP: -1.0395663976669312	 ([bloodless,][there,])
v(29,65): -1.2756444215774536, EP: -1.038498044013977	 ([director][yahoo.])
v(23,61): -1.2750872373580933, EP: -1.0380444526672363	 ([badly][chat])
v(2,62): 1.2750816345214844, EP: 1.0380399227142334	 ([really][sometime.])
v(34,41): 1.2748507261276245, EP: 1.0378519296646118	 ([box][deal])
v(15,31): -1.2740333080291748, EP: -1.0371863842010498	 ([practically][heard )])
v(46,51): -1.273653268814087, EP: -1.0368770360946655	 ([went][acting's])
